offset,tonic,key,numeral
0.833,Eb,M,V
2.5,Eb,M,?
2.666,Eb,M,V
4.5,Eb,M,?
4.666,Eb,M,V
6.5,Eb,M,?
6.666,Eb,M,V
7.0,Eb,M,I
7.166,Eb,M,#IVdim
7.333,Eb,M,I
7.5,Eb,M,V7
8.0,Eb,M,I
9.0,Eb,M,V
10.5,Eb,M,?
10.666,Eb,M,V
11.0,Eb,M,I
11.166,Eb,M,?
11.333,Eb,M,VI
11.5,Eb,M,?
11.666,Eb,M,IV
11.833,Eb,M,II
12.0,Eb,M,?
13.0,Eb,M,?
15.0,Eb,M,?
17.0,Eb,M,?
18.0,Eb,M,?
19.0,Eb,M,V
20.666,Eb,M,?
21.0,Eb,M,?
22.0,Eb,M,V
22.166,Eb,M,?
22.333,Eb,M,V
22.5,Eb,M,?
22.666,Eb,M,V
22.833,Eb,M,?
23.0,Eb,M,V
23.166,Eb,M,?
23.333,Eb,M,V
23.5,Eb,M,?
23.666,Eb,M,V
24.0,Eb,M,V
26.0,Eb,m,I
26.666,Eb,m,IV+
27.333,Eb,m,VII
28.0,Eb,m,V
29.0,Eb,m,I
29.666,Eb,m,V+7
30.0,Eb,m,I
30.666,Eb,m,V+
31.0,Eb,m,I
31.5,Eb,m,V+
32.0,Eb,m,I
32.666,Eb,m,IV+
33.333,Eb,m,VII
34.0,Eb,m,V
35.0,Eb,M,I
35.666,Eb,M,Iaug
36.0,Eb,M,IV
37.0,Eb,M,I
37.666,Eb,M,V7
38.0,Eb,M,II
38.333,Eb,M,VI
39.0,Eb,M,I
39.666,Eb,M,Iaug
40.0,Eb,M,IV
41.0,Eb,M,I
41.666,Eb,M,I
42.0,Eb,M,?
42.666,Eb,M,V
43.0,Eb,M,I
46.0,Eb,M,I
46.333,Eb,M,IV
46.833,Eb,M,IV
47.0,Eb,M,I
