offset,tonic,key,numeral
0.75,A,m,I
1.5,A,m,V+
2.0,A,m,I
2.5,A,m,V+
3.0,A,m,V
3.5,A,m,I
6.5,A,m,V+7
7.5,A,m,I
8.833,A,m,#IVdim
9.0,A,m,V+
10.0,A,m,V+7
11.0,C,M,I
11.5,C,M,VIIdim
12.0,C,M,I
13.0,E,m,IV
13.5,E,m,I
13.833,E,m,V+7
14.0,E,m,I
15.0,E,m,IIdim
15.5,E,m,III
16.0,E,m,IIdim
16.5,E,m,III
17.0,E,m,V
17.5,E,m,IV
18.0,E,m,V
18.5,E,m,IV
19.0,D,m,V+7
19.5,D,m,I
20.0,D,m,I+
20.5,D,m,IV
21.0,D,m,I
22.333,D,m,V+7
22.5,D,m,I
22.75,D,m,#IVdim
25.0,A,m,I
25.5,A,m,V+
26.5,A,m,I
27.833,A,m,#IVdim
28.0,A,m,V+
29.0,A,m,V+7
30.0,F,M,I
30.5,F,M,V7
31.0,F,M,I
31.5,F,M,I
32.0,A,M,I
32.5,A,M,IV
33.0,A,M,I
33.333,A,M,V7
33.5,A,M,I
33.75,A,m,I
35.0,A,m,IV
37.0,A,m,III
37.5,A,m,FreVI
38.0,A,m,V+
39.0,A,m,V+7
40.0,F,M,I
40.5,F,M,V7
41.0,F,M,I
41.5,F,M,II
42.0,G,m,I
42.5,G,m,V+7
43.0,G,m,I
43.5,G,m,VII
44.0,A,M,I
44.5,A,M,IV
45.0,A,M,I
45.5,A,M,V7
46.0,A,M,I
47.0,A,m,I
