offset,tonic,key,numeral
1.0,F#,m,I
1.333,F#,m,V+7
2.0,F#,m,I
2.333,F#,m,V+7
3.0,F#,m,I
3.666,F#,m,V+7
4.0,F#,m,I
5.0,F#,m,I
7.0,F#,m,V+7
8.0,F#,m,I
9.0,F#,m,I
11.0,F#,m,I
11.666,F#,m,V+7
12.0,F#,m,I+
13.0,F#,m,IV
13.333,F#,m,I+
13.666,F#,m,V+7
14.0,F#,m,I
15.333,F#,m,V+7
16.0,F#,m,I
16.333,F#,m,V+7
17.0,F#,m,I
17.333,A,M,I
17.666,A,M,V7
18.0,A,M,I
19.0,A,M,?
20.0,A,M,V7
21.0,A,M,I
22.0,A,M,V
23.0,A,M,?
24.0,A,M,V7
25.0,A,M,I
25.666,A,M,V7
26.0,A,M,I
27.0,F#,m,I
27.666,F#,m,V+7
28.0,F#,m,I
29.333,F#,m,V+7
30.0,F#,m,I
30.333,F#,m,V+7
31.0,F#,m,I
31.666,F#,m,V+7
32.0,F#,m,I
33.0,F#,m,I
35.0,F#,m,V+7
36.0,F#,m,I
37.0,F#,m,I
39.0,F#,m,I
39.666,F#,m,V+7
40.0,F#,m,I+
41.0,F#,m,IV
41.333,F#,m,I+
41.666,F#,m,V+7
42.0,F#,m,I
43.333,F#,m,V+7
44.0,F#,m,I
44.333,F#,m,V+7
45.0,F#,m,I
45.333,A,M,I
45.666,A,M,V7
46.0,A,M,I
47.0,A,M,?
48.0,A,M,V7
49.0,A,M,I
50.0,A,M,V
51.0,A,M,?
52.0,A,M,V7
53.0,A,M,I
53.666,A,M,V7
54.0,A,M,I
55.0,F#,m,I
55.666,F#,m,V+7
56.0,F#,m,I
57.333,F#,m,V+7
58.0,F#,m,I
58.333,F#,m,V+7
59.0,F#,m,I
59.666,F#,m,V+7
60.0,F#,m,I
