offset,tonic,key,numeral
1.0,C,m,I
3.0,C,m,VI
3.5,C,m,?
3.75,C,m,III
4.0,C,m,III
5.0,C,m,IV
6.0,C,m,I
6.5,C,m,bII
7.0,C,m,I
7.5,C,m,V+
8.0,C,m,I
9.0,C,m,IIdim7
10.0,C,m,V+7
11.0,C,m,I
12.0,C,m,I
13.0,C,m,IIdim7
14.0,C,m,V+7
15.0,C,m,I
16.0,C,m,VIIdim7
17.0,C,m,I
18.0,C,m,VIIdim7
19.0,C,m,V+
20.0,C,m,I
20.25,C,m,VII
21.0,C,m,VI
21.5,C,m,III
22.0,Eb,M,IV
22.5,Eb,M,I
22.75,Eb,M,V7
23.0,Eb,M,I
24.0,Eb,M,IV
24.5,Eb,M,III
24.75,G,m,V+7
25.0,G,m,I
26.0,G,m,VIIdim7
28.0,G,m,I
28.5,G,m,I+
30.0,G,m,IV
30.75,G,m,IV+
31.0,G,m,VII
32.0,G,m,IV
33.0,C,m,V+
34.0,C,m,VIIdim7
36.0,C,m,IIdim7
37.0,C,m,VIIdim7
37.75,C,m,IIdim7
39.0,C,m,V+
40.0,C,m,I
40.5,C,m,I+
41.0,C,m,IV
42.0,C,m,I
43.0,C,m,V+
44.0,C,m,I
46.0,Ab,M,IV
46.25,Ab,M,I
46.5,Ab,M,V7
47.0,Ab,M,I
48.0,Ab,M,I
50.0,Ab,M,V7
51.0,Ab,M,I
52.0,Ab,M,?
54.0,Ab,M,II
54.5,Ab,M,V7
55.0,Ab,M,?
56.0,Ab,M,?
58.0,Ab,M,II
58.5,Ab,M,V7
59.0,Ab,M,I
60.0,Ab,M,?
63.5,Ab,M,#IVdim
64.0,Ab,M,?
65.0,C,m,I
66.0,C,m,IIdim7
67.0,C,m,V+7
68.0,C,m,I
69.0,C,m,I
70.0,C,m,IIdim7
71.0,C,m,V+7
72.0,C,m,I
73.0,C,m,VIIdim7
74.0,C,m,I
75.0,C,m,VIIdim7
76.0,C,m,V+
77.0,C,m,I
77.5,C,m,VII
78.0,C,m,VI
78.5,C,m,III
79.0,Eb,M,IV
79.5,Eb,M,I
79.75,Eb,M,V7
80.0,Eb,M,I
81.0,Eb,M,IV
81.25,Eb,M,III
81.75,G,m,V+7
82.0,G,m,I
83.0,G,m,VIIdim7
85.0,G,m,I
85.5,G,m,I+
87.0,G,m,IV
87.75,G,m,IV+
88.0,G,m,VII
89.0,G,m,IV
90.0,C,m,V+
91.0,C,m,VIIdim7
93.0,C,m,IIdim7
94.0,C,m,VIIdim7
95.0,C,m,IIdim7
96.0,C,m,V+
97.0,C,m,I
97.75,C,m,I+
98.0,C,m,IV
99.0,C,m,I
100.0,C,m,V+
102.5,C,m,I
102.75,C,m,V+7
103.0,C,m,I
105.0,C,m,VI
105.5,C,m,?
105.75,C,m,III
106.0,C,m,III
107.0,C,m,I
