0.0,I,a Minor,0.75
2.0,I,a Minor,0.5138888888888888
4.0,IIdim7,a Minor,0.6111111111111112
5.0,V,a Minor,0.4722222222222222
7.0,I,a Minor,0.75
8.0,I,a Minor,0.5138888888888888
10.0,IIdim7,a Minor,0.6111111111111112
11.0,VI,a Minor,0.4583333333333333
13.0,GerVI,a Minor,889/1574
14.0,I,a Minor,0.6004169562195969
15.0,III,a Minor,1.0
16.0,III,a Minor,0.5
17.0,I+,a Minor,0.5
18.0,V+,a Minor,1.0
19.0,IIdim,a Minor,0.5625
20.0,V+7,a Minor,0.5317460317460317
22.0,III,a Minor,0.5333333333333334
23.0,V+7,a Minor,0.6111111111111112
24.0,I,a Minor,0.75
26.0,I,a Minor,0.5138888888888888
28.0,IIdim7,a Minor,0.6111111111111112
29.0,V,a Minor,0.4722222222222222
31.0,I,a Minor,0.75
32.0,I,a Minor,0.5138888888888888
34.0,IIdim7,a Minor,0.6111111111111112
35.0,VI,a Minor,0.4583333333333333
37.0,GerVI,a Minor,889/1574
38.0,I,a Minor,0.6004169562195969
39.0,III,a Minor,1.0
40.0,III,a Minor,0.5
41.0,I+,a Minor,0.5
42.0,IIdim,a Minor,0.6666666666666666
44.0,V+7,a Minor,0.5
45.0,I,a Minor,0.7333333333333333
50.0,I,a Minor,0.44155844155844154
52.0,IV+,a Minor,0.6666666666666666
53.0,DimVII,a Minor,0.6666666666666666
54.0,IIdim,a Minor,1.0
55.0,DimVII7,a Minor,0.625
56.0,DimVII7,a Minor,0.5138888888888888
58.0,III,d Minor,0.8
60.0,V+,d Minor,1.0
61.0,V+,d Minor,13/24
63.0,I,d Minor,0.75
64.0,I,d Minor,0.5142857142857142
65.0,III,d Minor,0.5625
66.0,I,d Minor,0.75
67.0,I,d Minor,0.7333333333333333
68.0,III,d Minor,0.515625
69.0,I+,d Minor,0.6000000000000001
70.0,VII,d Minor,617/1920
71.0,IIdim,d Minor,274/479
72.0,V,d Minor,256717/370800
74.0,V,d Minor,1097/1800
18241/240,DimVII,a Minor,0.6666666666666666
18721/240,III,d Minor,11/26
19681/240,V+,d Minor,0.6666666666666666
20401/240,V+7,d Minor,0.5858585858585859
20641/240,V+7,d Minor,0.5499999999999999
20881/240,I,d Minor,0.5076923076923077
21601/240,V+,d Minor,0.6666666666666666
21841/240,V+7,d Minor,0.5499999999999999
22081/240,V+7,d Minor,0.4871794871794871
22321/240,I,d Minor,0.5555555555555556
22561/240,I,d Minor,0.6805555555555556
22801/240,V+,d Minor,0.75
23521/240,VII,d Minor,0.5
23761/240,I,a Minor,0.5758928571428571
24241/240,I,a Minor,0.6428571428571429
24481/240,III,a Minor,1.0
24721/240,III,a Minor,0.5666666666666667
24961/240,V+7,a Minor,0.52
25201/240,I,a Minor,0.76
26161/240,DimVII,C Major,0.625
26401/240,II,C Major,0.55
26641/240,IV,C Major,0.75
26881/240,VI,C Major,0.6666666666666666
27601/240,II,C Major,0.5
27841/240,II,C Major,0.5
28081/240,IV,C Major,0.6666666666666666
28321/240,I,C Major,0.75
28561/240,VI,C Major,0.75
28801/240,III,C Major,7/13
29281/240,DimVII,C Major,0.55
29521/240,IV,a Minor,0.7333333333333333
29761/240,I,a Minor,0.5564903846153847
30481/240,IIdim,a Minor,0.5
30721/240,DimVII,a Minor,0.5
30961/240,IV+,a Minor,0.6666666666666666
31201/240,I,a Minor,0.75
31441/240,VI,a Minor,0.5625
31921/240,IIdim,a Minor,0.625
32161/240,IV,a Minor,0.5416666666666666
32401/240,IV,C Major,0.75
32641/240,VI,C Major,0.6666666666666666
33361/240,II,C Major,0.5
33601/240,II,C Major,0.5
33841/240,IV,C Major,0.6666666666666666
34081/240,I,C Major,0.75
34321/240,VI,C Major,0.75
34561/240,III,C Major,7/13
35041/240,DimVII,C Major,0.55
35281/240,II,C Major,0.75
35521/240,VI,C Major,0.5357142857142858
36241/240,II,A Major,0.75
36481/240,DimVII,A Major,0.75
36721/240,IV,A Major,0.75
36961/240,V,A Major,0.75
37441/240,I,A Major,0.7500000000000001
37921/240,III,A Major,0.75
38161/240,II,A Major,0.75
38641/240,II7,A Major,0.625
38881/240,I,A Major,0.6666666666666666
39121/240,V7,A Major,0.53125
39361/240,IV,A Major,0.5
39601/240,VI,A Major,0.75
40321/240,VII,f# Minor,0.75
40801/240,IV,f# Minor,0.5
41281/240,DimVII,A Major,0.5
41521/240,VI,A Major,1.0
41761/240,III,b Minor,0.6666666666666666
42001/240,I,b Minor,0.64
42241/240,I,b Minor,0.7333333333333334
42721/240,I,b Minor,0.4444444444444445
42961/240,IV+,b Minor,0.6000000000000001
43201/240,VII,b Minor,0.75
43921/240,I,b Minor,0.75
44401/240,III,b Minor,0.5625
44641/240,I,A Major,0.6666666666666666
44881/240,V7,A Major,0.53125
45121/240,IV,A Major,0.5
45361/240,bVI,A Major,0.75
46081/240,I,A Major,0.6476190476190475
46561/240,IV,A Major,0.6666666666666666
47041/240,I,A Major,0.75
47521/240,I,A Major,0.625
47761/240,IV,A Major,0.5185185185185185
48001/240,III,A Major,0.42857142857142855
48241/240,I,A Major,0.3970588235294118
49681/240,bII,a Minor,0.75
50161/240,IV,a Minor,0.5625
50401/240,I+,a Minor,0.6666666666666666
50641/240,V+7,a Minor,0.5277777777777778
50881/240,IV+,a Minor,0.48214285714285715
51121/240,VI,a Minor,0.75
51841/240,V+,a Minor,0.76
52321/240,IIdim,a Minor,0.5
52801/240,I,a Minor,0.76
53281/240,IV,a Minor,0.6666666666666666
53521/240,bII,a Minor,0.675
53761/240,bII,a Minor,0.6749999999999999
54001/240,V+,a Minor,1.0
54241/240,V+7,a Minor,0.5076923076923078
54481/240,V+7,a Minor,0.6000000000000001
54721/240,I,a Minor,0.7
55441/240,bII,a Minor,0.75
55921/240,IV,a Minor,0.5625
56161/240,I+,a Minor,0.6666666666666666
56401/240,V+7,a Minor,0.5277777777777778
56641/240,IV+,a Minor,0.48214285714285715
56881/240,VI,a Minor,0.75
57361/240,I,a Minor,0.75
57601/240,I,a Minor,0.6258503401360543
58081/240,IV,a Minor,0.6666666666666666
58561/240,I,a Minor,0.7333333333333333
59041/240,I+,a Minor,0.6666666666666666
59281/240,IV,a Minor,0.5185185185185185
59521/240,III,a Minor,0.39999999999999997
59761/240,I,a Minor,0.7333333333333333
60961/240,I,a Minor,0.44155844155844154
61441/240,IV+,a Minor,0.6666666666666666
61681/240,DimVII,a Minor,0.6666666666666666
61921/240,IIdim,a Minor,1.0
62161/240,DimVII7,a Minor,0.625
62401/240,DimVII7,a Minor,0.5138888888888888
62881/240,III,d Minor,0.8
63361/240,V+,d Minor,1.0
63601/240,V+,d Minor,13/24
64081/240,I,d Minor,0.75
64321/240,I,d Minor,0.5142857142857142
64561/240,III,d Minor,0.5625
64801/240,I,d Minor,0.75
65041/240,I,d Minor,0.7333333333333333
65281/240,III,d Minor,0.515625
65521/240,I+,d Minor,0.6000000000000001
65761/240,VII,d Minor,617/1920
66001/240,IIdim,d Minor,274/479
66241/240,V,d Minor,256717/370800
66721/240,V,d Minor,1097/1800
33601/120,DimVII,a Minor,0.6666666666666666
