0.5,III,F# Major,0.6428571428571429
1.5,DimVII,F# Major,0.6000000000000001
2.5,I,F# Major,0.4529411764705881
4.5,IV+,g# Minor,0.5256410256410257
6.5,VII,g# Minor,0.4875
7.5,V+7,g# Minor,0.44523809523809527
10.5,II7,F# Major,0.625
11.5,II7,F# Major,0.6458333333333334
12.5,II7,F# Major,0.3976975405546834
13.5,V7,F# Major,0.294107261090267
14.5,VI,F# Major,0.27499999999999997
2561/160,V7,F# Major,0.3688205128205128
2761/160,III,F# Major,0.5457452884066247
3081/160,I,F# Major,0.42489443189629766
3561/160,DimVII,B Major,0.4114583333333333
3721/160,V,B Major,4/15
3881/160,III,B Major,27/91
12059/480,V,B Major,0.435374149659864
12539/480,V7,B Major,0.3384615384615384
13499/480,II,B Major,0.33333333333333326
13979/480,II,C# Major,0.5555555555555555
14459/480,II,C# Major,0.5042372881355932
14939/480,II7,C# Major,1173/2228
15419/480,II7,C# Major,14617/43930
15899/480,I,C# Major,2/3
7951/240,IV,C# Major,0.75
8191/240,VI,C# Major,0.6666666666666666
8431/240,I,C# Major,0.632
8911/240,III,f# Minor,0.27518427518427513
9151/240,I,f# Minor,0.6293103448275862
9871/240,V,D Major,2885/9436
10111/240,I,D Major,0.7496097814776275
4141/96,IV+,f# Minor,0.47023809523809523
4237/96,I,f# Minor,0.5714285714285714
4333/96,V+,d# Minor,0.6354166666666666
4429/96,FreVI,d# Minor,4/9
4525/96,V+,g# Minor,0.6428571428571428
4621/96,VII,g# Minor,23/55
4909/96,I,g# Minor,13/30
5005/96,I,g# Minor,51/98
5101/96,IV+,g# Minor,68/147
5197/96,IIdim,g# Minor,25/42
5293/96,V7,F# Major,29/48
5389/96,V,F# Major,45/154
5485/96,VI,F# Major,1
5581/96,I,C# Major,81/130
5677/96,I,C# Major,3/4
5773/96,I,g# Minor,13/30
5869/96,I,g# Minor,51/98
5965/96,V7,F# Major,69/140
6061/96,III,F# Major,71/126
6157/96,I,C# Major,5/8
6253/96,DimVII,C# Major,19/42
6349/96,I,C# Major,3/4
6445/96,VI,C# Major,17/47
6541/96,I,E Major,0.4
6637/96,I,E Major,0.5043478260869565
6733/96,I,E Major,0.40512820512820513
6829/96,I,E Major,0.376
7021/96,II,E Major,0.5666666666666667
7117/96,I,E Major,0.491891891891892
7213/96,I,E Major,0.6136363636363636
7309/96,I,E Major,0.39473684210526316
7405/96,I,E Major,0.5043478260869565
7501/96,I,E Major,0.4514285714285714
7597/96,I,E Major,0.5546218487394958
7693/96,V+7,f# Minor,0.47252747252747246
7789/96,I,f# Minor,0.5375
7885/96,V+,f# Minor,0.5571428571428572
7981/96,III,f# Minor,0.4411764705882353
8077/96,V+,f# Minor,0.521505376344086
8173/96,IV+,f# Minor,0.6111111111111112
8269/96,II,E Major,0.4946236559139785
8365/96,V,E Major,0.6617647058823529
8461/96,V+7,f# Minor,0.373156853043048
8749/96,I,f# Minor,0.5411184210526315
9037/96,V,b Minor,0.5377626438602049
9325/96,V,b Minor,0.46562499999999996
9421/96,V,F# Major,0.3313953488372093
9613/96,III,F# Major,0.6428571428571429
9709/96,DimVII,F# Major,0.6000000000000001
9805/96,GerVI,F# Major,0.2639844810489732
10093/96,FreVI,B Major,35/138
10189/96,VII,g# Minor,0.4057480980557904
10285/96,V+7,g# Minor,0.44522899201421773
10573/96,II7,F# Major,0.5833333333333334
10669/96,II7,F# Major,35/66
10765/96,I,F# Major,501/1114
10861/96,V7,F# Major,13746/45379
13697/120,II7,F# Major,0.4009146341463413
13817/120,V7,F# Major,0.294107261090267
13937/120,DimVII,F# Major,2/3
55751/480,GerVI,F# Major,8317/32340
56711/480,II7,F# Major,86/225
59111/480,I,F# Major,2/3
60071/480,I,F# Major,0.627906976744186
