0.0,III,c# Minor,0.609375
11.0,IV+,c# Minor,0.6
17.0,V,B Major,0.5
19.0,I,B Major,0.571429
21.0,V,B Major,0.6
22.0,IV,B Major,0.396825
23.0,I,B Major,0.5625
24.0,I,B Major,0.46875
25.0,III,B Major,0.5
26.0,II7,B Major,0.391667
27.0,II7,B Major,0.532468
28.0,VI,B Major,0.517857
29.0,I,B Major,0.44
30.0,V7,B Major,0.44
31.0,V7,B Major,0.5
32.0,IV,B Major,0.410714
33.0,I,B Major,0.6
35.0,V7,B Major,0.5
36.0,IV,B Major,202381/500000
37.0,I,B Major,0.5625
39.0,III,B Major,0.5
40.0,II7,B Major,0.534091
41.0,II7,B Major,0.465909
42.0,I,B Major,0.5
43.0,III,B Major,0.5
44.0,V7,B Major,0.469697
45.0,III,B Major,0.6
46.0,DimVII,B Major,0.444444
47.0,VI,B Major,0.566667
48.0,III,B Major,0.366667
49.0,II,B Major,0.533333
50.0,DimVII,B Major,0.571429
51.0,I,g# Minor,19/40
52.0,V,g# Minor,466667/1000000
53.0,IV,g# Minor,0.491453
54.0,IIdim7,g# Minor,0.465278
55.0,V,c# Minor,0.547619
56.0,V,c# Minor,0.388889
57.0,IV+,c# Minor,0.633333
58.0,VII,c# Minor,0.390625
59.0,IV+,c# Minor,0.428571
60.0,V,c# Minor,0.383838
61.0,IV+,c# Minor,0.609375
62.0,V+7,c# Minor,0.416667
63.0,I,c# Minor,0.775
65.0,IIdim,c# Minor,0.666667
66.0,V+7,c# Minor,0.38125
68.0,V+7,c# Minor,0.514286
69.0,I,c# Minor,0.6
73.0,V,c# Minor,0.628571
75.0,V+7,g# Minor,0.592593
76.0,V+7,g# Minor,0.5
77.0,ItaVI,g# Minor,0.6
78.0,GerVI,g# Minor,0.645833
79.0,V+,g# Minor,0.638889
80.0,DimVII,g# Minor,0.583333
81.0,I,g# Minor,0.595238
82.0,I,g# Minor,0.6
83.0,I,d# Minor,0.642857
84.0,I,d# Minor,0.583333
85.0,IIdim7,d# Minor,0.619048
87.0,V+7,d# Minor,0.41875
91.0,I,d# Minor,0.539683
92.0,V,d# Minor,0.4375
93.0,IV,d# Minor,0.54321
94.0,IV,d# Minor,0.641667
95.0,I,d# Minor,0.76
97.0,V+,d# Minor,0.444444
98.0,V+7,d# Minor,171/400
99.0,I,d# Minor,0.642857
100.0,V,d# Minor,0.445833
101.0,IIdim7,d# Minor,0.611111
102.0,IV,d# Minor,0.671429
103.0,I,d# Minor,0.75
105.0,IIdim7,d# Minor,0.557292
106.0,IV,d# Minor,0.671429
107.0,IIdim7,d# Minor,0.358211
108.0,IIdim7,d# Minor,179219/500000
109.0,IIdim7,d# Minor,0.61138
110.0,VI,d# Minor,0.583333
111.0,I,d# Minor,0.76
119.0,DimVII,B Major,0.5
120.0,IV,B Major,0.410714
121.0,I,B Major,0.566667
123.0,V7,B Major,0.483333
124.0,IV,B Major,0.396825
125.0,I,B Major,0.5625
126.0,I,B Major,0.46875
127.0,III,B Major,0.5
128.0,II7,B Major,0.407407
129.0,II7,B Major,0.532468
130.0,VI,B Major,0.517857
131.0,I,B Major,0.44
132.0,V7,B Major,0.44
133.0,V7,B Major,0.5
134.0,IV,B Major,202381/500000
135.0,I,B Major,0.566667
137.0,V7,B Major,0.395238
138.0,IV,B Major,0.410714
139.0,I,B Major,0.519231
143.0,III,B Major,0.571429
144.0,II7,B Major,0.484848
145.0,II7,B Major,0.534091
146.0,I,B Major,0.607143
147.0,DimVII,B Major,0.555556
