offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
1.0,0.0,0.0,0.0,0.0,0.417,0.0,0.0,0.25,0.0,0.0,0.0,0.333,1.0,F#,False,I,Minor
1.333,0.0,0.0,0.0,0.0625,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.4375,1.0,F#,False,V+7,Dominant seventh
2.0,0.0,0.0,0.0,0.0,0.417,0.0,0.0,0.25,0.0,0.0,0.0,0.333,1.0,F#,False,I,Minor
2.333,0.0,0.0,0.0,0.0625,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.4375,1.0,F#,False,V+7,Dominant seventh
3.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.5,1.0,F#,False,I,Minor
3.666,0.0,0.0,0.0,0.0664,0.0664,0.0,0.1336,0.0664,0.0,0.0672,0.0,0.6,1.0,F#,False,V+7,Dominant seventh
4.0,0.0,0.0,0.0,0.0,0.43414,0.0,0.007721,0.224744,0.0,0.0,0.0,0.333395,1.0,F#,False,I,Minor
7.0,0.0,0.0,0.0,0.211745,0.0,0.0,0.34105,0.0,0.0,0.023715,0.0,0.42349,1.0,F#,False,V+7,Dominant seventh
8.0,0.0,0.0,0.0,0.0,0.388889,0.0,0.01237,0.266926,0.0,0.00463,0.0,0.327185,1.0,F#,False,I,Minor
11.666,0.0,0.04979,0.0,0.20036,0.0,0.0,0.14997,0.0,0.0,0.14997,0.0,0.44991,1.0,F#,False,V+7,Dominant seventh
12.0,0.0,0.0,0.184211,0.0,0.131579,0.210526,0.0,0.0,0.315789,0.0,0.0,0.157895,1.0,F#,False,I,Minor
13.0,0.30428,0.0,0.0,0.0,0.26096,0.0,0.0,0.0,0.0,0.391441,0.0,0.043319,1.0,F#,False,IV,Minor
13.333,0.0,0.0,0.0,0.0,0.260824,0.0,0.0,0.304643,0.0,0.043297,0.0,0.391236,1.0,F#,False,I+,Major
13.666,0.0,0.0,0.0,0.25,0.0,0.0,0.167,0.0415,0.0,0.1665,0.0,0.375,1.0,F#,False,V+7,Dominant seventh
14.0,0.0,0.0,0.0,0.0,0.469185,0.0,0.0,0.259259,0.0,0.0,0.0,0.271556,1.0,F#,False,I,Minor
15.333,0.0,0.0,0.0,0.0625,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.4375,1.0,F#,False,V+7,Dominant seventh
16.0,0.0,0.0,0.0,0.0,0.417,0.0,0.0,0.25,0.0,0.0,0.0,0.333,1.0,F#,False,I,Minor
16.333,0.0,0.0,0.0,0.0625,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.4375,1.0,F#,False,V+7,Dominant seventh
17.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.25,1.0,F#,False,I,Minor
17.333,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,1.0,A,True,I,Major
17.666,0.0672,0.0,0.6,0.0,0.0,0.0,0.0664,0.0664,0.0,0.1336,0.0,0.0664,1.0,A,True,V7,Dominant seventh
18.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,1.0,A,True,I,Major
19.0,0.222133,0.0,0.0,0.2,0.0,0.0,0.2224,0.022133,0.0,0.3112,0.0,0.022133,1.0,A,True,III,Minor
20.0,0.222133,0.0,0.2,0.0,0.0,0.0,0.2224,0.022133,0.0,0.3112,0.0,0.022133,1.0,A,True,V7,Dominant seventh
21.0,0.018795,0.0,0.391644,0.0,0.0,0.0,0.0,0.363338,0.0,0.0,0.0,0.226223,1.0,A,True,I,Major
22.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,1.0,A,True,V,Major
23.0,0.222133,0.0,0.0,0.2,0.0,0.0,0.2224,0.022133,0.0,0.3112,0.0,0.022133,1.0,A,True,III,Minor
24.0,0.222133,0.0,0.2,0.0,0.0,0.0,0.2224,0.022133,0.0,0.3112,0.0,0.022133,1.0,A,True,V7,Dominant seventh
25.0,0.0,0.0,0.371272,0.0,0.0,0.0,0.0,0.400069,0.0,0.0,0.0,0.22866,1.0,A,True,I,Major
25.666,0.2664,0.0,0.05,0.15,0.0,0.0,0.2672,0.0,0.0,0.2664,0.0,0.0,1.0,A,True,V7,Dominant seventh
26.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.2,1.0,A,True,I,Major
27.0,0.0,0.0,0.0,0.0,0.317037,0.0,0.0,0.317037,0.0,0.0,0.0,0.365925,1.0,F#,False,I,Minor
27.666,0.0,0.0,0.0,0.307834,0.0,0.0,0.23076,0.0,0.0,0.11538,0.0,0.346141,1.0,F#,False,V+7,Dominant seventh
28.0,0.0,0.0,0.0,0.0,0.42672,0.0,0.0,0.28,0.0,0.0,0.0,0.29328,1.0,F#,False,I,Minor
29.333,0.0,0.0,0.0,0.0625,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.4375,1.0,F#,False,V+7,Dominant seventh
30.0,0.0,0.0,0.0,0.0,0.417,0.0,0.0,0.25,0.0,0.0,0.0,0.333,1.0,F#,False,I,Minor
30.333,0.0,0.0,0.0,0.0625,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.4375,1.0,F#,False,V+7,Dominant seventh
31.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.5,1.0,F#,False,I,Minor
31.666,0.0,0.0,0.0,0.0,0.090611,0.0,0.182314,0.090611,0.0,0.090611,0.0,0.545852,1.0,F#,False,V+7,Dominant seventh
32.0,0.0,0.0,0.0,0.0,0.4667,0.0,0.0083,0.2416,0.0,0.0,0.0,0.2834,1.0,F#,False,I,Minor
35.0,0.0,0.0,0.0,0.211745,0.0,0.0,0.34105,0.0,0.0,0.023715,0.0,0.42349,1.0,F#,False,V+7,Dominant seventh
36.0,0.0,0.0,0.0,0.0,0.388889,0.0,0.01237,0.266926,0.0,0.00463,0.0,0.327185,1.0,F#,False,I,Minor
39.666,0.0,0.04979,0.0,0.20036,0.0,0.0,0.14997,0.0,0.0,0.14997,0.0,0.44991,1.0,F#,False,V+7,Dominant seventh
40.0,0.0,0.0,0.184211,0.0,0.131579,0.210526,0.0,0.0,0.315789,0.0,0.0,0.157895,1.0,F#,False,I,Minor
41.0,0.30428,0.0,0.0,0.0,0.26096,0.0,0.0,0.0,0.0,0.391441,0.0,0.043319,1.0,F#,False,IV,Minor
41.333,0.0,0.0,0.0,0.0,0.260824,0.0,0.0,0.304643,0.0,0.043297,0.0,0.391236,1.0,F#,False,I+,Major
41.666,0.0,0.0,0.0,0.25,0.0,0.0,0.167,0.0415,0.0,0.1665,0.0,0.375,1.0,F#,False,V+7,Dominant seventh
42.0,0.0,0.0,0.0,0.0,0.469185,0.0,0.0,0.259259,0.0,0.0,0.0,0.271556,1.0,F#,False,I,Minor
43.333,0.0,0.0,0.0,0.0625,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.4375,1.0,F#,False,V+7,Dominant seventh
44.0,0.0,0.0,0.0,0.0,0.417,0.0,0.0,0.25,0.0,0.0,0.0,0.333,1.0,F#,False,I,Minor
44.333,0.0,0.0,0.0,0.0625,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.4375,1.0,F#,False,V+7,Dominant seventh
45.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.25,1.0,F#,False,I,Minor
45.333,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,1.0,A,True,I,Major
45.666,0.0672,0.0,0.6,0.0,0.0,0.0,0.0664,0.0664,0.0,0.1336,0.0,0.0664,1.0,A,True,V7,Dominant seventh
46.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,1.0,A,True,I,Major
47.0,0.222133,0.0,0.0,0.2,0.0,0.0,0.2224,0.022133,0.0,0.3112,0.0,0.022133,1.0,A,True,III,Minor
48.0,0.222133,0.0,0.2,0.0,0.0,0.0,0.2224,0.022133,0.0,0.3112,0.0,0.022133,1.0,A,True,V7,Dominant seventh
49.0,0.018795,0.0,0.391644,0.0,0.0,0.0,0.0,0.363338,0.0,0.0,0.0,0.226223,1.0,A,True,I,Major
50.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,1.0,A,True,V,Major
51.0,0.222133,0.0,0.0,0.2,0.0,0.0,0.2224,0.022133,0.0,0.3112,0.0,0.022133,1.0,A,True,III,Minor
52.0,0.222133,0.0,0.2,0.0,0.0,0.0,0.2224,0.022133,0.0,0.3112,0.0,0.022133,1.0,A,True,V7,Dominant seventh
53.0,0.0,0.0,0.371272,0.0,0.0,0.0,0.0,0.400069,0.0,0.0,0.0,0.22866,1.0,A,True,I,Major
53.666,0.2664,0.0,0.05,0.15,0.0,0.0,0.2672,0.0,0.0,0.2664,0.0,0.0,1.0,A,True,V7,Dominant seventh
54.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.2,1.0,A,True,I,Major
55.0,0.0,0.0,0.0,0.0,0.317037,0.0,0.0,0.317037,0.0,0.0,0.0,0.365925,1.0,F#,False,I,Minor
