offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
0.833,0.0,0.166667,0.0,0.0,0.388889,0.0,0.0,0.0,0.055556,0.333333,0.0,0.055556,1.0,A,True,I,Major
1.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.25,1.0,A,True,V,Major
1.833,0.0,0.1,0.3,0.0,0.0,0.0,0.15,0.1,0.0,0.35,0.0,0.0,1.0,A,True,I,Major
2.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,A,True,IV,Major
2.25,0.0,0.234043,0.06383,0.0,0.297872,0.0,0.0,0.0,0.06383,0.340426,0.0,0.0,1.0,A,True,I,Major
3.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.2,1.0,A,True,V7,Dominant seventh
3.333,0.0,0.212766,0.06383,0.0,0.297872,0.0,0.0,0.0,0.06383,0.340426,0.0,0.021277,1.0,A,True,I,Major
4.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.2,1.0,A,True,V7,Dominant seventh
4.333,0.0,0.296296,0.0,0.0,0.240741,0.0,0.0,0.0,0.018519,0.407407,0.0,0.037037,1.0,A,True,I,Major
5.25,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.4,1.0,A,True,V,Major
5.833,0.0,0.16,0.36,0.0,0.0,0.0,0.12,0.08,0.0,0.28,0.0,0.0,1.0,A,True,I,Major
6.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.0,A,True,IV,Major
6.25,0.0,0.37931,0.051724,0.0,0.241379,0.0,0.0,0.0,0.051724,0.275862,0.0,0.0,1.0,A,True,I,Major
7.0,0.0,0.0,0.166667,0.0,0.333333,0.0,0.0,0.0,0.166667,0.0,0.0,0.333333,1.0,A,True,V7,Dominant seventh
7.333,0.0,0.291312,0.056956,0.0,0.265796,0.0,0.0,0.0,0.056956,0.303767,0.0,0.025213,1.0,A,True,I,Major
8.0,0.0,0.0,0.166667,0.0,0.333333,0.0,0.0,0.0,0.166667,0.0,0.0,0.333333,1.0,A,True,V7,Dominant seventh
