offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
0.833,0.0,0.315789,0.0,0.0,0.342105,0.0,0.078947,0.0,0.0,0.210526,0.0,0.052632,1.0,A,True,I,Major
2.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.428571,0.0,0.0,0.285714,0.0,0.142857,1.0,A,True,VI,Minor
2.833,0.0,0.142857,0.285714,0.0,0.0,0.142857,0.142857,0.0,0.142857,0.0,0.0,0.142857,1.0,A,True,III,Minor
3.0,0.0,0.0,0.142857,0.0,0.142857,0.071429,0.357143,0.0,0.142857,0.0,0.0,0.142857,1.0,A,True,II,Minor
3.5,0.0,0.142857,0.0,0.0,0.142857,0.0,0.071429,0.0,0.214286,0.285714,0.0,0.142857,1.0,A,True,V7,Dominant seventh
4.0,0.0,0.304348,0.0,0.0,0.282609,0.0,0.065217,0.0,0.0,0.304348,0.0,0.043478,1.0,A,True,I,Major
6.0,0.0,0.083333,0.166667,0.0,0.0,0.0,0.25,0.0,0.0,0.416667,0.0,0.083333,1.0,A,True,VI,Minor
7.0,0.0,0.083333,0.166667,0.0,0.166667,0.0,0.166667,0.0,0.0,0.0,0.0,0.416667,1.0,A,True,II,Minor
7.5,0.0,0.285714,0.0,0.0,0.357143,0.0,0.071429,0.0,0.142857,0.142857,0.0,0.0,1.0,A,True,V7,Dominant seventh
8.0,0.0,0.166667,0.083333,0.0,0.166667,0.0,0.083333,0.0,0.0,0.5,0.0,0.0,1.0,A,True,I,Major
9.0,0.0,0.111111,0.111111,0.0,0.055556,0.0,0.277778,0.0,0.027778,0.416667,0.0,0.0,1.0,A,True,IV,Major
10.0,0.0,0.142857,0.142857,0.0,0.285714,0.0,0.071429,0.0,0.071429,0.285714,0.0,0.0,1.0,A,True,I,Major
11.0,0.0,0.0,0.142857,0.0,0.142857,0.071429,0.357143,0.0,0.142857,0.0,0.0,0.142857,1.0,A,True,II,Minor
11.5,0.0,0.142857,0.0,0.0,0.142857,0.0,0.071429,0.0,0.214286,0.285714,0.0,0.142857,1.0,A,True,V7,Dominant seventh
12.0,0.0,0.25,0.178571,0.0,0.285714,0.0,0.0,0.0,0.071429,0.178571,0.0,0.035714,1.0,A,True,I,Major
13.0,0.0,0.0,0.142857,0.0,0.142857,0.0,0.357143,0.0,0.071429,0.0,0.0,0.285714,1.0,A,True,II,Minor
