offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
0.917,0.326531,0.0,0.0,0.265306,0.0,0.0,0.0,0.387755,0.020408,0.0,0.0,0.0,1.0,C,False,I,Minor
2.0,0.181818,0.0,0.161697,0.0,0.0,0.202061,0.0,0.113636,0.141333,0.0,0.0,0.199455,1.0,C,False,V+7,Dominant seventh
4.0,0.432692,0.0,0.038462,0.230769,0.0,0.028846,0.0,0.25,0.019231,0.0,0.0,0.0,1.0,C,False,I,Minor
6.0,0.191473,0.0,0.143605,0.0,0.0,0.202196,0.0,0.130266,0.106331,0.0,0.0,0.22613,1.0,C,False,V+7,Dominant seventh
8.0,0.482759,0.0,0.017241,0.258621,0.0,0.0,0.0,0.241379,0.0,0.0,0.0,0.0,1.0,C,False,I,Minor
9.0,0.166667,0.0,0.185333,0.0,0.0,0.203778,0.0,0.0,0.259111,0.0,0.0,0.185111,1.0,C,False,V+7,Dominant seventh
10.0,0.363636,0.0,0.090909,0.25,0.0,0.068182,0.0,0.227273,0.0,0.0,0.0,0.0,1.0,C,False,I,Minor
11.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.2,1.0,G,True,I,Major
11.833,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.2,1.0,G,True,VI,Minor
12.0,0.2,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.325,0.0,0.175,1.0,G,True,II,Minor
12.666,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.25,1.0,G,True,VI,Minor
13.0,0.26096,0.0,0.043319,0.0,0.43476,0.0,0.0,0.0,0.0,0.26096,0.0,0.0,1.0,G,True,II,Minor
13.666,0.151636,0.0,0.363636,0.0,0.0,0.0,0.181818,0.090909,0.0,0.151636,0.0,0.060364,1.0,G,True,V7,Dominant seventh
14.333,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.166667,1.0,G,True,I,Major
14.833,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.25,1.0,G,True,VI,Minor
15.0,0.292,0.0,0.0415,0.0,0.4165,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,G,True,II,Minor
15.666,0.2085,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.2085,0.0,0.083,1.0,G,True,V7,Dominant seventh
16.333,0.0,0.0,0.133333,0.0,0.0,0.0,0.0,0.733333,0.0,0.0,0.0,0.133333,1.0,G,True,I,Major
18.0,0.2,0.0,0.0,0.65,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,1.0,G,True,IV,Major
19.0,0.0,0.139333,0.0,0.472,0.0,0.0,0.0,0.25,0.0,0.0,0.138667,0.0,1.0,G,True,bVI,Major
20.0,0.269231,0.115385,0.115385,0.076923,0.038462,0.038462,0.038462,0.0,0.230769,0.0,0.0,0.076923,1.0,G,True,bII,Major
22.0,0.0,0.030303,0.0,0.484848,0.0,0.0,0.0,0.242424,0.0,0.0,0.242424,0.0,1.0,E-,True,I,Major
22.666,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.4375,1.0,E-,True,IV,Major
