offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
1.0,0.0,0.0,0.0,0.517857,0.0,0.0,0.0,0.238095,0.0,0.0,0.244048,0.0,1.0,E-,True,I,Major
7.0,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.125,0.0,0.5,0.0,1.0,E-,True,V7,Dominant seventh
7.5,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.0,1.0,E-,True,I,Major
8.0,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.125,0.0,0.5,0.0,1.0,E-,True,V7,Dominant seventh
8.5,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.0,1.0,E-,True,I,Major
9.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,1.0,E-,True,V,Major
9.5,0.0,0.0,0.0,0.428571,0.0,0.0,0.0,0.214286,0.0,0.0,0.357143,0.0,1.0,E-,True,I,Major
10.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,1.0,E-,True,V,Major
10.5,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.0,1.0,E-,True,I,Major
11.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,1.0,E-,True,V,Major
11.5,0.0,0.0,0.0,0.428571,0.0,0.0,0.0,0.357143,0.0,0.0,0.214286,0.0,1.0,E-,True,I,Major
12.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,1.0,E-,True,V,Major
12.5,0.0,0.1875,0.0,0.375,0.0,0.0,0.0,0.25,0.0,0.0,0.1875,0.0,1.0,E-,True,I,Major
13.0,0.194444,0.0,0.0,0.222222,0.0,0.0,0.166667,0.0,0.416667,0.0,0.0,0.0,1.0,D-,True,V7,Dominant seventh
15.0,0.0,0.428571,0.0,0.0,0.0,0.357143,0.0,0.0,0.214286,0.0,0.0,0.0,1.0,D-,True,I,Major
17.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,1.0,D-,True,III,Minor
18.0,0.021739,0.0,0.0,0.271739,0.0,0.0,0.065217,0.184783,0.0,0.065217,0.326087,0.065217,1.0,D-,True,II,Minor
21.5,0.066667,0.133333,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.4,0.0,1.0,D-,True,#IIdim7,Diminished seventh
22.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.2,0.0,1.0,D-,True,III,Minor
22.5,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,1.0,D-,True,V,Major
23.0,0.125,0.0,0.21875,0.0,0.0,0.1875,0.0,0.0,0.1875,0.0,0.28125,0.0,1.0,E-,True,V7,Dominant seventh
24.0,0.0,0.0,0.0,0.384615,0.0,0.0,0.0,0.307692,0.0,0.0,0.307692,0.0,1.0,E-,True,I,Major
27.0,0.0,0.0,0.0,0.441558,0.0,0.0,0.324675,0.0,0.012987,0.0,0.220779,0.0,1.0,D-,True,II,Minor
29.833,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,1.0,D-,True,V7,Dominant seventh
30.0,0.0,0.4,0.0,0.0,0.0,0.225,0.0,0.0,0.375,0.0,0.0,0.0,1.0,D-,True,I,Major
31.5,0.2,0.0,0.133333,0.0,0.066667,0.0,0.2,0.0,0.333333,0.066667,0.0,0.0,1.0,D-,True,V,Major
