offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
1.0,0.363636,0.0,0.0,0.0,0.0,0.272727,0.0,0.090909,0.0,0.227273,0.045455,0.0,1.0,F,True,I,Major
2.0,0.488372,0.0,0.0,0.0,0.116279,0.139535,0.0,0.093023,0.0,0.162791,0.0,0.0,1.0,F,True,V,Major
3.0,0.28,0.0,0.0,0.16,0.0,0.3,0.0,0.06,0.0,0.16,0.04,0.0,1.0,F,True,I,Major
4.0,0.0,0.0,0.166667,0.166667,0.0,0.333333,0.0,0.0,0.0,0.0,0.333333,0.0,1.0,F,True,IV,Major
4.25,0.142857,0.0,0.0,0.285714,0.0,0.0,0.285714,0.0,0.0,0.142857,0.142857,0.0,1.0,F,True,VI,Minor
4.375,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0,1.0,F,True,II,Minor
4.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,1.0,F,True,I,Major
4.75,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,1.0,F,True,III,Minor
5.0,0.0,0.0,0.4375,0.0,0.0625,0.25,0.0,0.0,0.0,0.25,0.0,0.0,1.0,F,True,VI,Minor
5.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,F,True,III,Minor
5.5,0.380952,0.0,0.0,0.0,0.190476,0.0,0.0,0.238095,0.0,0.0,0.190476,0.0,1.0,F,True,V7,Dominant seventh
6.0,0.125,0.0,0.041667,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.083333,0.0,1.0,F,True,I,Major
6.5,0.5,0.0,0.0,0.041667,0.041667,0.083333,0.0,0.166667,0.0,0.166667,0.0,0.0,1.0,F,True,V,Major
7.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.166667,0.0,1.0,F,True,II,Minor
7.25,0.083333,0.0,0.5,0.0,0.0,0.0,0.166667,0.0,0.0,0.25,0.0,0.0,1.0,F,True,VI,Minor
7.5,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.1875,0.0,1.0,F,True,II,Minor
8.0,0.129032,0.064516,0.064516,0.0,0.0,0.322581,0.0,0.064516,0.0,0.096774,0.258065,0.0,1.0,F,True,IV,Major
8.75,0.4,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,1.0,F,True,V,Major
9.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,1.0,F,True,I,Major
9.125,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.6,0.0,1.0,F,True,IV,Major
9.25,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,1.0,F,True,I,Major
9.375,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.2,0.0,1.0,F,True,V7,Dominant seventh
9.5,0.25,0.0,0.0,0.133333,0.0,0.366667,0.0,0.05,0.0,0.166667,0.033333,0.0,1.0,F,True,I,Major
11.0,0.0,0.0,0.166667,0.166667,0.0,0.333333,0.0,0.0,0.0,0.0,0.333333,0.0,1.0,F,True,IV,Major
11.25,0.142857,0.0,0.0,0.285714,0.0,0.0,0.285714,0.0,0.0,0.142857,0.142857,0.0,1.0,F,True,VI,Minor
11.375,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0,1.0,F,True,II,Minor
11.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,1.0,F,True,I,Major
11.75,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,1.0,F,True,V,Major
12.0,0.28125,0.0,0.03125,0.0,0.0,0.3125,0.0,0.0,0.0,0.3125,0.0625,0.0,1.0,F,True,I,Major
12.75,0.416667,0.0,0.0,0.166667,0.083333,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,1.0,F,True,V,Major
13.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.166667,0.0,1.0,F,True,II,Minor
13.25,0.083333,0.0,0.5,0.0,0.0,0.0,0.166667,0.0,0.0,0.25,0.0,0.0,1.0,F,True,VI,Minor
13.5,0.0,0.0,0.190476,0.0,0.0,0.0,0.0,0.52381,0.0,0.0,0.285714,0.0,1.0,F,True,II,Minor
14.0,0.0,0.083333,0.25,0.0,0.0,0.25,0.0,0.0625,0.0,0.020833,0.333333,0.0,1.0,F,True,IV,Major
14.5,0.5,0.0,0.0,0.0,0.125,0.166667,0.0,0.125,0.0,0.083333,0.0,0.0,1.0,F,True,V,Major
15.0,0.166667,0.0,0.0,0.166667,0.0,0.333333,0.0,0.0,0.0,0.333333,0.0,0.0,1.0,F,True,I,Major
15.125,0.0,0.0,0.166667,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.5,0.0,1.0,F,True,IV,Major
15.25,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,1.0,F,True,I,Major
15.375,0.333333,0.0,0.0,0.0,0.166667,0.0,0.0,0.333333,0.0,0.0,0.166667,0.0,1.0,F,True,V7,Dominant seventh
15.5,0.185185,0.0,0.0,0.074074,0.0,0.407407,0.0,0.074074,0.0,0.222222,0.037037,0.0,1.0,F,True,I,Major
17.0,0.0,0.0,0.125,0.125,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,1.0,F,True,IV,Major
17.25,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.4,0.2,0.0,1.0,F,True,VI,Minor
17.375,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,1.0,F,True,II,Minor
17.5,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,1.0,F,True,I,Major
17.75,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,F,True,V,Major
17.875,0.28,0.0,0.0,0.2,0.0,0.28,0.0,0.0,0.0,0.24,0.0,0.0,1.0,F,True,I,Major
18.5,0.0,0.025,0.175,0.05,0.05,0.4,0.0,0.05,0.0,0.0,0.25,0.0,1.0,B-,True,I,Major
19.0,0.166667,0.0,0.166667,0.0,0.0,0.388889,0.0,0.0,0.0,0.277778,0.0,0.0,1.0,B-,True,V,Major
19.5,0.272727,0.0,0.0,0.0,0.272727,0.0,0.0,0.454545,0.0,0.0,0.0,0.0,1.0,B-,True,II,Minor
19.875,0.263158,0.0,0.0,0.175439,0.0,0.315789,0.035088,0.0,0.0,0.210526,0.0,0.0,1.0,B-,True,V7,Dominant seventh
