offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
1.0,0.25,0.0,0.0625,0.20775,0.0,0.02075,0.0,0.334,0.0,0.0,0.0,0.125,1.0,C,False,I,Minor
3.0,0.0,0.0,0.0,0.166,0.0,0.0,0.0,0.584,0.25,0.0,0.0,0.0,1.0,C,False,VI,Major
3.5,0.0,0.0,0.0,0.166,0.0,0.0,0.5,0.334,0.0,0.0,0.0,0.0,1.0,C,False,#IVdim,Diminished
3.75,0.0,0.0,0.1,0.366,0.0,0.1,0.0,0.4008,0.0332,0.0,0.0,0.0,1.0,C,False,III,Major
5.0,0.166,0.0,0.0,0.0,0.2085,0.417,0.0,0.0,0.167,0.0,0.0415,0.0,1.0,C,False,IV,Minor
6.0,0.166,0.0,0.0,0.0,0.0,0.417,0.0,0.417,0.0,0.0,0.0,0.0,1.0,C,False,I,Minor
6.5,0.0,0.417,0.0,0.417,0.0,0.0,0.0,0.0,0.166,0.0,0.0,0.0,1.0,C,False,bII,Major
7.0,0.167,0.0,0.0,0.25,0.0,0.0,0.0,0.583,0.0,0.0,0.0,0.0,1.0,C,False,I,Minor
7.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.583,0.0,0.0,0.0,0.167,1.0,C,False,V+,Major
8.0,0.307692,0.0,0.0,0.153538,0.0,0.025538,0.0,0.436308,0.0,0.0,0.0,0.076923,1.0,C,False,I,Minor
9.0,0.111,0.0,0.222,0.111,0.0,0.305667,0.0,0.0,0.250333,0.0,0.0,0.0,1.0,C,False,IIhdim7,Half-diminished seventh
10.0,0.108012,0.0,0.108012,0.08109,0.0,0.108012,0.0,0.35193,0.026922,0.0,0.0,0.216023,1.0,C,False,V+7,Dominant seventh
11.0,0.297095,0.0,0.0,0.195164,0.0,0.014437,0.0,0.428074,0.021743,0.0,0.0,0.043486,1.0,C,False,I,Minor
13.0,0.069333,0.0,0.097,0.069333,0.0,0.430667,0.0,0.083333,0.250333,0.0,0.0,0.0,1.0,C,False,IIhdim7,Half-diminished seventh
