offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
0.833,0.0,0.0,0.166667,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0,0.0,0.166667,1.0,E-,True,V7,Dominant seventh
2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E-,True,#IVdim,Diminished
2.666,0.0,0.0,0.173913,0.043478,0.0,0.217391,0.043478,0.0,0.173913,0.043478,0.173913,0.130435,1.0,E-,True,V7,Dominant seventh
4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E-,True,#IVdim,Diminished
4.666,0.0,0.0,0.142857,0.035714,0.0,0.178571,0.035714,0.0,0.178571,0.035714,0.142857,0.25,1.0,E-,True,V7,Dominant seventh
6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E-,True,#IVdim,Diminished
6.666,0.0,0.0,0.153846,0.0,0.0,0.230769,0.0,0.0,0.230769,0.076923,0.153846,0.153846,1.0,E-,True,V,Major
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E-,True,I,Major
7.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,E-,True,#IVdim,Diminished
7.333,0.0,0.0,0.125,0.125,0.0,0.125,0.125,0.0,0.0,0.125,0.375,0.0,1.0,E-,True,I,Major
7.5,0.125,0.0,0.0,0.25,0.0,0.25,0.0,0.125,0.125,0.125,0.0,0.0,1.0,E-,True,V7,Dominant seventh
8.0,0.0,0.0,0.086957,0.304348,0.0,0.065217,0.043478,0.152174,0.065217,0.0,0.282609,0.0,1.0,E-,True,I,Major
9.0,0.0,0.0,0.071429,0.0,0.0,0.142857,0.0,0.071429,0.214286,0.071429,0.071429,0.357143,1.0,E-,True,V7,Dominant seventh
10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E-,True,#IVdim,Diminished
10.666,0.0,0.0,0.153846,0.0,0.0,0.230769,0.0,0.0,0.230769,0.076923,0.153846,0.153846,1.0,E-,True,V,Major
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E-,True,I,Major
11.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,E-,True,VIIdim,Diminished
