offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
1.0,0.272727,0.0,0.0,0.454545,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,1.0,C,False,I,Minor
2.0,0.384615,0.0,0.0,0.0,0.230769,0.0,0.0,0.230769,0.0,0.0,0.153846,0.0,1.0,C,False,I+,Major
3.0,0.384615,0.0,0.0,0.0,0.0,0.384615,0.0,0.0,0.0,0.230769,0.0,0.0,1.0,C,False,IV+,Major
4.0,0.454545,0.0,0.0,0.0,0.0,0.272727,0.0,0.0,0.272727,0.0,0.0,0.0,1.0,C,False,IV,Minor
5.0,0.375,0.0,0.0,0.0,0.25,0.0,0.0,0.375,0.0,0.0,0.0,0.0,1.0,C,False,I+,Major
5.75,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,1.0,C,False,I,Minor
6.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.636364,0.0,0.0,0.0,0.090909,1.0,C,False,V+,Major
7.0,0.5,0.0,0.0,0.2,0.0,0.0,0.0,0.25,0.05,0.0,0.0,0.0,1.0,C,False,I,Minor
7.75,0.5,0.0,0.0,0.0,0.1,0.15,0.0,0.1,0.0,0.0,0.15,0.0,1.0,C,False,I+,Major
8.375,0.6,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.25,0.0,0.0,0.0,1.0,C,False,IV,Minor
9.0,0.206897,0.0,0.068966,0.0,0.0,0.206897,0.0,0.344828,0.0,0.0,0.0,0.172414,1.0,C,False,V+7,Dominant seventh
10.0,0.333333,0.0,0.0,0.25,0.0,0.0,0.0,0.416667,0.0,0.0,0.0,0.0,1.0,C,False,I,Minor
11.0,0.571429,0.0,0.0,0.0,0.0,0.214286,0.0,0.0,0.214286,0.0,0.0,0.0,1.0,C,False,IV,Minor
12.0,0.405405,0.0,0.054054,0.27027,0.0,0.0,0.0,0.27027,0.0,0.0,0.0,0.0,1.0,C,False,I,Minor
13.0,0.0,0.0,0.0,0.291667,0.0,0.041667,0.0,0.25,0.0,0.0,0.416667,0.0,1.0,C,False,III,Major
13.75,0.333333,0.0,0.0,0.166667,0.0,0.166667,0.0,0.0,0.333333,0.0,0.0,0.0,1.0,C,False,IV,Minor
14.0,0.0625,0.0,0.0,0.1875,0.0,0.0625,0.0,0.25,0.1875,0.0,0.25,0.0,1.0,E-,True,I,Major
14.75,0.083333,0.0,0.083333,0.0,0.0,0.166667,0.0,0.0,0.166667,0.0,0.5,0.0,1.0,E-,True,V7,Dominant seventh
15.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,E-,True,I,Major
16.0,0.231884,0.057971,0.0,0.086957,0.101449,0.0,0.0,0.434783,0.0,0.0,0.086957,0.0,1.0,E-,True,VI,Minor
18.0,0.388889,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.166667,0.0,0.111111,1.0,E-,True,#IVdim,Diminished
19.0,0.0,0.0,0.264706,0.117647,0.0,0.176471,0.0,0.0,0.176471,0.0,0.176471,0.088235,1.0,E-,True,V7,Dominant seventh
20.0,0.0,0.0,0.105263,0.526316,0.0,0.052632,0.0,0.157895,0.0,0.0,0.157895,0.0,1.0,E-,True,I,Major
21.0,0.019231,0.0,0.413462,0.019231,0.0,0.173077,0.0,0.0,0.096154,0.0,0.0,0.278846,1.0,C,False,V+7,Dominant seventh
23.75,0.285714,0.0,0.0,0.428571,0.0,0.0,0.142857,0.0,0.142857,0.0,0.0,0.0,1.0,C,False,GerVI,German sixth
24.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,1.0,C,False,I,Minor
24.75,0.0,0.0,0.266667,0.0,0.0,0.266667,0.0,0.133333,0.0,0.0,0.0,0.333333,1.0,C,False,V+7,Dominant seventh
25.0,0.416149,0.0,0.012422,0.242236,0.0,0.0,0.099379,0.0,0.192547,0.0,0.006211,0.031056,1.0,C,False,GerVI,German sixth
