offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.375,1.0,B,False,I,Minor
3.0,0.0,0.1875,0.0625,0.0,0.125,0.0,0.0,0.25,0.0,0.0,0.0625,0.3125,1.0,B,False,IIhdim7,Half-diminished seventh
4.0,0.0,0.05,0.25,0.0,0.05,0.0,0.3,0.0,0.0,0.0,0.0,0.35,1.0,B,False,I,Minor
5.0,0.0,0.25,0.05,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.05,0.25,1.0,B,False,IIhdim7,Half-diminished seventh
6.0,0.0,0.049383,0.197531,0.0,0.0,0.0,0.296296,0.024691,0.0,0.0,0.0,0.432099,1.0,B,False,I,Minor
9.5,0.0,0.214286,0.0,0.0,0.214286,0.0,0.071429,0.214286,0.0,0.0,0.0,0.285714,1.0,B,False,IIhdim7,Half-diminished seventh
10.0,0.0,0.041237,0.206186,0.0,0.0,0.0,0.329897,0.020619,0.0,0.0,0.0,0.402062,1.0,B,False,I,Minor
13.5,0.0,0.214286,0.0,0.0,0.214286,0.0,0.071429,0.214286,0.0,0.0,0.0,0.285714,1.0,B,False,IIhdim7,Half-diminished seventh
14.0,0.0,0.0,0.263158,0.0,0.0,0.0,0.368421,0.0,0.0,0.0,0.0,0.368421,1.0,B,False,I,Minor
15.0,0.0,0.178571,0.071429,0.0,0.178571,0.0,0.357143,0.035714,0.0,0.0,0.178571,0.0,1.0,B,False,V+7,Dominant seventh
16.0,0.0,0.083333,0.25,0.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,0.333333,1.0,B,False,I,Minor
16.5,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,1.0,B,False,#IVdim,Diminished
16.75,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.125,0.375,1.0,B,False,I,Minor
17.0,0.0,0.0,0.0,0.0,0.272727,0.272727,0.045455,0.409091,0.0,0.0,0.0,0.0,1.0,B,False,FreVI,French sixth
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947368,0.052632,0.0,0.0,0.0,0.0,1.0,B,False,V+,Major
19.0,0.0,0.214286,0.071429,0.0,0.178571,0.0,0.357143,0.0,0.0,0.0,0.178571,0.0,1.0,B,False,V+7,Dominant seventh
20.0,0.0,0.083333,0.25,0.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,0.333333,1.0,B,False,I,Minor
20.5,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,1.0,B,False,#IVdim,Diminished
20.75,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.125,0.375,1.0,B,False,I,Minor
21.0,0.0,0.0,0.0,0.0,0.272727,0.272727,0.045455,0.409091,0.0,0.0,0.0,0.0,1.0,B,False,IIdim,Diminished
22.0,0.0,0.15,0.0,0.0,0.15,0.0,0.25,0.25,0.0,0.0,0.2,0.0,1.0,B,False,V+7,Dominant seventh
24.0,0.0,0.041667,0.166667,0.0,0.0,0.166667,0.0,0.0,0.166667,0.0,0.0,0.458333,1.0,B,False,I,Minor
25.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.3,0.0,0.1,1.0,B,False,VII,Major
26.0,0.0,0.041667,0.166667,0.0,0.0,0.166667,0.0,0.0,0.166667,0.0,0.0,0.458333,1.0,B,False,I,Minor
27.0,0.0,0.166667,0.0,0.0,0.25,0.166667,0.0,0.0,0.0,0.333333,0.0,0.083333,1.0,B,False,VII,Major
28.25,0.0,0.0,0.333333,0.0,0.333333,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,1.0,B,False,IV+,Major
28.5,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,1.0,B,False,VII,Major
28.75,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.4,0.0,1.0,B,False,V+7,Dominant seventh
29.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.454545,0.0,0.0,0.0,0.272727,1.0,B,False,VI,Major
29.5,0.166667,0.0,0.0,0.333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,B,False,bII,Major
29.75,0.142857,0.0,0.0,0.285714,0.0,0.0,0.142857,0.285714,0.0,0.142857,0.0,0.0,1.0,B,False,V,Minor
30.0,0.0,0.0,0.315789,0.0,0.0,0.105263,0.052632,0.315789,0.0,0.0,0.0,0.210526,1.0,B,False,VI,Major
31.0,0.178571,0.0,0.035714,0.0,0.357143,0.0,0.0,0.428571,0.0,0.0,0.0,0.0,1.0,B,False,bII,Major
31.75,0.0,0.0,0.166667,0.0,0.0,0.166667,0.0,0.333333,0.0,0.0,0.0,0.333333,1.0,B,False,VI,Major
32.0,0.30303,0.0,0.030303,0.0,0.30303,0.0,0.0,0.363636,0.0,0.0,0.0,0.0,1.0,B,False,bII,Major
32.75,0.0,0.0,0.166667,0.0,0.0,0.166667,0.0,0.333333,0.0,0.0,0.0,0.333333,1.0,B,False,IIdim,Diminished
33.0,0.0,0.030303,0.212121,0.0,0.030303,0.0,0.666667,0.0,0.0,0.0,0.0,0.060606,1.0,B,False,I,Minor
