offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
1.0,0.0,0.0,0.125,0.0,0.375,0.0,0.0,0.25,0.0,0.0,0.0,0.25,1.0,E,False,I,Minor
2.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,E,False,VI,Major
2.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.25,1.0,E,False,I,Minor
3.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1.0,E,False,IIhdim7,Half-diminished seventh
3.5,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,1.0,E,False,V+,Major
4.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.25,1.0,E,False,I,Minor
4.5,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,1.0,E,False,V+,Major
5.0,0.0,0.0,0.0,0.0,0.375,0.0,0.041667,0.375,0.0,0.041667,0.0,0.166667,1.0,E,False,I,Minor
6.0,0.0,0.0,0.0,0.090909,0.090909,0.0,0.181818,0.0,0.0,0.0,0.0,0.636364,1.0,E,False,V+,Major
7.0,0.0,0.0,0.0,0.0,0.375,0.0,0.041667,0.375,0.0,0.041667,0.0,0.166667,1.0,E,False,I,Minor
8.0,0.0,0.0,0.0,0.090909,0.090909,0.0,0.181818,0.0,0.0,0.0,0.0,0.636364,1.0,E,False,V+,Major
9.0,0.0,0.0,0.0,0.173913,0.0,0.0,0.217391,0.0,0.0,0.0,0.608696,0.0,1.0,D#,False,I,Minor
11.0,0.0,0.076923,0.0,0.230769,0.0,0.0,0.153846,0.0,0.153846,0.0,0.076923,0.307692,1.0,D#,False,IV,Minor
11.5,0.0,0.0,0.083333,0.083333,0.0,0.083333,0.083333,0.0,0.083333,0.0,0.583333,0.0,1.0,D#,False,V+7,Dominant seventh
12.0,0.0,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,1.0,D#,False,I,Minor
13.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.125,0.0,0.375,1.0,D#,False,VI,Major
13.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.375,0.0,0.125,0.0,0.25,1.0,D#,False,bII,Major
13.5,0.0,0.0,0.0,0.111111,0.111111,0.0,0.222222,0.0,0.0,0.0,0.0,0.555556,1.0,D#,False,VI,Major
14.0,0.0,0.0,0.0,0.0,0.375,0.0,0.041667,0.375,0.0,0.041667,0.0,0.166667,1.0,D#,False,bII,Major
15.0,0.022727,0.0,0.0,0.090909,0.090909,0.0,0.181818,0.0,0.0,0.0,0.0,0.613636,1.0,D#,False,VI,Major
16.0,0.0,0.0,0.0,0.0,0.375,0.0,0.041667,0.375,0.0,0.041667,0.0,0.166667,1.0,D#,False,bII,Major
17.0,0.0,0.0,0.0,0.090909,0.090909,0.0,0.181818,0.0,0.0,0.0,0.0,0.636364,1.0,D#,False,VI,Major
18.0,0.0,0.0,0.0,0.23913,0.0,0.0,0.173913,0.0,0.0,0.0,0.586957,0.0,1.0,D#,False,I,Minor
20.0,0.0,0.076923,0.0,0.230769,0.0,0.0,0.153846,0.0,0.153846,0.0,0.076923,0.307692,1.0,D#,False,IV,Minor
20.5,0.0,0.0,0.083333,0.083333,0.0,0.083333,0.083333,0.0,0.083333,0.0,0.583333,0.0,1.0,D#,False,V+7,Dominant seventh
21.0,0.0,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,1.0,D#,False,I,Minor
22.0,0.0,0.0,0.0,0.125,0.125,0.0,0.125,0.0,0.1875,0.125,0.0,0.3125,1.0,D#,False,VI,Major
22.5,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.5,1.0,D#,False,bII,Major
22.75,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.4,1.0,D#,False,VI,Major
23.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.5,0.0,0.0,0.166667,1.0,E,True,I,Major
23.5,0.0,0.111111,0.0,0.0,0.277778,0.0,0.0,0.0,0.388889,0.0,0.111111,0.111111,1.0,E,True,#IVdim,Diminished
24.0,0.0,0.166667,0.0,0.0,0.166667,0.0,0.333333,0.0,0.166667,0.0,0.0,0.166667,1.0,E,True,V,Major
24.5,0.0,0.0,0.0,0.117647,0.0,0.117647,0.117647,0.0,0.235294,0.058824,0.0,0.352941,1.0,E,True,VI,Minor
25.0,0.090909,0.090909,0.0,0.090909,0.0,0.0,0.272727,0.0,0.045455,0.409091,0.0,0.0,1.0,E,True,II,Minor
25.75,0.0,0.0,0.0,0.08,0.08,0.0,0.16,0.08,0.24,0.12,0.0,0.24,1.0,E,True,V7,Dominant seventh
26.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.25,1.0,E,True,I,Major
26.75,0.0,0.333333,0.0,0.0,0.222222,0.0,0.0,0.0,0.0,0.444444,0.0,0.0,1.0,E,True,IV,Major
27.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.285714,0.0,0.0,0.571429,1.0,E,True,I,Major
27.5,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.4,1.0,E,True,V,Major
27.75,0.0,0.6,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,1.0,E,True,VI,Minor
28.0,0.0,0.0,0.2,0.0,0.2,0.0,0.4,0.0,0.0,0.2,0.0,0.0,1.0,E,True,II,Minor
28.25,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.2,1.0,E,True,I,Major
28.5,0.0,0.636364,0.0,0.0,0.181818,0.0,0.0,0.0,0.0,0.181818,0.0,0.0,1.0,E,True,IV,Major
29.0,0.0,0.333333,0.0,0.0,0.166667,0.0,0.333333,0.0,0.0,0.166667,0.0,0.0,1.0,E,True,II7,Minor seventh
29.5,0.0,0.166667,0.0,0.0,0.166667,0.0,0.0,0.458333,0.0,0.041667,0.166667,0.0,1.0,E,True,#IVdim,Diminished
30.0,0.0,0.074074,0.0,0.111111,0.037037,0.0,0.407407,0.0,0.0,0.0,0.037037,0.333333,1.0,E,True,V,Major
31.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.5,0.0,0.0,0.2,1.0,E,True,I,Major
31.75,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.2,0.0,1.0,E,True,#IVdim,Diminished
32.0,0.0,0.1,0.0,0.1,0.1,0.0,0.3,0.0,0.1,0.0,0.0,0.3,1.0,E,True,V,Major
32.75,0.0,0.0,0.0,0.0,0.0,0.214408,0.0,0.0,0.428816,0.142367,0.0,0.214408,1.0,E,True,VI,Minor
33.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.5,0.0,0.0,1.0,F#,False,I,Minor
33.5,0.105263,0.0,0.0,0.210526,0.0,0.0,0.105263,0.0,0.052632,0.315789,0.0,0.210526,1.0,F#,False,IV,Minor
34.0,0.0,0.0,0.0,0.0,0.272727,0.0,0.090909,0.090909,0.363636,0.0,0.0,0.181818,1.0,F#,False,VII,Major
34.75,0.0,0.356775,0.0,0.0,0.214408,0.0,0.0,0.0,0.0,0.428816,0.0,0.0,1.0,F#,False,III,Major
35.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.285714,0.0,0.0,0.571429,1.0,F#,False,VII,Major
35.5,0.0,0.3,0.1,0.0,0.0,0.1,0.2,0.0,0.1,0.0,0.0,0.2,1.0,F#,False,IV,Minor
36.0,0.0,0.0,0.2,0.0,0.2,0.0,0.4,0.0,0.0,0.2,0.0,0.0,1.0,F#,False,VI,Major
36.25,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.2,1.0,F#,False,VII,Major
36.5,0.0,0.5,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,1.0,F#,False,III,Major
37.0,0.0,0.291667,0.0,0.0,0.208333,0.0,0.125,0.083333,0.041667,0.125,0.083333,0.041667,1.0,F#,False,I,Minor
