offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
0.75,0.033333,0.0,0.216667,0.0,0.0,0.0,0.0,0.483333,0.0,0.016667,0.25,0.0,1.0,G,False,I,Minor
3.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1.0,G,False,VIIdim7,Diminished seventh
3.5,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,1.0,G,False,FreVI,French sixth
4.0,0.0,0.0,0.5,0.0,0.03125,0.0,0.15625,0.0625,0.0,0.25,0.0,0.0,1.0,G,False,V+,Major
5.0,0.021739,0.0,0.108696,0.0,0.0,0.0,0.0,0.391304,0.0,0.043478,0.434783,0.0,1.0,G,False,I,Minor
7.0,0.083333,0.0,0.0,0.25,0.0,0.0,0.0,0.291667,0.0,0.041667,0.333333,0.0,1.0,G,False,VI,Major
8.5,0.25,0.0,0.0625,0.1875,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,1.0,G,False,IIhdim7,Half-diminished seventh
9.0,0.111111,0.0,0.25,0.0,0.0,0.0,0.166667,0.055556,0.0,0.305556,0.111111,0.0,1.0,G,False,V+7,Dominant seventh
10.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.4375,0.0,0.03125,0.28125,0.0,1.0,G,False,I,Minor
11.0,0.529412,0.0,0.0,0.235294,0.0,0.0,0.0,0.176471,0.058824,0.0,0.0,0.0,1.0,G,False,IV,Minor
12.0,0.285714,0.0,0.228571,0.042857,0.0,0.042857,0.228571,0.028571,0.0,0.142857,0.0,0.0,1.0,G,False,V+7,Dominant seventh
13.0,0.0,0.25,0.0,0.0,0.0,0.1875,0.0625,0.0,0.0,0.0,0.5,0.0,1.0,G,False,III,Major
14.0,0.27027,0.040541,0.0,0.040541,0.216216,0.0,0.0,0.216216,0.0,0.0,0.216216,0.0,1.0,G,False,IV+,Major
15.0,0.2,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,1.0,F,False,I,Minor
15.5,0.473684,0.0,0.0,0.0,0.210526,0.0,0.0,0.263158,0.0,0.0,0.052632,0.0,1.0,F,False,V+7,Dominant seventh
16.0,0.2,0.0,0.0,0.0,0.0,0.275,0.0,0.025,0.475,0.0,0.025,0.0,1.0,F,False,I,Minor
16.5,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,1.0,F,False,V+,Major
16.75,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,1.0,F,False,V,Minor
17.0,0.013514,0.0,0.432432,0.0,0.0,0.0,0.081081,0.202703,0.0,0.121622,0.148649,0.0,1.0,F,False,IV+,Major
19.0,0.027027,0.0,0.216216,0.0,0.0,0.0,0.0,0.432432,0.0,0.027027,0.297297,0.0,1.0,G,False,I,Minor
