offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.0,0.333333,1.0,B,False,I,Minor
2.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,1.0,B,False,IV,Minor
3.0,0.0,0.166667,0.083333,0.0,0.083333,0.0,0.444,0.0,0.028,0.0,0.111333,0.083333,1.0,B,False,V+7,Dominant seventh
4.0,0.0,0.0,0.045455,0.0,0.0,0.0,0.393939,0.0,0.0,0.0,0.0,0.560606,1.0,B,False,I,Minor
6.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.25,0.0,0.0,0.0,0.2,1.0,B,False,IV,Minor
6.333,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.6,1.0,B,False,I,Minor
7.0,0.0,0.133333,0.066667,0.0,0.066667,0.0,0.5104,0.0,0.0448,0.0,0.111467,0.066667,1.0,B,False,V+7,Dominant seventh
8.0,0.0,0.0,0.078947,0.0,0.0,0.0,0.052632,0.0,0.0,0.0,0.0,0.868421,1.0,B,False,I,Minor
9.0,0.0,0.0,0.190476,0.0,0.0,0.0,0.285714,0.0,0.0,0.0,0.52381,0.0,1.0,B,False,III,Major
10.0,0.0,0.086957,0.086957,0.0,0.0,0.0,0.0,0.26087,0.0,0.0,0.0,0.565217,1.0,B,False,VI,Major
11.0,0.0,0.3,0.0,0.0,0.233333,0.0,0.0,0.15,0.0,0.266667,0.0,0.05,1.0,B,False,VII,Major
12.0,0.0,0.0,0.5,0.0,0.0,0.0,0.333333,0.0,0.0,0.166667,0.0,0.0,1.0,B,False,III,Major
13.0,0.0,0.0625,0.1875,0.0,0.0,0.0,0.520833,0.0,0.0,0.0,0.0,0.229167,1.0,B,False,I,Minor
13.666,0.0,0.26096,0.0,0.0,0.13048,0.0,0.26096,0.0,0.0,0.0,0.347599,0.0,1.0,B,False,V+7,Dominant seventh
14.0,0.0,0.0,0.306818,0.0,0.034091,0.0,0.204545,0.0,0.0,0.0,0.0,0.454545,1.0,B,False,I,Minor
