0.0,VI,a Minor,0.742704576066019
3.0,IIdim7,a Minor,0.7950533096721277
5.0,I+,a Minor,0.5889283775349093
6.0,VI,a Minor,0.7435962239030927
9.0,IIdim7,a Minor,0.8107306620104021
11.0,I+,a Minor,0.5605051490442287
12.0,GerVI,a Minor,0.7622780477799439
14.0,I,a Minor,0.5303205605309728
17.0,I,a Minor,0.556751766349736
19.0,V+7,a Minor,0.70881251376024
20.0,V+7,a Minor,0.8462353480606947
21.0,I,a Minor,0.5982794081987397
24.0,VI,a Minor,0.7656551950162441
27.0,IIdim7,a Minor,0.8269076106175437
29.0,I+,a Minor,0.6125241560129953
30.0,VI,a Minor,0.7656551950162441
33.0,IIdim7,a Minor,0.8148887740566777
35.0,I+,a Minor,0.563379893174987
36.0,GerVI,a Minor,0.7661876538693762
38.0,I,a Minor,0.5330404925804937
41.0,V+,a Minor,0.4920130161980823
43.0,V+7,a Minor,0.8155812779642136
44.0,I,a Minor,0.6213952594013055
45.0,IIdim,a Minor,0.4742226979641543
52.0,IIdim7,a Minor,0.6990696668264689
54.0,DimVII7,a Minor,0.811500716319028
56.0,VI,a Minor,0.6182862600525927
57.0,III,d Minor,0.6107639903071866
60.0,V+7,d Minor,0.8999636494462161
62.0,I,d Minor,0.6062913006795562
63.0,I,d Minor,0.5375782866025398
64.0,I,d Minor,0.6645885411295134
65.0,I,d Minor,0.7015101267478197
66.0,IIdim7,a Minor,0.6512048502932417
68.0,I,d Minor,0.5934305761196866
69.0,V+7,a Minor,0.5862211730055757
70.0,V+7,a Minor,0.4838930294880104
71.0,ItaVI,a Minor,0.6089415732915321
72.0,V,d Minor,0.7390654657078101
74.0,V+7,a Minor,0.6870470049156909
18241/240,DimVII7,a Minor,0.7442341146208474
18721/240,DimVII7,a Minor,0.6955611707105948
18961/240,DimVII7,a Minor,0.70626211179845
19201/240,DimVII7,a Minor,0.6070352035292462
19441/240,III,d Minor,0.5396519286648124
20161/240,V+7,d Minor,0.8244682243490188
20641/240,V+7,d Minor,0.6495810252446814
20881/240,I,d Minor,0.7750775466845868
21361/240,V+7,d Minor,0.6488338553685368
21841/240,V+7,d Minor,0.775077546684587
22081/240,V+7,d Minor,0.6286279567584439
22321/240,I,d Minor,0.6870005527431565
22561/240,I,d Minor,0.6870005527431565
22801/240,V+7,a Minor,0.6621467018479621
23281/240,V,d Minor,0.702016958267597
24001/240,I,a Minor,0.7248606533888509
24241/240,V+7,a Minor,0.7766364143451976
24721/240,V+7,a Minor,0.8387673274928135
24961/240,I,a Minor,0.6989727729106777
25201/240,V,a Minor,0.5151159891065086
26161/240,V7,C Major,0.7706613141268019
26401/240,II7,C Major,0.8027722022154187
26641/240,I,C Major,0.6513409489193116
26881/240,III,C Major,0.4116112941087316
27601/240,V7,C Major,0.5582922419308385
27841/240,II7,C Major,0.6978653024135482
28081/240,I,C Major,0.5862068540273805
28321/240,VI,C Major,0.6482095020495072
28801/240,V+,a Minor,0.4522659770171482
29041/240,V+7,a Minor,0.7421800648486536
29281/240,IIdim7,a Minor,0.7731042342173475
29521/240,I,a Minor,0.6957837599236055
30001/240,GerVI,a Minor,0.4607216788683334
30481/240,V+7,a Minor,0.5566270079388843
30721/240,IV+,a Minor,0.5102414239439773
30961/240,I,a Minor,0.5844583583358287
31201/240,II7,C Major,0.7078809549407623
31441/240,IIdim7,a Minor,0.8349405119083264
31681/240,II7,C Major,0.7346481998668781
32401/240,I,C Major,0.6513409489193116
32641/240,III,C Major,0.4116112941087316
33361/240,V7,C Major,0.5582922419308385
33601/240,II7,C Major,0.6978653024135482
33841/240,I,C Major,0.5862068540273805
34081/240,VI,C Major,0.6482095020495072
34561/240,II,C Major,0.4518677833127724
34801/240,V+7,a Minor,0.7093832833469979
35041/240,IIdim7,a Minor,0.7389409201531227
35281/240,II7,C Major,0.6695334127560659
35761/240,III,C Major,0.5047251880776498
36241/240,DimVII,A Major,0.6254600888075184
36481/240,DimVII,A Major,0.6254600888075184
36721/240,V7,A Major,0.7036425999084581
36961/240,FreVI,A Major,0.5863688332570485
37201/240,I,A Major,0.6701358094366269
37681/240,IIdim7,b Minor,0.6840394152839089
38161/240,V7,A Major,0.6254600888075185
38881/240,V7,A Major,0.6152703356656746
39121/240,V7,A Major,0.6250365314698916
39361/240,II7,A Major,0.8125474909108592
39601/240,I,A Major,0.5859717482530235
40321/240,V,f# Minor,0.6376058131296982
41041/240,VI,A Major,0.6001913192434352
41521/240,II7,A Major,0.761385559268815
42001/240,I,b Minor,0.724246342505522
42241/240,V7,A Major,0.7682448886315971
42721/240,V7,A Major,0.6859329362782118
42961/240,VII,b Minor,0.675963253005154
43201/240,VII,b Minor,0.4828308950036815
43921/240,V7,A Major,0.6258174319895352
44641/240,V7,A Major,0.6160390346146987
44881/240,V7,A Major,0.7509809183874421
45121/240,IIdim7,a Minor,0.7716178580802026
45361/240,I,a Minor,0.6677462233386368
46081/240,I,A Major,0.5950763087386203
46561/240,I,A Major,0.7325329596811136
47281/240,III,A Major,0.48183459378657084
47761/240,III,A Major,0.6195016205827338
48001/240,I,A Major,0.6559428923817182
48241/240,bII,A Major,0.4646262154370504
49681/240,IV,a Minor,0.4284039088700139
50401/240,V+7,a Minor,0.6250789746558079
50641/240,V+7,a Minor,0.7620010357708895
50881/240,IIdim7,a Minor,0.8255011220851304
51121/240,I,a Minor,0.5953133091960074
51841/240,III,a Minor,0.5953133091960074
52561/240,IV,a Minor,0.5080006905139265
53281/240,IIdim7,d Minor,0.6315591610989619
53521/240,IIdim,a Minor,0.5816846378700941
54001/240,V+7,a Minor,0.7353277143922627
54241/240,V+7,a Minor,0.7659663691586072
54481/240,I,a Minor,0.6434117500932298
54721/240,I,a Minor,0.4595798214951642
55441/240,FreVI,d Minor,0.5432766977195371
56161/240,V+7,a Minor,0.6194054439457587
56401/240,V+7,a Minor,0.7550847316672105
56641/240,IIdim7,a Minor,0.8180084593061447
56881/240,I,a Minor,0.7078919359380099
57601/240,I,a Minor,0.5863347348173416
58081/240,I,a Minor,0.7217721699760101
58801/240,I,a Minor,0.45444914405896936
59281/240,V+,a Minor,0.49667274547802337
59521/240,I,a Minor,0.6310665471956061
59761/240,IIdim,a Minor,0.47131992283532115
61441/240,IIdim7,a Minor,0.6947905759037923
61921/240,DimVII7,a Minor,0.8105890052210911
62401/240,VI,a Minor,0.6175916230255931
62641/240,III,d Minor,0.6107639903071865
63361/240,V+7,d Minor,0.8999636494462161
63841/240,I,d Minor,0.6062913006795562
64081/240,I,d Minor,0.5375782866025398
64321/240,I,d Minor,0.6645885411295134
64561/240,I,d Minor,0.7015101267478197
64801/240,IIdim7,a Minor,0.6512048502932417
65281/240,I,d Minor,0.5934305761196866
65521/240,V+7,a Minor,0.5862211730055757
65761/240,V+7,a Minor,0.4838930294880104
66001/240,ItaVI,a Minor,0.6089415732915321
66241/240,V,d Minor,0.7390654657078101
66721/240,V+7,a Minor,0.6870470049156909
33601/120,DimVII7,a Minor,0.7442341146208474
33841/120,DimVII7,a Minor,0.6955611707105946
33961/120,DimVII7,a Minor,0.7062621117984499
34081/120,DimVII7,a Minor,0.6070352035292461
34201/120,III,d Minor,0.5396519286648124
34561/120,V+7,d Minor,0.8244682243490187
34801/120,V+7,d Minor,0.6495810252446814
34921/120,I,d Minor,0.7750775466845868
35161/120,V+7,d Minor,0.6488338553685368
35401/120,V+7,d Minor,0.775077546684587
35521/120,V+7,d Minor,0.6286279567584439
35641/120,I,d Minor,0.6870005527431565
35761/120,I,d Minor,0.6870005527431565
35881/120,V+7,a Minor,0.6621467018479621
36121/120,V,d Minor,0.702016958267597
36481/120,I,a Minor,0.7248606533888509
36601/120,V+7,a Minor,0.7766364143451976
36841/120,V+7,a Minor,0.8387673274928135
36961/120,I,a Minor,0.6989727729106777
37081/120,V,a Minor,0.5151159891065086
37561/120,V7,C Major,0.7706613141268019
37681/120,II7,C Major,0.8027722022154187
37801/120,I,C Major,0.6513409489193116
37921/120,III,C Major,0.4116112941087316
38281/120,V7,C Major,0.5582922419308385
38401/120,II7,C Major,0.6978653024135482
38521/120,I,C Major,0.5862068540273805
38641/120,VI,C Major,0.6482095020495072
38881/120,V+,a Minor,0.4522659770171482
39001/120,V+7,a Minor,0.7421800648486536
39121/120,IIdim7,a Minor,0.7731042342173475
39241/120,I,a Minor,0.6957837599236055
39481/120,GerVI,a Minor,0.4607216788683334
39721/120,V+7,a Minor,0.5566270079388843
39841/120,IV+,a Minor,0.5102414239439773
39961/120,I,a Minor,0.5844583583358287
40081/120,II7,C Major,0.7078809549407623
40201/120,IIdim7,a Minor,0.8349405119083264
40321/120,II7,C Major,0.7346481998668781
40681/120,I,C Major,0.6513409489193116
40801/120,III,C Major,0.4116112941087316
41161/120,V7,C Major,0.5582922419308385
41281/120,II7,C Major,0.6978653024135482
41401/120,I,C Major,0.5862068540273805
41521/120,VI,C Major,0.6482095020495072
41761/120,II,C Major,0.4518677833127724
41881/120,V+7,a Minor,0.7093832833469979
42001/120,IIdim7,a Minor,0.7389409201531227
42121/120,II7,C Major,0.6695334127560659
42361/120,III,C Major,0.5047251880776498
42601/120,DimVII,A Major,0.6254600888075184
42721/120,DimVII,A Major,0.6254600888075184
42841/120,V7,A Major,0.7036425999084581
42961/120,FreVI,A Major,0.5863688332570485
43081/120,I,A Major,0.6701358094366269
43321/120,IIdim7,b Minor,0.6840394152839089
43561/120,V7,A Major,0.6254600888075185
43921/120,V7,A Major,0.6152703356656746
44041/120,V7,A Major,0.6250365314698916
44161/120,II7,A Major,0.8125474909108592
44281/120,I,A Major,0.5859717482530235
44641/120,V,f# Minor,0.6376058131296982
45001/120,VI,A Major,0.6001913192434352
45241/120,II7,A Major,0.761385559268815
45481/120,I,b Minor,0.724246342505522
45601/120,V7,A Major,0.7682448886315971
45841/120,V7,A Major,0.6859329362782118
45961/120,VII,b Minor,0.675963253005154
46081/120,VII,b Minor,0.4828308950036815
46441/120,V7,A Major,0.6258174319895352
46801/120,V7,A Major,0.6160390346146987
46921/120,V7,A Major,0.7509809183874421
47041/120,IIdim7,a Minor,0.7716178580802026
47161/120,I,a Minor,0.6677462233386368
47521/120,I,A Major,0.5950763087386203
47761/120,I,A Major,0.7325329596811136
48121/120,III,A Major,0.48183459378657084
48361/120,III,A Major,0.6195016205827338
48481/120,I,A Major,0.6559428923817182
48601/120,bII,A Major,0.4646262154370504
49321/120,IV,a Minor,0.4284039088700139
49681/120,V+7,a Minor,0.6250789746558079
49801/120,V+7,a Minor,0.7620010357708895
49921/120,IIdim7,a Minor,0.8255011220851304
50041/120,I,a Minor,0.5953133091960074
50401/120,III,a Minor,0.5953133091960074
50761/120,IV,a Minor,0.5080006905139265
51121/120,IIdim7,d Minor,0.6315591610989619
51241/120,IIdim,a Minor,0.5816846378700941
51481/120,V+7,a Minor,0.7353277143922627
51601/120,V+7,a Minor,0.7659663691586072
51721/120,I,a Minor,0.6434117500932298
51841/120,I,a Minor,0.4595798214951642
52201/120,FreVI,d Minor,0.5432766977195371
52561/120,V+7,a Minor,0.6194054439457587
52681/120,V+7,a Minor,0.7550847316672105
52801/120,IIdim7,a Minor,0.8180084593061447
52921/120,I,a Minor,0.7078919359380099
53281/120,I,a Minor,0.5863347348173416
53521/120,I,a Minor,0.7217721699760101
53881/120,I,a Minor,0.45444914405896936
54121/120,V+,a Minor,0.5013564190959575
54241/120,I,a Minor,0.6370175677925107
54361/120,VI,a Minor,0.7520346286439362
55081/120,IIdim7,a Minor,0.8112393004997341
55321/120,I+,a Minor,0.6009180003701734
55441/120,VI,a Minor,0.7480738409278601
55801/120,IIdim7,a Minor,0.8107306620104021
56041/120,I+,a Minor,0.5605051490442287
56161/120,GerVI,a Minor,0.7622780477799439
56401/120,I,a Minor,0.5303205605309728
56761/120,I,a Minor,0.556751766349736
57001/120,V+7,a Minor,0.70881251376024
57121/120,V+7,a Minor,0.8462353480606948
57241/120,I,a Minor,0.5982794081987397
57601/120,VI,a Minor,0.7656551950162441
57961/120,IIdim7,a Minor,0.8269076106175437
58201/120,I+,a Minor,0.6125241560129953
58321/120,VI,a Minor,0.7656551950162441
58681/120,IIdim7,a Minor,0.8148887740566777
58921/120,I+,a Minor,0.563379893174987
59041/120,GerVI,a Minor,0.7661876538693762
59281/120,I,a Minor,0.5330404925804937
59641/120,V+,a Minor,0.5059126964865
59881/120,V+7,a Minor,0.8424407031560405
60001/120,I,a Minor,0.6619176953368889
60121/120,VI,a Minor,0.5776736250212849
60601/120,V7,C Major,0.8104697844820867
60721/120,V7,C Major,0.617500788176828
60841/120,III,a Minor,0.5348829861308193
60961/120,III,a Minor,0.7220920312766061
61081/120,II7,G Major,0.7153374245532155
61201/120,IV,C Major,0.48063618073740894
61321/120,IV,C Major,0.4272321606554746
61441/120,II7,C Major,0.7209542711061133
61561/120,V,C Major,0.6408482409832119
61681/120,I,C Major,0.7476562811470806
61801/120,IV,C Major,0.4119738692034933
62041/120,V+7,a Minor,0.8337168720349435
62161/120,V+7,a Minor,0.6596441185331422
62281/120,I,a Minor,0.5558112480232956
62401/120,I,a Minor,0.7410816640310609
62521/120,I,a Minor,0.5863503275850153
62641/120,FreVI,a Minor,0.8337168720349435
62761/120,FreVI,a Minor,0.7410816640310608
62881/120,FreVI,a Minor,0.6352128548837666
63001/120,FreVI,a Minor,0.48548681645561137
63121/120,FreVI,a Minor,0.6473157552741484
63241/120,FreVI,a Minor,0.5350262875225105
63361/120,III,E Major,0.5845299081467804
63961/120,V7,E Major,0.6856122443140382
64201/120,V7,E Major,0.8041767677668418
64441/120,V7,E Major,0.6254708193742102
64561/120,V7,E Major,0.7676232783228946
64681/120,V7,E Major,0.7818385242177628
64801/120,III,E Major,0.5913064468873834
65401/120,V7,E Major,0.6856122443140382
65641/120,V7,E Major,0.8239384518448065
65881/120,V7,E Major,0.6408410181015162
66001/120,V7,E Major,0.786486704033679
66121/120,V7,E Major,0.8010512726268952
66241/120,IV,E Major,0.7338921624453362
67681/120,VI,a Minor,0.748699932789222
68041/120,IIdim7,a Minor,0.8085959274123599
68281/120,I+,a Minor,0.5989599462313776
68401/120,VI,a Minor,0.748699932789222
68761/120,IIdim7,a Minor,0.8107306620104021
69001/120,I+,a Minor,0.5605051490442287
69121/120,GerVI,a Minor,0.7622780477799439
69361/120,I,a Minor,0.5303205605309728
69721/120,I,a Minor,0.556751766349736
69961/120,V+7,a Minor,0.70881251376024
70081/120,V+7,a Minor,0.8462353480606948
70201/120,I,a Minor,0.5982794081987397
70561/120,VI,a Minor,0.7656551950162441
70921/120,IIdim7,a Minor,0.8269076106175437
