offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,,,,
1.0,0.0,0.363636,0.045455,0.0,0.136364,0.0,0.0,0.0,0.045455,0.318182,0.0,0.090909,1.0,A,True,I,Major
4.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,1.0,A,True,VIIdim,Diminished
4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,True,I,Major
5.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,A,True,V7,Dominant seventh
6.0,0.0,0.321429,0.071429,0.0,0.214286,0.0,0.107143,0.0,0.0,0.285714,0.0,0.0,1.0,A,True,I,Major
12.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,A,True,IV,Major
13.0,0.0,0.0,0.083333,0.0,0.416667,0.0,0.0,0.0,0.25,0.0,0.0,0.25,1.0,A,True,V,Major
15.0,0.0,0.035714,0.285714,0.0,0.178571,0.0,0.0,0.0,0.178571,0.0,0.0,0.321429,1.0,A,True,V7,Dominant seventh
17.0,0.0,0.0,0.12,0.0,0.34,0.0,0.0,0.0,0.18,0.04,0.0,0.32,1.0,A,True,V,Major
20.0,0.0,0.1875,0.0,0.0,0.5625,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,A,True,V7,Dominant seventh
21.0,0.0,0.123288,0.0,0.0,0.205479,0.027397,0.150685,0.0,0.027397,0.383562,0.0,0.082192,1.0,A,True,I,Major
25.0,0.0,0.0,0.0,0.125,0.125,0.0625,0.125,0.0,0.125,0.125,0.0,0.3125,1.0,A,True,V7,Dominant seventh
27.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1.0,A,True,V,Major
27.5,0.0,0.0,0.0,0.083333,0.333333,0.0,0.166667,0.0,0.166667,0.083333,0.0,0.166667,1.0,A,True,V7,Dominant seventh
28.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,True,VIIdim,Diminished
29.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.166667,0.0,0.0,0.166667,0.0,0.5,1.0,A,True,I,Major
30.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.166667,0.0,0.0,0.333333,1.0,A,True,V7,Dominant seventh
31.0,0.0,0.088889,0.0,0.088889,0.133333,0.0,0.044444,0.0,0.222222,0.111111,0.0,0.311111,1.0,A,True,I,Major
36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.6,1.0,A,True,V,Major
36.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,True,IV,Major
37.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.166667,0.0,0.166667,0.166667,0.0,0.166667,1.0,A,True,I,Major
38.0,0.0,0.166667,0.0,0.0,0.666667,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,1.0,A,True,VIIdim,Diminished
39.0,0.0,0.222222,0.111111,0.0,0.333333,0.0,0.0,0.0,0.055556,0.111111,0.0,0.166667,1.0,A,True,V,Major
41.0,0.0,0.166667,0.166667,0.0,0.333333,0.0,0.0,0.0,0.166667,0.0,0.0,0.166667,1.0,A,True,I,Major
42.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.0,0.0,1.0,A,True,V,Major
42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,A,True,V7,Dominant seventh
43.0,0.0,0.263158,0.078947,0.0,0.368421,0.0,0.026316,0.0,0.105263,0.105263,0.0,0.052632,1.0,A,True,I,Major
46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,A,True,V7,Dominant seventh
47.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,A,True,I,Major
47.5,0.0,0.045455,0.454545,0.0,0.045455,0.0,0.181818,0.0,0.0,0.272727,0.0,0.0,1.0,A,True,VI,Minor
49.0,0.0,0.0,0.145455,0.0,0.145455,0.0,0.436364,0.0,0.109091,0.018182,0.0,0.145455,1.0,A,True,IV,Major
55.0,0.0,0.151515,0.121212,0.0,0.515152,0.0,0.0,0.0,0.030303,0.181818,0.0,0.0,1.0,A,True,V7,Dominant seventh
57.0,0.0,0.318182,0.0,0.0,0.272727,0.0,0.0,0.0,0.045455,0.272727,0.0,0.090909,1.0,A,True,I,Major
60.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.2,1.0,A,True,V,Major
60.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,True,I,Major
61.0,0.0,0.166667,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,A,True,V7,Dominant seventh
62.0,0.0,0.311475,0.065574,0.0,0.229508,0.0,0.081967,0.0,0.0,0.311475,0.0,0.0,1.0,A,True,I,Major
68.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,A,True,IV,Major
69.0,0.0,0.0,0.0,0.071429,0.285714,0.0,0.071429,0.0,0.142857,0.071429,0.0,0.357143,1.0,A,True,V,Major
71.0,0.0,0.0,0.0,0.095745,0.021277,0.0,0.287234,0.0,0.074468,0.276596,0.0,0.244681,1.0,A,True,V7,Dominant seventh
77.0,0.0,0.0,0.03125,0.0,0.3125,0.0,0.0625,0.0,0.25,0.0,0.0,0.34375,1.0,A,True,V,Major
79.0,0.0,0.073684,0.157895,0.0,0.252632,0.0,0.0,0.0,0.178947,0.031579,0.0,0.305263,1.0,A,True,V7,Dominant seventh
85.0,0.0,0.25,0.133333,0.0,0.216667,0.0,0.05,0.0,0.0,0.2,0.033333,0.116667,1.0,A,True,I,Major
89.0,0.0,0.125,0.125,0.0,0.3125,0.0,0.0,0.0,0.125,0.125,0.0625,0.125,1.0,A,True,V7,Dominant seventh
91.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.2,1.0,A,True,V,Major
91.5,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.4,1.0,A,True,V7,Dominant seventh
92.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,A,True,IV,Major
92.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,True,V7,Dominant seventh
93.0,0.0,0.0,0.166667,0.0,0.333333,0.0,0.0,0.0,0.166667,0.0,0.0,0.333333,1.0,A,True,I,Major
94.0,0.0,0.333333,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,A,True,V7,Dominant seventh
95.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,A,True,I,Major
97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,A,False,V+,Major
99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,A,False,I,Minor
101.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,1.0,A,False,III,Major
102.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,1.0,A,False,V+7,Dominant seventh
103.0,0.321429,0.0,0.0,0.0,0.285714,0.035714,0.0,0.285714,0.0,0.071429,0.0,0.0,1.0,A,False,VI,Major
105.0,0.181818,0.022727,0.022727,0.0,0.363636,0.022727,0.0,0.363636,0.0,0.0,0.022727,0.0,1.0,A,False,III,Major
114.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.0,1.0,A,False,VIIdim7,Diminished seventh
115.0,0.0,0.032258,0.258065,0.0,0.032258,0.0,0.0,0.322581,0.0,0.129032,0.225806,0.0,1.0,A,False,IV,Minor
121.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.0,0.0,1.0,A,False,V+,Major
122.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0,0.0,0.0,0.333333,0.0,0.0,1.0,A,False,V+7,Dominant seventh
123.0,0.0,0.222222,0.111111,0.0,0.222222,0.222222,0.0,0.0,0.0,0.222222,0.0,0.0,1.0,A,False,I,Minor
125.0,0.0,0.242424,0.0,0.0,0.409091,0.0,0.0,0.045455,0.0,0.287879,0.015152,0.0,1.0,A,False,V+,Major
133.0,0.0,0.176471,0.0,0.0,0.235294,0.0,0.0,0.323529,0.0,0.029412,0.235294,0.0,1.0,A,False,V+7,Dominant seventh
135.0,0.0,0.166667,0.0,0.0,0.166667,0.0,0.0,0.444444,0.0,0.055556,0.166667,0.0,1.0,A,False,VIIdim7,Diminished seventh
139.0,0.0,0.227273,0.045455,0.0,0.227273,0.045455,0.0,0.363636,0.0,0.090909,0.0,0.0,1.0,A,False,V+7,Dominant seventh
141.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.375,0.125,0.25,0.125,0.0,1.0,A,False,VIIdim,Diminished
145.0,0.0,0.0,0.529412,0.0,0.0,0.235294,0.0,0.0,0.0,0.235294,0.0,0.0,1.0,A,False,I,Minor
149.0,0.0,0.285714,0.0,0.0,0.285714,0.0,0.0,0.285714,0.0,0.142857,0.0,0.0,1.0,A,False,V+7,Dominant seventh
151.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,A,False,VIIdim,Diminished
153.0,0.0,0.0,0.416667,0.0,0.0,0.25,0.0,0.0,0.083333,0.166667,0.0,0.083333,1.0,A,False,I,Minor
156.0,0.109589,0.013699,0.164384,0.041096,0.09589,0.136986,0.027397,0.0,0.123288,0.136986,0.013699,0.136986,1.0,A,False,VIIdim7,Diminished seventh
178.0,0.0,0.0,0.0,0.0,0.588235,0.176471,0.0,0.0,0.117647,0.0,0.0,0.117647,1.0,A,False,V+,Major
