offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
0.0,0.0,0.084746,0.220339,0.0,0.084746,0.20339,0.0,0.084746,0.0,0.322034,0.0,0.0,1.0,,,,
8.5,0.0,0.083333,0.277778,0.0,0.138889,0.166667,0.0,0.027778,0.0,0.305556,0.0,0.0,1.0,D,True,V7,Dominant seventh
13.0,0.0,0.100279,0.190808,0.0,0.17688,0.155989,0.002786,0.172702,0.011142,0.077994,0.100279,0.011142,1.0,D,True,V,Major
35.5,0.0,0.333333,0.166667,0.0,0.083333,0.0,0.0,0.0,0.083333,0.25,0.0,0.083333,1.0,D,True,V7,Dominant seventh
37.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.6,0.0,0.0,1.0,D,True,V,Major
39.0,0.0,0.2,0.15,0.0,0.2,0.1,0.0,0.05,0.05,0.1,0.1,0.05,1.0,D,True,V7,Dominant seventh
41.5,0.0,0.112971,0.129707,0.0,0.129707,0.108787,0.0,0.058577,0.016736,0.343096,0.09205,0.008368,1.0,D,True,V,Major
62.5,0.0,0.095238,0.238095,0.0,0.063492,0.206349,0.0,0.063492,0.015873,0.238095,0.047619,0.031746,1.0,D,True,V7,Dominant seventh
71.5,0.272727,0.090909,0.0,0.0,0.0,0.181818,0.0,0.181818,0.0,0.0,0.181818,0.090909,1.0,D,True,GerVI,German sixth
73.0,0.207547,0.018868,0.04717,0.103774,0.056604,0.165094,0.04717,0.075472,0.075472,0.018868,0.146226,0.037736,1.0,D,True,V7,Dominant seventh
86.5,0.068966,0.310345,0.0,0.034483,0.103448,0.103448,0.034483,0.068966,0.034483,0.034483,0.103448,0.103448,1.0,D,True,V,Major
94.5,0.625,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.0,D,True,GerVI,German sixth
95.5,0.25,0.0,0.0,0.083333,0.166667,0.0,0.083333,0.083333,0.0,0.0,0.166667,0.166667,1.0,D,True,V,Major
100.0,0.196721,0.0,0.0,0.032787,0.114754,0.032787,0.032787,0.147541,0.0,0.131148,0.229508,0.081967,1.0,D,True,V7,Dominant seventh
104.5,0.196721,0.0,0.0,0.0,0.098361,0.114754,0.0,0.032787,0.032787,0.409836,0.065574,0.04918,1.0,D,True,I,Major
109.0,0.295082,0.0,0.0,0.0,0.245902,0.065574,0.0,0.131148,0.0,0.065574,0.196721,0.0,1.0,D,True,V7,Dominant seventh
113.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.333333,0.0,1.0,D,True,I,Major
115.0,0.307692,0.0,0.0,0.0,0.0,0.153846,0.0,0.076923,0.0,0.230769,0.230769,0.0,1.0,D,True,V7,Dominant seventh
116.5,0.2,0.0,0.2,0.0,0.1,0.0,0.0,0.2,0.0,0.05,0.25,0.0,1.0,D,True,I,Major
118.0,0.444444,0.0,0.111111,0.0,0.0,0.111111,0.0,0.0,0.0,0.222222,0.111111,0.0,1.0,D,True,V7,Dominant seventh
119.5,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.15,0.15,0.0,1.0,D,True,I,Major
121.0,0.318182,0.0,0.0,0.0,0.136364,0.227273,0.0,0.0,0.0,0.272727,0.045455,0.0,1.0,D,True,V7,Dominant seventh
122.5,0.5,0.0,0.083333,0.0,0.25,0.0,0.0,0.083333,0.0,0.0,0.083333,0.0,1.0,D,True,I,Major
124.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.083333,0.166667,0.0,1.0,D,True,V7,Dominant seventh
125.5,0.2,0.0,0.1,0.0,0.2,0.05,0.0,0.15,0.0,0.05,0.25,0.0,1.0,D,True,I,Major
127.0,0.208333,0.0,0.083333,0.0,0.166667,0.208333,0.0,0.0,0.0,0.25,0.083333,0.0,1.0,D,True,V7,Dominant seventh
128.5,0.25,0.0,0.041667,0.0,0.208333,0.083333,0.0,0.208333,0.0,0.083333,0.125,0.0,1.0,D,True,I,Major
130.0,0.25,0.0,0.0,0.0,0.071429,0.285714,0.0,0.107143,0.035714,0.214286,0.035714,0.0,1.0,D,True,V7,Dominant seventh
131.5,0.166667,0.166667,0.333333,0.0,0.166667,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,D,True,I,Major
133.0,0.0,0.222222,0.055556,0.0,0.055556,0.055556,0.055556,0.166667,0.055556,0.277778,0.055556,0.0,1.0,D,True,IV,Major
136.0,0.045455,0.045455,0.318182,0.0,0.090909,0.227273,0.0,0.0,0.0,0.272727,0.0,0.0,1.0,D,True,V,Major
137.5,0.104167,0.0,0.041667,0.0,0.083333,0.125,0.041667,0.25,0.0,0.083333,0.270833,0.0,1.0,D,True,VI,Minor
