offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
0.0,0.083333,0.0,0.0,0.0,0.583333,0.0,0.0,0.0,0.0,0.166667,0.0,0.166667,1.0,,,,
4.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.2,0.0,0.0,0.0,1.0,A,True,V,Major
5.5,0.181818,0.0,0.077922,0.012987,0.246753,0.064935,0.012987,0.038961,0.077922,0.194805,0.0,0.090909,1.0,A,True,V7,Dominant seventh
25.0,0.454545,0.0,0.0,0.0,0.090909,0.090909,0.0,0.090909,0.0,0.181818,0.090909,0.0,1.0,A,True,III,Minor
26.5,0.063492,0.063492,0.15873,0.0,0.126984,0.174603,0.0,0.079365,0.0,0.285714,0.047619,0.0,1.0,A,True,V7,Dominant seventh
34.0,0.0,0.181818,0.090909,0.0,0.0,0.090909,0.0,0.090909,0.0,0.454545,0.090909,0.0,1.0,A,True,V,Major
35.5,0.087719,0.0,0.122807,0.052632,0.22807,0.052632,0.052632,0.017544,0.087719,0.210526,0.0,0.087719,1.0,A,True,V7,Dominant seventh
43.0,0.090909,0.0,0.090909,0.0,0.454545,0.0,0.0,0.0,0.272727,0.0,0.0,0.090909,1.0,A,True,V,Major
44.5,0.114286,0.0,0.057143,0.085714,0.171429,0.028571,0.085714,0.0,0.085714,0.257143,0.0,0.114286,1.0,A,True,V7,Dominant seventh
49.0,0.197479,0.004202,0.07563,0.012605,0.193277,0.071429,0.012605,0.008403,0.063025,0.273109,0.004202,0.084034,1.0,A,True,V,Major
83.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,1.0,A,True,V7,Dominant seventh
85.0,0.4,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,1.0,A,False,V+7,Dominant seventh
86.5,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,A,True,V,Major
88.0,0.333333,0.285714,0.0,0.0,0.047619,0.047619,0.095238,0.047619,0.047619,0.0,0.095238,0.0,1.0,A,True,V7,Dominant seventh
