offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
1.0,0.5625,0.015625,0.0,0.046875,0.0625,0.1875,0.0,0.125,0.0,0.0,0.0,0.0,1.0,F,False,I,Minor
4.0,0.446429,0.0,0.0,0.0,0.071429,0.214286,0.0,0.089286,0.107143,0.0,0.071429,0.0,1.0,F,False,V+,Major
6.0,0.276316,0.052632,0.0,0.0,0.052632,0.223684,0.0,0.157895,0.131579,0.0,0.105263,0.0,1.0,F,False,I,Minor
8.5,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,1.0,F,True,V7,Dominant seventh
8.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.25,1.0,F,False,I,Minor
9.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,1.0,F,False,V+,Major
9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,True,V7,Dominant seventh
9.5,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,F,False,I,Minor
10.0,0.0,0.25,0.0,0.28125,0.0,0.0,0.0,0.25,0.0,0.0,0.21875,0.0,1.0,F,False,V+,Major
11.0,0.333333,0.0,0.0,0.366667,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,F,True,V7,Dominant seventh
12.0,0.0,0.1875,0.0,0.34375,0.0,0.0,0.0,0.25,0.0,0.0,0.21875,0.0,1.0,F,True,III,Minor
13.0,0.3,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,F,True,V7,Dominant seventh
14.0,0.333333,0.0,0.0,0.0,0.333333,0.0,0.0,0.166667,0.0,0.0,0.166667,0.0,1.0,F,True,III,Minor
15.0,0.255814,0.023256,0.0,0.0,0.0,0.465116,0.0,0.0,0.255814,0.0,0.0,0.0,1.0,F,True,V7,Dominant seventh
16.0,0.25,0.125,0.0,0.0,0.125,0.125,0.0,0.125,0.0,0.0,0.25,0.0,1.0,F,False,I,Minor
16.875,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.125,0.0,0.0,0.125,0.0,1.0,F,False,VI,Major
17.5,0.428571,0.0,0.0,0.0,0.071429,0.214286,0.0,0.0,0.214286,0.0,0.071429,0.0,1.0,F,False,V+,Major
18.5,0.25,0.0625,0.0,0.1875,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,1.0,F,True,V7,Dominant seventh
19.0,0.266667,0.0,0.0,0.0,0.066667,0.133333,0.0,0.2,0.133333,0.0,0.2,0.0,1.0,F,False,I,Minor
20.0,0.387097,0.0,0.0,0.0,0.064516,0.258065,0.0,0.096774,0.129032,0.0,0.064516,0.0,1.0,F,True,V7,Dominant seventh
21.0,0.25,0.0,0.0625,0.0,0.1875,0.25,0.0,0.0625,0.0625,0.0,0.125,0.0,1.0,F,False,V+,Major
22.0,0.262295,0.065574,0.0,0.0,0.065574,0.245902,0.0,0.131148,0.131148,0.0,0.098361,0.0,1.0,F,False,I,Minor
24.25,0.375,0.0,0.0,0.0,0.0,0.125,0.0,0.25,0.125,0.0,0.125,0.0,1.0,F,True,V7,Dominant seventh
24.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.25,1.0,F,False,I,Minor
25.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,1.0,F,True,V7,Dominant seventh
25.5,0.153846,0.153846,0.0,0.230769,0.076923,0.0,0.0,0.230769,0.0,0.0,0.153846,0.0,1.0,F,False,I,Minor
27.0,0.358974,0.0,0.076923,0.205128,0.0,0.076923,0.0,0.0,0.282051,0.0,0.0,0.0,1.0,F,True,V7,Dominant seventh
