offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.0,1.0,,,,
1.0,0.025751,0.0,0.223176,0.008584,0.008584,0.218884,0.0,0.017167,0.0,0.021459,0.476395,0.0,1.0,B-,True,I,Major
21.0,0.083333,0.0,0.125,0.125,0.0,0.333333,0.0,0.0,0.0,0.25,0.083333,0.0,1.0,B-,False,V+7,Dominant seventh
25.0,0.12,0.0,0.2,0.04,0.0,0.16,0.0,0.0,0.0,0.1,0.38,0.0,1.0,B-,True,I,Major
29.0,0.083333,0.0,0.125,0.125,0.0,0.333333,0.0,0.0,0.0,0.25,0.083333,0.0,1.0,B-,False,V+7,Dominant seventh
33.0,0.12,0.0,0.2,0.04,0.0,0.16,0.0,0.0,0.0,0.1,0.38,0.0,1.0,B-,True,I,Major
37.0,0.083333,0.0,0.125,0.125,0.0,0.333333,0.0,0.0,0.0,0.25,0.083333,0.0,1.0,B-,False,V+7,Dominant seventh
41.0,0.055556,0.0,0.194444,0.0,0.0,0.138889,0.0,0.305556,0.0,0.0,0.305556,0.0,1.0,B-,True,I,Major
47.0,0.25,0.0,0.0,0.0,0.0,0.333333,0.0,0.25,0.0,0.083333,0.083333,0.0,1.0,B-,False,V+7,Dominant seventh
49.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.125,0.125,0.0,1.0,B-,True,V,Major
51.0,0.269231,0.0,0.076923,0.0,0.153846,0.307692,0.0,0.0,0.0,0.076923,0.076923,0.038462,1.0,B-,False,V+7,Dominant seventh
53.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.125,0.0,0.125,0.0,0.0,1.0,B-,True,V,Major
55.0,0.269231,0.0,0.076923,0.0,0.153846,0.307692,0.0,0.076923,0.0,0.076923,0.0,0.038462,1.0,B-,False,V+7,Dominant seventh
57.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.125,0.125,0.0,1.0,B-,True,V,Major
59.0,0.269231,0.0,0.076923,0.0,0.153846,0.307692,0.0,0.0,0.0,0.076923,0.076923,0.038462,1.0,B-,False,V+7,Dominant seventh
61.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.125,0.0,0.125,0.0,0.0,1.0,B-,True,V,Major
63.0,0.269231,0.0,0.076923,0.0,0.153846,0.307692,0.0,0.076923,0.0,0.076923,0.0,0.038462,1.0,B-,False,V+7,Dominant seventh
65.0,0.210526,0.0,0.105263,0.026316,0.105263,0.210526,0.0,0.078947,0.0,0.105263,0.131579,0.026316,1.0,B-,True,V,Major
73.0,0.021127,0.0,0.21831,0.007042,0.010563,0.214789,0.0,0.021127,0.0,0.017606,0.489437,0.0,1.0,B-,True,I,Major
93.0,0.083333,0.0,0.125,0.125,0.0,0.333333,0.0,0.0,0.0,0.25,0.083333,0.0,1.0,B-,False,V+7,Dominant seventh
97.0,0.12,0.0,0.2,0.04,0.0,0.16,0.0,0.0,0.0,0.1,0.38,0.0,1.0,B-,True,I,Major
101.0,0.083333,0.0,0.125,0.125,0.0,0.333333,0.0,0.0,0.0,0.25,0.083333,0.0,1.0,B-,False,V+7,Dominant seventh
105.0,0.12,0.0,0.2,0.04,0.0,0.16,0.0,0.0,0.0,0.1,0.38,0.0,1.0,B-,True,I,Major
109.0,0.083333,0.0,0.166667,0.125,0.0,0.291667,0.0,0.0,0.0,0.25,0.083333,0.0,1.0,B-,False,V+7,Dominant seventh
113.0,0.01087,0.043478,0.206522,0.0,0.097826,0.130435,0.0,0.163043,0.021739,0.097826,0.217391,0.01087,1.0,B-,True,I,Major
127.0,0.25,0.0,0.1875,0.0,0.25,0.125,0.0,0.125,0.0,0.0,0.0,0.0625,1.0,B-,False,V+7,Dominant seventh
129.0,0.4375,0.0,0.03125,0.0,0.1875,0.0625,0.0,0.25,0.0,0.0,0.0,0.03125,1.0,B-,True,I,Major
133.0,0.28125,0.0,0.0625,0.0,0.09375,0.21875,0.0,0.28125,0.0,0.03125,0.0,0.03125,1.0,B-,False,V+7,Dominant seventh
137.0,0.4375,0.0,0.0625,0.0,0.21875,0.0625,0.0,0.1875,0.0,0.0,0.0,0.03125,1.0,B-,True,I,Major
141.0,0.34375,0.0,0.0625,0.0,0.15625,0.0625,0.0,0.25,0.0,0.0625,0.0,0.0625,1.0,B-,False,V+7,Dominant seventh
145.0,0.5,0.0,0.075,0.0,0.15,0.05,0.0,0.2,0.0,0.0,0.0,0.025,1.0,B-,True,I,Major
149.0,0.275,0.0,0.2,0.0,0.075,0.175,0.0,0.225,0.0,0.025,0.0,0.025,1.0,B-,False,V+7,Dominant seventh
153.0,0.40625,0.0,0.0625,0.0,0.21875,0.0625,0.0,0.1875,0.0,0.0,0.0,0.0625,1.0,B-,True,I,Major
157.0,0.133333,0.0,0.1,0.0,0.166667,0.1,0.0,0.3,0.0,0.1,0.0,0.1,1.0,B-,False,V+7,Dominant seventh
161.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.25,1.0,B-,True,I,Major
162.0,0.625,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,B-,False,V+7,Dominant seventh
163.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.25,1.0,B-,True,I,Major
164.0,0.625,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,B-,False,V+7,Dominant seventh
165.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.25,1.0,B-,True,I,Major
166.0,0.625,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,B-,False,V+7,Dominant seventh
167.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.2,1.0,B-,True,I,Major
168.0,0.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,B-,False,V+7,Dominant seventh
169.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,B-,True,I,Major
176.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,1.0,B-,True,V,Major
177.0,0.272727,0.0,0.0,0.0,0.045455,0.363636,0.0,0.045455,0.0,0.227273,0.045455,0.0,1.0,B-,True,I,Major
