offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
1.0,0.0,0.285714,0.142857,0.0,0.0,0.0,0.285714,0.0,0.0,0.0,0.142857,0.142857,1.0,,,,
3.0,0.0,0.416667,0.083333,0.0,0.0,0.0,0.083333,0.0,0.083333,0.0,0.166667,0.166667,1.0,B,True,V,Major
7.0,0.0,0.1,0.25,0.0,0.116667,0.0,0.266667,0.1,0.0,0.0,0.033333,0.133333,1.0,B,True,V7,Dominant seventh
16.0,0.0,0.172414,0.206897,0.0,0.034483,0.068966,0.12069,0.0,0.086207,0.017241,0.017241,0.275862,1.0,B,True,V,Major
26.0,0.0,0.101974,0.0,0.052632,0.075658,0.0,0.319079,0.0,0.039474,0.266447,0.003289,0.141447,1.0,B,True,V7,Dominant seventh
36.0,0.0,0.25,0.0,0.0,0.375,0.0,0.125,0.0,0.0,0.125,0.125,0.0,1.0,B,True,I,Major
37.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,1.0,B,True,IV,Major
37.5,0.0,0.0,0.0,0.0625,0.3125,0.0,0.1875,0.0,0.0625,0.0,0.125,0.25,1.0,B,True,V7,Dominant seventh
39.5,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.4,1.0,B,True,V,Major
40.0,0.0,0.0,0.142857,0.0,0.238095,0.190476,0.0,0.0,0.190476,0.047619,0.0,0.190476,1.0,B,True,V7,Dominant seventh
