offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.5,0.0,0.0,0.166667,0.0,1.0,,,,
1.0,0.166667,0.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0,0.0,0.166667,0.0,1.0,E-,True,I,Major
2.0,0.0,0.0,0.066667,0.2,0.0,0.2,0.0,0.166667,0.066667,0.0,0.3,0.0,1.0,E-,True,V7,Dominant seventh
3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E-,True,V,Major
4.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.125,0.125,0.0,0.25,0.0,1.0,E-,True,I,Major
5.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.3125,0.0625,0.0,0.375,0.0,1.0,E-,True,V7,Dominant seventh
6.0,0.153846,0.0,0.076923,0.038462,0.0,0.211538,0.0,0.096154,0.230769,0.038462,0.115385,0.038462,1.0,E-,True,I,Major
10.0,0.0,0.0,0.0,0.4,0.0,0.1,0.0,0.1,0.0,0.0,0.4,0.0,1.0,E-,True,V,Major
11.0,0.0,0.0,0.222222,0.0,0.0,0.166667,0.0,0.055556,0.222222,0.0,0.333333,0.0,1.0,E-,True,I,Major
12.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,1.0,E-,True,V7,Dominant seventh
13.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,1.0,E-,True,I,Major
14.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,1.0,E-,True,V7,Dominant seventh
15.0,0.0,0.0,0.25,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.125,0.0,1.0,E-,True,I,Major
16.0,0.125,0.0,0.125,0.25,0.0,0.125,0.0,0.0625,0.1875,0.0,0.0,0.125,1.0,E-,True,V,Major
18.0,0.3125,0.0,0.0,0.0,0.125,0.1875,0.0,0.1875,0.125,0.0,0.0625,0.0,1.0,E-,True,VI,Minor
20.0,0.083333,0.0,0.0,0.25,0.0,0.166667,0.0,0.25,0.083333,0.0,0.166667,0.0,1.0,E-,True,V,Major
21.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,E-,True,I,Major
22.0,0.066667,0.0,0.066667,0.233333,0.0,0.1,0.0,0.133333,0.0,0.0,0.4,0.0,1.0,E-,True,V,Major
