offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.166667,0.0,0.0,0.333333,0.0,1.0,,,,
1.0,0.0,0.0,0.142857,0.214286,0.0,0.142857,0.0,0.071429,0.142857,0.0,0.285714,0.0,1.0,E-,True,I,Major
3.5,0.0,0.0,0.03125,0.375,0.0,0.03125,0.0,0.25,0.03125,0.0,0.28125,0.0,1.0,E-,True,V7,Dominant seventh
5.0,0.0,0.0,0.117647,0.176471,0.0,0.235294,0.0,0.117647,0.117647,0.0,0.235294,0.0,1.0,E-,True,I,Major
7.5,0.0,0.0,0.043478,0.26087,0.0,0.086957,0.0,0.26087,0.043478,0.0,0.304348,0.0,1.0,E-,True,V7,Dominant seventh
9.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,E-,True,I,Major
10.0,0.375,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.025,1.0,E-,True,VI,Minor
11.0,0.333172,0.0,0.064356,0.151376,0.0,0.121197,0.0,0.0,0.242031,0.0,0.060599,0.02636,1.0,E-,True,IV,Major
15.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.5,0.0,1.0,E-,True,V7,Dominant seventh
16.0,0.25,0.0,0.0,0.375,0.0,0.0,0.0,0.25,0.0,0.0,0.125,0.0,1.0,E-,True,I,Major
18.0,0.166667,0.0,0.083333,0.166667,0.0,0.25,0.0,0.041667,0.166667,0.0,0.125,0.0,1.0,E-,True,VI,Minor
21.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,1.0,E-,True,V7,Dominant seventh
22.0,0.25,0.083333,0.0,0.083333,0.0,0.0,0.0,0.166667,0.083333,0.0,0.166667,0.166667,1.0,E-,True,I,Major
25.0,0.125,0.0,0.125,0.0,0.0,0.25,0.0,0.0,0.375,0.0,0.125,0.0,1.0,E-,True,IV,Major
27.0,0.0,0.0,0.0,0.25,0.0,0.125,0.0,0.125,0.125,0.0,0.375,0.0,1.0,E-,True,V7,Dominant seventh
29.0,0.333333,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,1.0,E-,True,I,Major
30.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.125,0.0,0.375,0.0,1.0,E-,True,IV,Major
31.0,0.1875,0.0,0.0625,0.1875,0.0,0.3125,0.0,0.0625,0.1875,0.0,0.0,0.0,1.0,E-,True,V7,Dominant seventh
33.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,1.0,E-,True,IV,Major
33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E-,True,VIIdim,Diminished
34.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,1.0,E-,True,I,Major
35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.25,1.0,E-,True,V7,Dominant seventh
36.0,0.166667,0.0,0.166667,0.0,0.0,0.166667,0.0,0.0,0.5,0.0,0.0,0.0,1.0,E-,True,I,Major
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.666667,0.0,1.0,E-,True,V7,Dominant seventh
40.0,0.333333,0.0,0.0,0.333333,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,1.0,E-,True,I,Major
42.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,1.0,E-,True,VI,Minor
43.0,0.166667,0.0,0.083333,0.083333,0.0,0.166667,0.0,0.166667,0.25,0.0,0.083333,0.0,1.0,E-,True,V7,Dominant seventh
46.0,0.166667,0.0,0.0,0.166667,0.0,0.0,0.0,0.208333,0.041667,0.0,0.25,0.166667,1.0,E-,True,I,Major
49.0,0.133333,0.0,0.266667,0.0,0.0,0.4,0.0,0.0,0.133333,0.0,0.066667,0.0,1.0,E-,True,IV,Major
51.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.25,0.0,0.0,0.625,0.0,1.0,E-,True,V7,Dominant seventh
52.0,0.25,0.0,0.0,0.3125,0.0,0.125,0.0,0.0625,0.125,0.0625,0.0625,0.0,1.0,E-,True,I,Major
54.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.25,0.0,0.5,0.0,1.0,E-,True,IV,Major
55.0,0.25,0.0,0.0,0.125,0.0,0.125,0.0,0.25,0.25,0.0,0.0,0.0,1.0,E-,True,I,Major
56.0,0.0,0.0,0.166667,0.0,0.0,0.5,0.0,0.0,0.166667,0.0,0.166667,0.0,1.0,E-,True,VI,Minor
57.0,0.111111,0.0,0.0,0.555556,0.0,0.0,0.0,0.111111,0.0,0.0,0.222222,0.0,1.0,E-,True,V7,Dominant seventh
58.0,0.0,0.0,0.034483,0.448276,0.0,0.051724,0.0,0.189655,0.034483,0.0,0.241379,0.0,1.0,E-,True,I,Major
64.0,0.025641,0.0,0.179487,0.076923,0.0,0.192308,0.0,0.064103,0.166667,0.0,0.294872,0.0,1.0,E-,True,V7,Dominant seventh
71.0,0.025,0.025,0.0,0.5,0.0,0.05,0.0,0.175,0.05,0.0,0.175,0.0,1.0,E-,True,I,Major
74.5,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.375,0.0,1.0,E-,True,V7,Dominant seventh
75.5,0.233333,0.0,0.033333,0.066667,0.0,0.233333,0.0,0.1,0.166667,0.033333,0.1,0.033333,1.0,E-,True,VIIdim,Diminished
79.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.4,0.0,1.0,E-,True,V7,Dominant seventh
79.5,0.0,0.0,0.133333,0.066667,0.0,0.2,0.0,0.133333,0.133333,0.0,0.333333,0.0,1.0,E-,True,V,Major
81.0,0.166667,0.0,0.083333,0.166667,0.0,0.166667,0.0,0.083333,0.166667,0.0,0.0,0.166667,1.0,E-,True,V7,Dominant seventh
