offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,
1.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.05,1.0,B-,True,VI,Minor
5.0,0.12844,0.0,0.119266,0.192661,0.0,0.137615,0.0,0.256881,0.0,0.045872,0.027523,0.091743,1.0,B-,True,V7,Dominant seventh
15.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.333333,0.0,0.166667,0.333333,0.0,1.0,B-,True,I,Major
16.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,B-,True,VI,Minor
17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,B-,True,IV,Major
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,B-,True,V,Major
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,B-,True,I,Major
20.0,0.125,0.0,0.088235,0.117647,0.0,0.095588,0.0,0.419118,0.0,0.022059,0.0,0.132353,1.0,B-,True,V7,Dominant seventh
29.0,0.125,0.0,0.0,0.375,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,1.0,B-,True,V,Major
30.0,0.125,0.0,0.25,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.375,0.0,1.0,B-,True,V7,Dominant seventh
31.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.375,0.0,0.125,0.375,0.0,1.0,B-,True,I,Major
32.0,0.225806,0.0,0.0,0.193548,0.0,0.258065,0.0,0.129032,0.0,0.129032,0.064516,0.0,1.0,B-,True,VI,Minor
34.0,0.0,0.0,0.285714,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.571429,0.0,1.0,B-,True,V,Major
35.0,0.1,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.1,0.2,0.0,1.0,B-,True,I,Major
37.0,0.25,0.0,0.083333,0.166667,0.0,0.333333,0.0,0.0,0.0,0.083333,0.083333,0.0,1.0,B-,True,V,Major
39.0,0.2,0.0,0.1,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.0,1.0,B-,True,V7,Dominant seventh
41.0,0.083333,0.0,0.166667,0.0,0.083333,0.25,0.0,0.083333,0.0,0.083333,0.25,0.0,1.0,B-,True,I,Major
43.0,0.213333,0.0,0.0,0.106667,0.053333,0.32,0.0,0.16,0.0,0.146667,0.0,0.0,1.0,B-,True,V,Major
46.0,0.0,0.0,0.428571,0.0,0.0,0.285714,0.0,0.0,0.0,0.0,0.285714,0.0,1.0,B-,True,V7,Dominant seventh
47.0,0.140351,0.0,0.122807,0.210526,0.0,0.140351,0.0,0.070175,0.070175,0.070175,0.175439,0.0,1.0,B-,True,I,Major
48.5,0.0,0.0,0.152174,0.108696,0.0,0.217391,0.0,0.108696,0.195652,0.0,0.217391,0.0,1.0,B-,True,V7,Dominant seventh
51.0,0.0,0.0,0.072464,0.217391,0.0,0.101449,0.0,0.231884,0.086957,0.0,0.289855,0.0,1.0,B-,True,IV,Major
55.5,0.0,0.0,0.171875,0.078125,0.0,0.21875,0.0,0.078125,0.203125,0.0,0.25,0.0,1.0,B-,True,V7,Dominant seventh
59.0,0.117647,0.0,0.058824,0.235294,0.0,0.176471,0.0,0.058824,0.058824,0.058824,0.235294,0.0,1.0,B-,True,IV,Major
