offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.05,0.0,0.35,0.0,1.0,,,,
1.0,0.133333,0.0,0.033333,0.366667,0.0,0.0,0.0,0.133333,0.266667,0.0,0.066667,0.0,1.0,E-,True,I,Major
3.0,0.270833,0.0,0.083333,0.041667,0.0,0.208333,0.0,0.020833,0.270833,0.0,0.104167,0.0,1.0,E-,True,IV,Major
7.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,1.0,E-,True,V7,Dominant seventh
8.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0625,0.1875,0.0,0.25,0.0,1.0,E-,True,V,Major
9.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,1.0,E-,True,V7,Dominant seventh
10.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0625,0.0,0.4375,0.0,1.0,E-,True,V,Major
11.0,0.1,0.0,0.125,0.175,0.0,0.025,0.0,0.375,0.0,0.0,0.175,0.025,1.0,E-,True,I,Major
14.0,0.333333,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,1.0,E-,False,I,Minor
14.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,1.0,E-,False,V,Minor
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.2,1.0,E-,False,VI,Major
15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E-,False,IV,Minor
16.0,0.142857,0.0,0.0,0.0,0.142857,0.035714,0.0,0.392857,0.0,0.0,0.142857,0.142857,1.0,E-,False,V+,Major
18.0,0.0,0.052632,0.223684,0.210526,0.0,0.144737,0.052632,0.157895,0.052632,0.052632,0.052632,0.0,1.0,E-,True,V7,Dominant seventh
23.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1.0,E-,True,I,Major
24.0,0.052632,0.0,0.157895,0.052632,0.0,0.315789,0.0,0.105263,0.157895,0.0,0.157895,0.0,1.0,E-,True,GerVI,German sixth
25.0,0.0,0.0,0.192308,0.076923,0.0,0.307692,0.0,0.038462,0.076923,0.0,0.307692,0.0,1.0,E-,True,V,Major
27.0,0.041667,0.0,0.333333,0.083333,0.0,0.333333,0.0,0.041667,0.083333,0.0,0.083333,0.0,1.0,E-,True,V7,Dominant seventh
29.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,1.0,E-,True,V,Major
29.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E-,True,I,Major
30.0,0.0625,0.0,0.375,0.125,0.0,0.375,0.0,0.0625,0.0,0.0,0.0,0.0,1.0,E-,True,V7,Dominant seventh
31.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,1.0,E-,True,V,Major
31.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E-,True,I,Major
32.0,0.1875,0.0,0.0625,0.1875,0.0,0.0625,0.0,0.0,0.125,0.0,0.375,0.0,1.0,E-,True,V7,Dominant seventh
33.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,1.0,E-,True,V,Major
34.0,0.0,0.0,0.125,0.375,0.0,0.1875,0.0,0.0625,0.1875,0.0,0.0625,0.0,1.0,E-,True,V7,Dominant seventh
35.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,E-,True,VI,Minor
35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E-,True,V7,Dominant seventh
36.0,0.1875,0.0,0.09375,0.0,0.03125,0.15625,0.0,0.15625,0.1875,0.0,0.1875,0.0,1.0,E-,True,I,Major
38.0,0.222222,0.0,0.222222,0.0,0.0,0.222222,0.0,0.0,0.222222,0.0,0.111111,0.0,1.0,E-,True,IV,Major
39.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.333333,0.0,0.0,0.166667,0.0,1.0,E-,True,VIIhdim7,Half-diminished seventh
40.5,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.0,1.0,E-,True,I,Major
41.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,E-,True,V7,Dominant seventh
42.0,0.1875,0.0,0.03125,0.21875,0.0,0.125,0.0,0.125,0.1875,0.03125,0.09375,0.0,1.0,E-,True,I,Major
48.0,0.12,0.0,0.16,0.08,0.0,0.2,0.04,0.08,0.12,0.0,0.2,0.0,1.0,E-,True,IV,Major
52.0,0.294118,0.0,0.058824,0.117647,0.029412,0.058824,0.029412,0.205882,0.029412,0.029412,0.058824,0.088235,1.0,E-,True,V,Major
57.5,0.333333,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,1.0,E-,True,V7,Dominant seventh
58.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.4,0.0,0.0,1.0,E-,False,I,Minor
59.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.0,1.0,E-,False,IV+,Major
59.5,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.333333,0.0,1.0,E-,False,GerVI,German sixth
60.0,0.0,0.166667,0.083333,0.083333,0.0,0.0,0.0,0.416667,0.0,0.0,0.25,0.0,1.0,E-,False,V+,Major
62.0,0.2,0.0,0.52,0.08,0.0,0.04,0.04,0.0,0.0,0.04,0.08,0.0,1.0,E-,True,V7,Dominant seventh
67.0,0.2,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,1.0,E-,True,I,Major
68.0,0.142857,0.0,0.285714,0.285714,0.0,0.142857,0.0,0.142857,0.0,0.0,0.0,0.0,1.0,E-,True,GerVI,German sixth
69.0,0.117647,0.019608,0.117647,0.176471,0.019608,0.137255,0.0,0.137255,0.098039,0.0,0.176471,0.0,1.0,E-,True,V,Major
76.0,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.25,0.25,0.0,0.25,0.0,1.0,E-,True,V7,Dominant seventh
77.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.25,0.25,0.0,0.25,0.0,1.0,E-,True,V,Major
78.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.125,0.0,0.375,0.0,1.0,E-,True,V7,Dominant seventh
79.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,1.0,E-,True,V,Major
79.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,E-,True,V7,Dominant seventh
80.0,0.076852,0.0,0.0,0.30787,0.0,0.0,0.0,0.230787,0.076852,0.0,0.307639,0.0,1.0,E-,True,I,Major
81.5,0.0,0.0,0.0,0.40012,0.0,0.0,0.0,0.19976,0.19976,0.0,0.19976,0.0,1.0,E-,True,V7,Dominant seventh
82.0,0.0,0.0,0.0,0.444667,0.0,0.0,0.0,0.333333,0.0,0.0,0.222,0.0,1.0,E-,True,IV,Major
82.5,0.153704,0.0,0.153704,0.307639,0.0,0.0,0.0,0.076852,0.153704,0.0,0.076852,0.076852,1.0,E-,True,V7,Dominant seventh
83.5,0.500375,0.0,0.0,0.249812,0.0,0.0,0.0,0.0,0.249812,0.0,0.0,0.0,1.0,E-,True,I,Major
84.0,0.375094,0.0,0.124906,0.249812,0.0,0.0,0.0,0.0,0.249812,0.0,0.0,0.0,1.0,E-,True,V7,Dominant seventh
84.5,0.249812,0.0,0.0,0.249812,0.0,0.0,0.0,0.0,0.249812,0.0,0.249812,0.0,1.0,E-,True,I,Major
85.0,0.249812,0.0,0.0,0.0,0.0,0.249812,0.0,0.124906,0.249812,0.0,0.124906,0.0,1.0,E-,True,V7,Dominant seventh
85.5,0.249812,0.0,0.0,0.0,0.0,0.249812,0.0,0.0,0.500375,0.0,0.0,0.0,1.0,E-,True,V,Major
86.0,0.111,0.0,0.111,0.0,0.037,0.259111,0.0,0.074,0.148111,0.0,0.259333,0.0,1.0,E-,True,I,Major
88.0,0.0,0.0,0.206661,0.0,0.034444,0.241208,0.0,0.068887,0.034444,0.0,0.413943,0.0,1.0,E-,True,V,Major
90.0,0.038426,0.0,0.115278,0.115278,0.0,0.115278,0.038426,0.038426,0.076852,0.0,0.461805,0.0,1.0,E-,True,I,Major
92.0,0.292886,0.0,0.085334,0.121853,0.0,0.048741,0.0,0.121926,0.146224,0.0,0.146443,0.036593,1.0,E-,True,IV,Major
96.0,0.133227,0.0,0.177836,0.155564,0.0,0.133293,0.066613,0.088818,0.022204,0.066613,0.111089,0.044409,1.0,E-,True,V7,Dominant seventh
100.0,0.0,0.053243,0.404303,0.14894,0.0,0.021259,0.063777,0.266024,0.0,0.042518,0.0,0.0,1.0,E-,True,I,Major
104.0,0.02529,0.0,0.278347,0.02529,0.02529,0.151743,0.0,0.02529,0.151743,0.012645,0.303942,0.0,1.0,E-,True,V,Major
