offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.666667,0.0,0.0,0.0,1.0,E-,True,I,Major
3.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,1.0,E-,True,VIIdim,Diminished
8.0,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.125,0.125,0.25,0.125,1.0,E-,True,I,Major
16.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,1.0,E-,True,V,Major
17.0,0.0,0.0,0.0,0.375,0.0,0.166667,0.0,0.041667,0.166667,0.0,0.25,0.0,1.0,E-,True,I,Major
19.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,1.0,E-,True,V7,Dominant seventh
21.0,0.0,0.0,0.0,0.375,0.0,0.166667,0.0,0.041667,0.166667,0.0,0.25,0.0,1.0,E-,True,I,Major
23.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,1.0,E-,True,V7,Dominant seventh
25.0,0.0,0.0,0.0,0.375,0.0,0.166667,0.0,0.041667,0.0,0.166667,0.25,0.0,1.0,E-,True,I,Major
27.0,0.05,0.0,0.05,0.25,0.0,0.25,0.0,0.1,0.075,0.0,0.225,0.0,1.0,E-,True,V7,Dominant seventh
33.0,0.125,0.0,0.125,0.125,0.0,0.125,0.0,0.125,0.125,0.0,0.25,0.0,1.0,E-,True,I,Major
35.0,0.133333,0.0,0.133333,0.133333,0.0,0.133333,0.0,0.2,0.066667,0.0,0.2,0.0,1.0,E-,True,V7,Dominant seventh
39.0,0.0,0.0,0.111111,0.222222,0.0,0.222222,0.0,0.222222,0.111111,0.0,0.111111,0.0,1.0,E-,True,VIIdim,Diminished
41.0,0.125,0.0,0.125,0.125,0.0,0.25,0.0,0.125,0.125,0.0,0.125,0.0,1.0,E-,True,I,Major
43.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,E-,True,V7,Dominant seventh
44.0,0.125,0.0,0.0,0.25,0.0,0.125,0.0,0.25,0.0,0.125,0.125,0.0,1.0,E-,True,I,Major
46.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,1.0,E-,True,V7,Dominant seventh
47.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0,0.0,0.0,1.0,E-,True,V,Major
48.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.25,0.0,0.0,0.125,0.0,1.0,E-,True,VIIdim,Diminished
49.0,0.0,0.0,0.0,0.375,0.0,0.166667,0.0,0.041667,0.166667,0.0,0.25,0.0,1.0,E-,True,I,Major
51.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,1.0,E-,True,V7,Dominant seventh
53.0,0.0,0.0,0.0,0.375,0.0,0.166667,0.0,0.041667,0.166667,0.0,0.25,0.0,1.0,E-,True,I,Major
55.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,1.0,E-,True,V7,Dominant seventh
57.0,0.0,0.0,0.0,0.375,0.0,0.166667,0.0,0.041667,0.0,0.166667,0.25,0.0,1.0,E-,True,I,Major
59.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,1.0,E-,True,V7,Dominant seventh
61.0,0.125,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.125,0.0,0.25,0.0,1.0,E-,True,V,Major
63.0,0.0,0.0,0.125,0.25,0.0,0.25,0.0,0.25,0.0625,0.0,0.0625,0.0,1.0,E-,True,V7,Dominant seventh
65.0,0.125,0.0,0.125,0.125,0.0,0.125,0.0,0.125,0.125,0.0,0.25,0.0,1.0,E-,True,I,Major
67.0,0.133333,0.0,0.133333,0.133333,0.0,0.133333,0.0,0.2,0.066667,0.0,0.2,0.0,1.0,E-,True,V7,Dominant seventh
71.0,0.0,0.0,0.125,0.25,0.0,0.25,0.0,0.125,0.125,0.0,0.125,0.0,1.0,E-,True,VIIdim,Diminished
73.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,1.0,E-,True,I,Major
74.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,E-,True,V7,Dominant seventh
75.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.125,0.0,0.125,0.0,1.0,E-,True,IV,Major
76.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,1.0,E-,True,V,Major
77.0,0.05,0.0,0.1,0.4,0.0,0.05,0.0,0.15,0.05,0.0,0.2,0.0,1.0,E-,True,I,Major
86.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,E-,True,VIIdim,Diminished
87.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,E-,True,I,Major
88.0,0.166667,0.0,0.166667,0.166667,0.0,0.333333,0.0,0.0,0.0,0.166667,0.0,0.0,1.0,E-,True,VI,Minor
89.0,0.222222,0.0,0.111111,0.222222,0.0,0.222222,0.0,0.0,0.0,0.111111,0.111111,0.0,1.0,E-,True,V7,Dominant seventh
91.0,0.333333,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,1.0,E-,True,V,Major
92.0,0.111111,0.0,0.222222,0.111111,0.0,0.222222,0.0,0.0,0.0,0.111111,0.222222,0.0,1.0,E-,True,V7,Dominant seventh
94.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.0,E-,True,V,Major
97.0,0.1,0.0,0.1,0.3,0.0,0.0,0.0,0.2,0.1,0.0,0.2,0.0,1.0,E-,True,I,Major
101.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,1.0,E-,True,IV,Major
102.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0,1.0,E-,True,V7,Dominant seventh
103.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,E-,True,I,Major
104.0,0.25,0.0,0.0625,0.1875,0.0,0.1875,0.0,0.0625,0.1875,0.0,0.0625,0.0,1.0,E-,True,IV,Major
108.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,E-,True,VIIdim,Diminished
109.0,0.0,0.0,0.25,0.0,0.0,0.375,0.0,0.0,0.125,0.0,0.25,0.0,1.0,E-,True,I,Major
110.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,1.0,E-,True,V7,Dominant seventh
111.0,0.0,0.0,0.117647,0.235294,0.0,0.117647,0.0,0.294118,0.058824,0.0,0.176471,0.0,1.0,E-,True,I,Major
118.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,1.0,E-,True,VIIdim,Diminished
119.0,0.16,0.0,0.08,0.16,0.0,0.12,0.0,0.16,0.12,0.0,0.2,0.0,1.0,E-,True,I,Major
