offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,
2.0,0.035714,0.333333,0.0,0.333333,0.0,0.02381,0.0,0.011905,0.071429,0.0,0.190476,0.0,1.0,A-,True,V7,Dominant seventh
15.0,0.384615,0.057692,0.0,0.192308,0.0,0.057692,0.0,0.038462,0.211538,0.0,0.057692,0.0,1.0,A-,True,I,Major
21.0,0.066667,0.166667,0.0,0.433333,0.0,0.0,0.0,0.1,0.033333,0.0,0.2,0.0,1.0,A-,True,V7,Dominant seventh
27.0,0.219178,0.027397,0.0,0.410959,0.0,0.041096,0.0,0.054795,0.219178,0.0,0.027397,0.0,1.0,A-,True,I,Major
36.0,0.173913,0.043478,0.0,0.391304,0.0,0.086957,0.0,0.086957,0.173913,0.0,0.043478,0.0,1.0,A-,True,V,Major
38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A-,True,V7,Dominant seventh
39.0,0.083333,0.0,0.0,0.083333,0.0,0.166667,0.0,0.0,0.583333,0.0,0.083333,0.0,1.0,A-,True,I,Major
40.5,0.166667,0.0,0.0,0.25,0.0,0.166667,0.0,0.166667,0.166667,0.0,0.083333,0.0,1.0,A-,True,VI,Minor
42.0,0.178571,0.178571,0.0,0.25,0.0,0.107143,0.0,0.071429,0.142857,0.0,0.071429,0.0,1.0,A-,True,I,Major
45.0,0.1,0.16,0.0,0.22,0.0,0.0,0.0,0.22,0.04,0.0,0.26,0.0,1.0,A-,True,V7,Dominant seventh
51.0,0.041667,0.0,0.0,0.041667,0.083333,0.25,0.0,0.083333,0.333333,0.0,0.166667,0.0,1.0,A-,True,I,Major
53.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A-,True,VI,Minor
54.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,1.0,A-,True,V7,Dominant seventh
55.5,0.0,0.0,0.210526,0.157895,0.0,0.210526,0.0,0.0,0.210526,0.0,0.210526,0.0,1.0,A-,True,V,Major
56.5,0.034483,0.0,0.034483,0.310345,0.0,0.103448,0.0,0.275862,0.068966,0.0,0.172414,0.0,1.0,A-,True,V7,Dominant seventh
60.0,0.0,0.25,0.0,0.333333,0.0,0.0,0.0,0.166667,0.0,0.0,0.25,0.0,1.0,A-,True,V,Major
61.0,0.064516,0.209677,0.0,0.241935,0.0,0.0,0.0,0.112903,0.145161,0.0,0.225806,0.0,1.0,A-,True,V7,Dominant seventh
69.0,0.283333,0.116667,0.0,0.383333,0.0,0.0,0.0,0.0,0.116667,0.0,0.1,0.0,1.0,A-,True,I,Major
76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A-,True,V7,Dominant seventh
76.5,0.0,0.0,0.0,0.333333,0.0,0.333333,0.0,0.083333,0.166667,0.0,0.083333,0.0,1.0,A-,True,I,Major
77.5,0.0,0.0,0.142857,0.285714,0.0,0.142857,0.0,0.071429,0.142857,0.0,0.214286,0.0,1.0,A-,True,V,Major
79.5,0.266667,0.066667,0.0,0.2,0.0,0.0,0.0,0.066667,0.266667,0.0,0.133333,0.0,1.0,A-,True,V7,Dominant seventh
81.0,0.083333,0.25,0.0,0.25,0.0,0.083333,0.0,0.166667,0.0,0.0,0.166667,0.0,1.0,A-,True,I,Major
82.5,0.133333,0.066667,0.0,0.266667,0.0,0.0,0.0,0.066667,0.4,0.0,0.066667,0.0,1.0,A-,True,V7,Dominant seventh
84.0,0.0,0.0,0.0,0.454545,0.0,0.0,0.0,0.272727,0.0,0.0,0.272727,0.0,1.0,A-,True,I,Major
85.5,0.083333,0.166667,0.0,0.25,0.0,0.083333,0.0,0.166667,0.083333,0.0,0.166667,0.0,1.0,A-,True,V,Major
86.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A-,True,VI,Minor
87.0,0.0,0.2,0.0,0.233333,0.0,0.1,0.0,0.166667,0.133333,0.0,0.166667,0.0,1.0,A-,True,V7,Dominant seventh
89.5,0.083333,0.166667,0.0,0.291667,0.0,0.083333,0.0,0.083333,0.166667,0.0,0.125,0.0,1.0,A-,True,IV,Major
93.0,0.259259,0.037037,0.0,0.333333,0.0,0.0,0.0,0.037037,0.185185,0.0,0.148148,0.0,1.0,A-,True,I,Major
95.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A-,True,VIIdim,Diminished
96.0,0.153846,0.0,0.0,0.230769,0.0,0.0,0.153846,0.0,0.230769,0.0,0.230769,0.0,1.0,A-,True,I,Major
97.5,0.083333,0.333333,0.0,0.083333,0.0,0.166667,0.083333,0.0,0.25,0.0,0.0,0.0,1.0,A-,True,V7,Dominant seventh
99.0,0.0,0.416667,0.0,0.083333,0.0,0.166667,0.083333,0.0,0.25,0.0,0.0,0.0,1.0,A-,True,IV,Major
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A-,True,V7,Dominant seventh
100.5,0.083333,0.166667,0.0,0.166667,0.0,0.166667,0.0,0.0,0.25,0.0,0.166667,0.0,1.0,A-,True,IV,Major
101.5,0.333333,0.083333,0.0,0.166667,0.083333,0.0,0.0,0.083333,0.166667,0.0,0.083333,0.0,1.0,A-,True,I,Major
103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A-,True,VIIdim7,Diminished seventh
103.5,0.153846,0.0,0.076923,0.153846,0.0,0.076923,0.0,0.0,0.384615,0.0,0.153846,0.0,1.0,A-,True,I,Major
