offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
0.0,0.0,0.0,0.0,0.083333,0.25,0.0,0.166667,0.083333,0.0,0.0,0.0,0.416667,1.0,,,,
2.5,0.025,0.0,0.0,0.0,0.1,0.0,0.125,0.1,0.0,0.125,0.0,0.525,1.0,E,True,V,Major
10.0,0.166667,0.0,0.0,0.027778,0.333333,0.166667,0.055556,0.111111,0.0,0.055556,0.0,0.083333,1.0,E,True,V7,Dominant seventh
16.0,0.575,0.0,0.025,0.0,0.0,0.0,0.0,0.125,0.0,0.15,0.125,0.0,1.0,E,True,bII,Major
19.0,0.125,0.0,0.0,0.0,0.041667,0.5,0.0,0.083333,0.0,0.166667,0.083333,0.0,1.0,E,True,V7,Dominant seventh
20.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,E,True,bII,Major
25.0,0.210526,0.0,0.0,0.210526,0.0,0.0,0.210526,0.0,0.0,0.368421,0.0,0.0,1.0,E,True,VIIdim7,Diminished seventh
28.0,0.067797,0.0,0.0,0.186441,0.042373,0.0,0.254237,0.059322,0.0,0.237288,0.0,0.152542,1.0,E,True,V7,Dominant seventh
37.0,0.041667,0.0,0.0,0.166667,0.125,0.0,0.166667,0.125,0.0,0.083333,0.0,0.291667,1.0,E,True,V,Major
38.5,0.041667,0.0,0.0,0.125,0.083333,0.0,0.083333,0.166667,0.0,0.041667,0.0,0.458333,1.0,E,True,V7,Dominant seventh
40.0,0.041667,0.0,0.0,0.083333,0.208333,0.0,0.166667,0.125,0.0,0.083333,0.0,0.291667,1.0,E,True,V,Major
41.5,0.081081,0.0,0.054054,0.081081,0.162162,0.0,0.054054,0.081081,0.054054,0.189189,0.0,0.243243,1.0,E,True,V7,Dominant seventh
45.0,0.333333,0.0,0.0,0.0,0.222222,0.222222,0.0,0.222222,0.0,0.0,0.0,0.0,1.0,E,True,V,Major
46.0,0.25,0.0,0.166667,0.0,0.083333,0.083333,0.0,0.083333,0.0,0.166667,0.0,0.166667,1.0,E,True,bII,Major
49.0,0.3,0.0,0.0,0.0,0.1,0.2,0.0,0.1,0.0,0.2,0.0,0.1,1.0,E,True,III,Minor
51.25,0.0,0.125,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.125,0.25,1.0,E,True,bII,Major
53.5,0.072626,0.0,0.011173,0.156425,0.240223,0.011173,0.145251,0.083799,0.011173,0.134078,0.0,0.134078,1.0,E,True,V,Major
70.0,0.133333,0.0,0.16,0.0,0.106667,0.213333,0.0,0.133333,0.013333,0.106667,0.0,0.133333,1.0,E,True,bII,Major
76.0,0.170213,0.0,0.170213,0.106383,0.0,0.170213,0.0,0.212766,0.0,0.0,0.0,0.170213,1.0,E,True,V7,Dominant seventh
79.0,0.294118,0.0,0.235294,0.196078,0.0,0.0,0.117647,0.039216,0.0,0.117647,0.0,0.0,1.0,E,False,I,Minor
82.0,0.139535,0.0,0.27907,0.0,0.0,0.0,0.139535,0.186047,0.0,0.139535,0.116279,0.0,1.0,E,True,V7,Dominant seventh
