offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,
1.0,0.0,0.073171,0.658537,0.0,0.0,0.0,0.073171,0.121951,0.0,0.0,0.02439,0.04878,1.0,D,True,I,Major
7.0,0.0,0.033333,0.583333,0.0,0.033333,0.0,0.116667,0.166667,0.0,0.016667,0.0,0.05,1.0,D,True,IV,Major
14.5,0.0,0.083333,0.555556,0.0,0.027778,0.0,0.111111,0.138889,0.0,0.0,0.027778,0.055556,1.0,D,True,I,Major
19.0,0.0,0.04878,0.463415,0.0,0.04878,0.0,0.073171,0.195122,0.0,0.073171,0.0,0.097561,1.0,D,True,IV,Major
25.0,0.0,0.090909,0.30303,0.0,0.060606,0.0,0.181818,0.151515,0.0,0.090909,0.030303,0.090909,1.0,D,True,I,Major
31.0,0.0,0.055556,0.305556,0.0,0.027778,0.0,0.111111,0.25,0.0,0.083333,0.0,0.166667,1.0,D,True,IV,Major
37.0,0.0,0.0,0.166667,0.0,0.333333,0.0,0.333333,0.166667,0.0,0.0,0.0,0.0,1.0,D,True,VI,Minor
38.0,0.0,0.12,0.28,0.0,0.04,0.0,0.24,0.16,0.0,0.04,0.04,0.08,1.0,D,True,I,Major
43.0,0.0,0.055556,0.305556,0.0,0.027778,0.0,0.166667,0.194444,0.027778,0.055556,0.0,0.166667,1.0,D,True,IV,Major
49.0,0.0,0.166667,0.083333,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,1.0,D,True,VI,Minor
50.5,0.096774,0.032258,0.0,0.16129,0.064516,0.0,0.258065,0.064516,0.0,0.225806,0.032258,0.064516,1.0,D,True,I,Major
54.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.25,0.0,1.0,D,True,VIIdim7,Diminished seventh
55.0,0.0,0.068966,0.137931,0.0,0.206897,0.034483,0.068966,0.241379,0.034483,0.172414,0.0,0.034483,1.0,D,True,V7,Dominant seventh
59.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,1.0,D,True,I,Major
59.5,0.0,0.125,0.125,0.0,0.125,0.0,0.25,0.125,0.0,0.0,0.0,0.25,1.0,D,True,V,Major
60.5,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,1.0,D,True,V7,Dominant seventh
61.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.166667,0.083333,1.0,D,True,VIIhdim7,Half-diminished seventh
62.5,0.0,0.0,0.291667,0.0,0.0,0.0,0.291667,0.0,0.083333,0.125,0.041667,0.166667,1.0,D,True,VI,Minor
65.5,0.0,0.032258,0.096774,0.032258,0.096774,0.0,0.096774,0.16129,0.0,0.225806,0.0,0.258065,1.0,D,True,I,Major
70.0,0.0,0.142857,0.285714,0.0,0.142857,0.0,0.285714,0.142857,0.0,0.0,0.0,0.0,1.0,D,True,V7,Dominant seventh
71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,True,V,Major
71.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.0,0.0,1.0,D,True,V7,Dominant seventh
73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.166667,0.0,0.333333,1.0,D,True,I,Major
74.5,0.0,0.0,0.333333,0.0,0.333333,0.0,0.166667,0.0,0.0,0.166667,0.0,0.0,1.0,D,True,V7,Dominant seventh
76.0,0.0,0.3125,0.125,0.0,0.1875,0.0,0.125,0.125,0.0,0.125,0.0,0.0,1.0,D,False,I+,Major
79.0,0.0,0.25,0.0,0.0,0.25,0.0,0.166667,0.333333,0.0,0.0,0.0,0.0,1.0,D,True,V,Major
80.5,0.0,0.111111,0.083333,0.0,0.138889,0.0,0.194444,0.138889,0.0,0.333333,0.0,0.0,1.0,D,True,V7,Dominant seventh
85.0,0.0,0.147059,0.176471,0.0,0.235294,0.0,0.117647,0.088235,0.0,0.176471,0.029412,0.029412,1.0,D,False,I+,Major
89.5,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.25,0.0,0.375,0.0,0.0,1.0,D,True,V,Major
91.0,0.0,0.0,0.15625,0.0,0.0625,0.0,0.25,0.0,0.125,0.15625,0.0,0.25,1.0,D,False,I+,Major
97.0,0.0,0.25,0.041667,0.0,0.166667,0.0,0.0,0.0,0.208333,0.083333,0.0,0.25,1.0,D,True,V,Major
101.5,0.0,0.454545,0.0,0.0,0.0,0.0,0.363636,0.0,0.0,0.181818,0.0,0.0,1.0,D,True,V7,Dominant seventh
103.0,0.0,0.157895,0.289474,0.0,0.131579,0.0,0.0,0.0,0.0,0.210526,0.0,0.210526,1.0,D,False,I+,Major
109.0,0.0,0.255814,0.139535,0.0,0.209302,0.046512,0.093023,0.0,0.162791,0.0,0.0,0.093023,1.0,D,True,V7,Dominant seventh
115.0,0.0,0.083333,0.166667,0.0,0.0,0.083333,0.333333,0.0,0.083333,0.0,0.0,0.25,1.0,D,False,I+,Major
116.5,0.055556,0.083333,0.083333,0.083333,0.083333,0.0,0.25,0.055556,0.055556,0.0,0.083333,0.166667,1.0,D,True,V7,Dominant seventh
121.0,0.0625,0.375,0.0625,0.0,0.0,0.1875,0.125,0.0,0.1875,0.0,0.0,0.0,1.0,D,True,V,Major
122.5,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,1.0,D,True,GerVI,German sixth
124.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,1.0,D,True,III,Minor
125.5,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,1.0,D,True,V7,Dominant seventh
127.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,1.0,D,True,VI,Minor
128.5,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1.0,D,True,V,Major
130.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,1.0,D,True,V7,Dominant seventh
131.5,0.0,0.138614,0.09901,0.0,0.09901,0.415842,0.0,0.0,0.247525,0.0,0.0,0.0,1.0,D,True,V,Major
146.5,0.034483,0.068966,0.0,0.103448,0.413793,0.0,0.034483,0.0,0.103448,0.137931,0.0,0.103448,1.0,D,False,I+,Major
151.0,0.0,0.088235,0.0,0.088235,0.411765,0.0,0.029412,0.0,0.117647,0.235294,0.0,0.029412,1.0,D,True,IV,Major
157.0,0.028571,0.057143,0.0,0.085714,0.285714,0.0,0.142857,0.0,0.171429,0.2,0.0,0.028571,1.0,D,False,I+,Major
163.0,0.0,0.222222,0.0,0.111111,0.333333,0.0,0.0,0.0,0.0,0.222222,0.0,0.111111,1.0,D,True,IV,Major
164.5,0.0,0.233333,0.0,0.066667,0.2,0.0,0.033333,0.0,0.133333,0.2,0.033333,0.1,1.0,D,False,IV+,Major
169.0,0.0,0.041667,0.291667,0.0,0.083333,0.0,0.0,0.0,0.375,0.0,0.0,0.208333,1.0,D,False,I+,Major
171.5,0.0,0.26087,0.0,0.0,0.0,0.0,0.086957,0.0,0.043478,0.347826,0.0,0.26087,1.0,D,True,V7,Dominant seventh
174.5,0.0,0.125,0.25,0.0,0.291667,0.0,0.083333,0.0,0.25,0.0,0.0,0.0,1.0,D,False,IV+,Major
178.0,0.0,0.291667,0.083333,0.0,0.208333,0.0,0.083333,0.0,0.083333,0.125,0.0,0.125,1.0,D,True,V7,Dominant seventh
181.0,0.0,0.166667,0.0,0.0,0.416667,0.0,0.0,0.0,0.166667,0.083333,0.0,0.166667,1.0,D,False,I+,Major
182.5,0.0,0.166667,0.083333,0.0,0.083333,0.0,0.125,0.083333,0.125,0.125,0.083333,0.125,1.0,D,True,V,Major
186.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,True,V7,Dominant seventh
187.0,0.0,0.222222,0.222222,0.0,0.0,0.0,0.222222,0.0,0.0,0.0,0.222222,0.111111,1.0,D,False,I+,Major
188.5,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.166667,1.0,D,True,VIIdim7,Diminished seventh
190.0,0.0,0.111111,0.222222,0.0,0.111111,0.0,0.333333,0.0,0.0,0.0,0.0,0.222222,1.0,D,True,V7,Dominant seventh
191.5,0.0,0.222222,0.111111,0.0,0.222222,0.0,0.166667,0.0,0.0,0.166667,0.0,0.111111,1.0,D,True,VIIdim7,Diminished seventh
194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,False,I+,Major
194.5,0.0,0.333333,0.166667,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,1.0,D,True,VIIhdim7,Half-diminished seventh
195.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,False,I+,Major
196.0,0.0,0.083333,0.166667,0.0,0.083333,0.0,0.166667,0.25,0.0,0.25,0.0,0.0,1.0,D,True,V7,Dominant seventh
197.5,0.0,0.0,0.166667,0.0,0.083333,0.0,0.25,0.083333,0.0,0.416667,0.0,0.0,1.0,D,True,V,Major
198.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,True,V7,Dominant seventh
199.0,0.0,0.111111,0.055556,0.0,0.333333,0.0,0.222222,0.0,0.0,0.277778,0.0,0.0,1.0,D,False,I+,Major
203.5,0.0,0.142857,0.166667,0.0,0.02381,0.0,0.0,0.142857,0.0,0.452381,0.0,0.071429,1.0,D,True,V,Major
211.0,0.0,0.133333,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.266667,0.0,0.0,1.0,D,True,V7,Dominant seventh
214.0,0.0,0.095238,0.142857,0.0,0.285714,0.0,0.142857,0.095238,0.0,0.238095,0.0,0.0,1.0,D,False,I+,Major
217.0,0.0,0.146341,0.121951,0.0,0.195122,0.0,0.097561,0.097561,0.0,0.341463,0.0,0.0,1.0,D,True,V7,Dominant seventh
221.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,D,False,I+,Major
223.0,0.0,0.066667,0.466667,0.0,0.0,0.066667,0.066667,0.133333,0.0,0.2,0.0,0.0,1.0,D,True,V,Major
226.0,0.0,0.111111,0.222222,0.0,0.055556,0.0,0.166667,0.0,0.166667,0.222222,0.0,0.055556,1.0,D,False,I+,Major
229.0,0.0,0.222222,0.0,0.0,0.333333,0.0,0.0,0.0,0.111111,0.222222,0.0,0.111111,1.0,D,True,V7,Dominant seventh
230.5,0.0,0.222222,0.222222,0.0,0.222222,0.0,0.111111,0.0,0.0,0.222222,0.0,0.0,1.0,D,False,I+,Major
231.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,True,V,Major
232.0,0.0,0.222222,0.111111,0.0,0.0,0.0,0.0,0.0,0.111111,0.444444,0.0,0.111111,1.0,D,False,I+,Major
233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,False,IV+,Major
233.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,D,True,V,Major
234.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,True,V7,Dominant seventh
235.0,0.128205,0.025641,0.435897,0.0,0.0,0.025641,0.128205,0.102564,0.0,0.153846,0.0,0.0,1.0,D,False,I+,Major
241.0,0.114286,0.0,0.257143,0.0,0.0,0.0,0.114286,0.171429,0.0,0.057143,0.285714,0.0,1.0,D,True,V7,Dominant seventh
245.5,0.0,0.0,0.26087,0.0,0.0,0.217391,0.0,0.043478,0.26087,0.0,0.0,0.217391,1.0,D,False,IV,Minor
248.0,0.0,0.0,0.238095,0.0,0.047619,0.0,0.190476,0.047619,0.047619,0.333333,0.0,0.095238,1.0,D,False,IV+,Major
251.5,0.0,0.113636,0.295455,0.0,0.045455,0.0,0.113636,0.045455,0.0,0.318182,0.022727,0.045455,1.0,D,False,I+,Major
259.0,0.0,0.097561,0.268293,0.0,0.073171,0.0,0.097561,0.146341,0.0,0.292683,0.0,0.02439,1.0,D,False,IV+,Major
265.0,0.0,0.146341,0.292683,0.0,0.02439,0.0,0.170732,0.097561,0.0,0.073171,0.04878,0.146341,1.0,D,False,I+,Major
271.0,0.0,0.130435,0.26087,0.0,0.043478,0.0,0.108696,0.152174,0.0,0.108696,0.021739,0.173913,1.0,D,False,IV+,Major
277.0,0.0,0.106383,0.297872,0.0,0.106383,0.042553,0.12766,0.148936,0.0,0.0,0.021277,0.148936,1.0,D,False,I+,Major
283.0,0.0,0.038462,0.269231,0.0,0.019231,0.019231,0.038462,0.288462,0.019231,0.057692,0.0,0.25,1.0,D,False,IV+,Major
289.0,0.083333,0.125,0.041667,0.041667,0.0,0.0,0.458333,0.0,0.0,0.25,0.0,0.0,1.0,D,False,I+,Major
292.0,0.047619,0.0,0.0,0.190476,0.095238,0.0,0.142857,0.142857,0.0,0.190476,0.095238,0.095238,1.0,D,True,VI,Minor
295.0,0.0,0.03125,0.1875,0.0,0.21875,0.0,0.09375,0.1875,0.0,0.1875,0.0,0.09375,1.0,D,True,V7,Dominant seventh
299.5,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.375,1.0,D,True,V,Major
