offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,B-,True,I,Major
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,B-,True,V,Major
3.5,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,B-,True,V7,Dominant seventh
4.0,0.0,0.0,0.375,0.125,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,1.0,B-,True,IV,Major
5.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,1.0,B-,True,I,Major
6.0,0.0,0.0,0.285714,0.0,0.0,0.285714,0.0,0.0,0.0,0.0,0.428571,0.0,1.0,B-,True,V,Major
7.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,1.0,B-,True,I,Major
8.0,0.16,0.0,0.08,0.16,0.0,0.2,0.0,0.08,0.04,0.12,0.12,0.04,1.0,B-,True,V7,Dominant seventh
12.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,1.0,B-,True,I,Major
13.5,0.157895,0.0,0.052632,0.0,0.157895,0.052632,0.0,0.368421,0.0,0.0,0.210526,0.0,1.0,B-,True,V,Major
16.5,0.15,0.0,0.0,0.0,0.175,0.25,0.0,0.175,0.0,0.075,0.175,0.0,1.0,B-,True,V7,Dominant seventh
19.5,0.0,0.0,0.05,0.0,0.0,0.55,0.1,0.1,0.0,0.1,0.0,0.1,1.0,B-,True,V,Major
23.0,0.363636,0.0,0.181818,0.363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,1.0,B-,True,V7,Dominant seventh
24.5,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.5,0.0,1.0,B-,True,V,Major
25.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,1.0,B-,True,V7,Dominant seventh
26.0,0.0,0.0,0.115385,0.153846,0.0,0.423077,0.076923,0.153846,0.0,0.0,0.0,0.076923,1.0,B-,True,V,Major
29.0,0.090909,0.0,0.068182,0.136364,0.090909,0.272727,0.0,0.181818,0.0,0.045455,0.090909,0.022727,1.0,B-,True,IV,Major
32.5,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,1.0,B-,True,V,Major
33.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,1.0,B-,True,V7,Dominant seventh
33.5,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,1.0,B-,True,I,Major
34.0,0.243243,0.0,0.027027,0.108108,0.040541,0.108108,0.081081,0.108108,0.081081,0.081081,0.121622,0.0,1.0,B-,True,V7,Dominant seventh
38.5,0.083333,0.0,0.166667,0.083333,0.0,0.25,0.0,0.0,0.083333,0.083333,0.25,0.0,1.0,B-,True,I,Major
40.0,0.0,0.0,0.0,0.2,0.0,0.066667,0.0,0.4,0.0,0.0,0.333333,0.0,1.0,B-,True,V7,Dominant seventh
41.0,0.25,0.0,0.0,0.25,0.0,0.125,0.125,0.0,0.0,0.25,0.0,0.0,1.0,B-,True,IV,Major
42.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,B-,True,VIIdim7,Diminished seventh
42.5,0.333333,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.333333,0.0,1.0,B-,True,V,Major
44.0,0.136364,0.0,0.045455,0.136364,0.0,0.136364,0.0,0.068182,0.0,0.159091,0.318182,0.0,1.0,B-,True,I,Major
48.0,0.302326,0.0,0.104651,0.139535,0.0,0.186047,0.0,0.023256,0.0,0.127907,0.104651,0.011628,1.0,B-,True,V7,Dominant seventh
56.0,0.136364,0.0,0.227273,0.109091,0.0,0.127273,0.0,0.072727,0.0,0.090909,0.236364,0.0,1.0,B-,True,I,Major
63.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,1.0,B-,True,VIIdim,Diminished
63.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B-,True,I,Major
64.0,0.333333,0.0,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,B-,True,V,Major
67.0,0.0,0.0,0.0,0.166667,0.166667,0.0,0.166667,0.166667,0.0,0.0,0.333333,0.0,1.0,B-,True,V7,Dominant seventh
68.0,0.0,0.166667,0.166667,0.0,0.0,0.166667,0.0,0.166667,0.0,0.0,0.333333,0.0,1.0,B-,True,VIIdim,Diminished
69.0,0.166667,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.333333,0.0,0.166667,1.0,B-,True,IV,Major
70.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,1.0,B-,True,I,Major
71.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,1.0,B-,True,V7,Dominant seventh
72.0,0.125,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.125,0.0,1.0,B-,True,I,Major
73.0,0.117647,0.0,0.058824,0.058824,0.117647,0.235294,0.0,0.117647,0.0,0.058824,0.235294,0.0,1.0,B-,True,V7,Dominant seventh
75.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.4,0.0,1.0,B-,True,IV,Major
75.5,0.125,0.0,0.125,0.0,0.0,0.5,0.0,0.0,0.0,0.125,0.125,0.0,1.0,B-,True,VIIdim,Diminished
76.5,0.131579,0.0,0.078947,0.0,0.105263,0.263158,0.0,0.078947,0.026316,0.210526,0.078947,0.026316,1.0,B-,True,I,Major
80.0,0.125,0.0,0.125,0.0,0.0625,0.5,0.0,0.0,0.0,0.0625,0.125,0.0,1.0,B-,True,VI,Minor
81.0,0.15625,0.0,0.03125,0.0,0.0625,0.34375,0.0,0.125,0.0,0.09375,0.1875,0.0,1.0,B-,True,IV,Major
83.0,0.242718,0.0,0.038835,0.0,0.097087,0.106796,0.0,0.23301,0.0,0.126214,0.15534,0.0,1.0,B-,True,V7,Dominant seventh
91.0,0.32,0.0,0.06,0.0,0.04,0.16,0.0,0.04,0.0,0.28,0.1,0.0,1.0,B-,True,I,Major
94.75,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.666667,0.0,0.0,0.0,0.0,1.0,B-,True,VIIdim,Diminished
95.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,1.0,B-,True,I,Major
95.25,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0,1.0,B-,True,V7,Dominant seventh
95.5,0.333333,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,1.0,B-,True,VI,Minor
95.75,0.333333,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,1.0,B-,True,VIIdim,Diminished
96.0,0.333333,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,1.0,B-,True,I,Major
96.25,0.0,0.0,0.111111,0.0,0.111111,0.333333,0.0,0.222222,0.0,0.222222,0.0,0.0,1.0,B-,True,VIIdim,Diminished
97.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0,1.0,B-,True,V7,Dominant seventh
97.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B-,True,I,Major
97.5,0.0,0.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.333333,0.0,0.0,1.0,B-,True,VIIdim,Diminished
97.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B-,True,I,Major
98.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.0,1.0,B-,True,VIIdim,Diminished
98.5,0.166667,0.0,0.166667,0.166667,0.0,0.166667,0.0,0.111111,0.0,0.166667,0.055556,0.0,1.0,B-,True,I,Major
100.0,0.142857,0.0,0.119048,0.119048,0.0,0.166667,0.0,0.095238,0.0,0.142857,0.214286,0.0,1.0,B-,True,V7,Dominant seventh
103.0,0.03125,0.0,0.09375,0.15625,0.0,0.1875,0.0,0.15625,0.0,0.09375,0.28125,0.0,1.0,B-,True,IV,Major
105.0,0.266667,0.0,0.133333,0.0,0.0,0.0,0.0,0.066667,0.0,0.133333,0.4,0.0,1.0,B-,True,V7,Dominant seventh
106.0,0.25,0.0,0.0,0.25,0.0625,0.125,0.0,0.125,0.0,0.125,0.0625,0.0,1.0,B-,True,V,Major
107.0,0.230769,0.0,0.102564,0.153846,0.0,0.188034,0.0,0.08547,0.0,0.111111,0.128205,0.0,1.0,B-,True,V7,Dominant seventh
