offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
0.0,0.244898,0.112245,0.010204,0.020408,0.030612,0.234694,0.0,0.091837,0.153061,0.030612,0.071429,0.0,1.0,,,,
23.0,0.0,0.152174,0.097826,0.0,0.326087,0.054348,0.0,0.086957,0.065217,0.0,0.217391,0.0,1.0,F,True,IV,Major
43.0,0.170732,0.073171,0.02439,0.0,0.073171,0.268293,0.0,0.219512,0.097561,0.0,0.073171,0.0,1.0,F,True,V,Major
57.0,0.333333,0.166667,0.0,0.0,0.166667,0.0,0.0,0.166667,0.0,0.0,0.166667,0.0,1.0,F,True,V7,Dominant seventh
61.0,0.333333,0.166667,0.0,0.0,0.166667,0.0,0.0,0.166667,0.0,0.0,0.166667,0.0,1.0,F,True,V,Major
63.0,0.333333,0.166667,0.0,0.0,0.166667,0.0,0.0,0.166667,0.0,0.0,0.166667,0.0,1.0,F,True,V7,Dominant seventh
67.0,0.421053,0.0,0.052632,0.052632,0.105263,0.052632,0.0,0.210526,0.0,0.052632,0.052632,0.0,1.0,F,True,V,Major
81.0,0.076923,0.0,0.038462,0.076923,0.038462,0.461538,0.0,0.0,0.0,0.230769,0.076923,0.0,1.0,F,True,I,Major
91.0,0.117647,0.0,0.117647,0.117647,0.0,0.352941,0.0,0.0,0.0,0.176471,0.117647,0.0,1.0,F,True,VIIdim,Diminished
97.0,0.111111,0.0,0.111111,0.222222,0.0,0.333333,0.0,0.0,0.0,0.0,0.222222,0.0,1.0,F,True,IV,Major
100.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.333333,0.0,1.0,F,True,V7,Dominant seventh
101.0,0.666667,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,F,True,IV,Major
102.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.333333,0.0,1.0,F,True,I,Major
103.0,0.1,0.0,0.15,0.0,0.0,0.3,0.0,0.15,0.0,0.05,0.25,0.0,1.0,F,True,IV,Major
109.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.333333,0.0,1.0,F,True,I,Major
110.0,0.333333,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.333333,0.0,0.0,1.0,F,True,IV,Major
111.0,0.090909,0.0,0.0,0.0,0.0,0.363636,0.0,0.181818,0.0,0.090909,0.272727,0.0,1.0,F,True,I,Major
115.0,0.222222,0.0,0.0,0.0,0.111111,0.222222,0.0,0.111111,0.0,0.222222,0.111111,0.0,1.0,F,True,V7,Dominant seventh
117.0,0.192308,0.0,0.0,0.038462,0.0,0.423077,0.0,0.0,0.0,0.346154,0.0,0.0,1.0,F,True,I,Major
123.0,0.25,0.0,0.125,0.0,0.0,0.375,0.0,0.0,0.0,0.25,0.0,0.0,1.0,F,True,V7,Dominant seventh
125.0,0.125,0.0,0.125,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,1.0,F,True,I,Major
127.0,0.25,0.0,0.125,0.25,0.0,0.125,0.0,0.0,0.0,0.25,0.0,0.0,1.0,F,True,VIIdim,Diminished
129.0,0.125,0.0,0.25,0.25,0.0,0.125,0.0,0.0,0.0,0.25,0.0,0.0,1.0,F,True,V7,Dominant seventh
131.0,0.285714,0.0,0.142857,0.142857,0.0,0.142857,0.0,0.0,0.0,0.142857,0.142857,0.0,1.0,F,True,VIIdim,Diminished
133.0,0.092308,0.0,0.246154,0.015385,0.0,0.123077,0.0,0.169231,0.0,0.046154,0.307692,0.0,1.0,F,True,IV,Major
147.0,0.083333,0.0,0.0,0.0,0.083333,0.25,0.0,0.166667,0.0,0.166667,0.25,0.0,1.0,F,True,V7,Dominant seventh
149.0,0.172414,0.0,0.0,0.0,0.034483,0.310345,0.0,0.068966,0.0,0.413793,0.0,0.0,1.0,F,True,I,Major
157.0,0.125,0.0,0.125,0.0,0.125,0.25,0.0,0.25,0.0,0.125,0.0,0.0,1.0,F,True,V,Major
161.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.125,0.125,0.0,1.0,F,True,VI,Minor
165.0,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,1.0,F,True,IV,Major
167.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.0,1.0,F,True,I,Major
169.0,0.0,0.0,0.125,0.0,0.125,0.25,0.0,0.25,0.0,0.0,0.25,0.0,1.0,F,True,IV,Major
173.0,0.0,0.0,0.0,0.0,0.125,0.25,0.0,0.25,0.0,0.25,0.125,0.0,1.0,F,True,VIIdim,Diminished
177.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,F,True,I,Major
181.0,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,F,True,IV,Major
183.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.4,0.0,0.0,1.0,F,True,V,Major
185.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,1.0,F,True,I,Major
186.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.5,1.0,F,True,VI,Minor
187.0,0.0,0.0,0.0,0.125,0.5,0.0,0.0,0.0,0.125,0.125,0.0,0.125,1.0,F,True,V,Major
201.0,0.0,0.125,0.125,0.0,0.0625,0.0,0.0625,0.0625,0.0,0.4375,0.0,0.125,1.0,F,True,I,Major
207.0,0.0,0.272727,0.090909,0.0,0.272727,0.0,0.0,0.0,0.0,0.272727,0.0,0.090909,1.0,F,True,VIIdim,Diminished
210.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1.0,F,True,I,Major
211.0,0.0,0.166667,0.166667,0.0,0.083333,0.0,0.166667,0.083333,0.0,0.25,0.0,0.083333,1.0,F,True,IV,Major
214.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1.0,F,True,VIIdim,Diminished
215.0,0.0,0.181818,0.181818,0.0,0.181818,0.0,0.090909,0.0,0.0,0.272727,0.0,0.090909,1.0,F,True,IV,Major
218.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1.0,F,True,I,Major
219.0,0.0,0.0,0.333333,0.0,0.083333,0.0,0.166667,0.0,0.166667,0.25,0.0,0.0,1.0,F,True,IV,Major
222.0,0.0,0.125,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.375,0.0,0.125,1.0,F,True,V7,Dominant seventh
224.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,1.0,F,True,I,Major
225.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,1.0,F,True,VIIdim,Diminished
226.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.125,0.375,0.0,0.25,1.0,F,True,V7,Dominant seventh
228.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,1.0,F,True,V,Major
229.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,F,True,V7,Dominant seventh
