offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,
0.5,0.0,0.041667,0.25,0.0,0.083333,0.0,0.125,0.041667,0.0,0.416667,0.0,0.041667,1.0,D,True,I,Major
3.5,0.0,0.15625,0.125,0.0,0.078125,0.0,0.046875,0.0625,0.0,0.5,0.0,0.03125,1.0,D,True,V,Major
7.5,0.0,0.046875,0.28125,0.0,0.0625,0.0,0.15625,0.03125,0.0,0.375,0.0,0.046875,1.0,D,True,I,Major
11.5,0.0,0.12766,0.06383,0.0,0.340426,0.0,0.010638,0.0,0.074468,0.244681,0.0,0.138298,1.0,D,True,V,Major
14.5,0.0,0.0,0.25,0.0,0.125,0.0,0.0,0.0,0.125,0.25,0.0,0.25,1.0,D,True,V7,Dominant seventh
15.5,0.0,0.08,0.4,0.0,0.06,0.0,0.12,0.08,0.0,0.2,0.0,0.06,1.0,D,True,I,Major
18.5,0.0,0.0,0.571429,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.285714,1.0,D,True,IV,Major
19.5,0.025,0.0,0.3125,0.0,0.0375,0.0,0.2,0.125,0.0,0.2125,0.0,0.0875,1.0,D,True,I,Major
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,True,V7,Dominant seventh
25.5,0.0,0.0,0.5,0.0,0.25,0.0,0.125,0.125,0.0,0.0,0.0,0.0,1.0,D,True,IV,Major
26.5,0.0,0.166667,0.083333,0.0,0.083333,0.0,0.0,0.041667,0.0,0.458333,0.0,0.166667,1.0,D,True,I,Major
29.5,0.0,0.096154,0.153846,0.0,0.115385,0.0,0.153846,0.115385,0.0,0.346154,0.0,0.019231,1.0,D,True,V,Major
33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,True,V7,Dominant seventh
33.5,0.0,0.075,0.1,0.0,0.125,0.0,0.125,0.2,0.0,0.3,0.0,0.075,1.0,D,True,I,Major
39.5,0.0,0.1,0.0,0.0,0.1,0.0,0.2,0.1,0.0,0.5,0.0,0.0,1.0,D,True,V,Major
40.5,0.0,0.0,0.166667,0.0,0.0,0.0,0.5,0.0,0.0,0.333333,0.0,0.0,1.0,D,True,I,Major
41.5,0.0,0.1,0.1,0.0,0.4,0.0,0.133333,0.033333,0.0,0.133333,0.0,0.1,1.0,D,True,V7,Dominant seventh
43.5,0.042553,0.148936,0.06383,0.042553,0.297872,0.0,0.06383,0.0,0.042553,0.234043,0.0,0.06383,1.0,D,True,I,Major
46.5,0.0,0.0,0.25,0.0,0.125,0.0,0.0,0.0,0.25,0.125,0.0,0.25,1.0,D,True,V7,Dominant seventh
47.0,0.0,0.125,0.125,0.0,0.0625,0.0,0.0,0.0,0.125,0.4375,0.0,0.125,1.0,D,True,I,Major
48.5,0.125063,0.166583,0.625313,0.0,0.0,0.0,0.0,0.0,0.0,0.041521,0.0,0.041521,1.0,D,True,V,Major
50.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,1.0,D,True,V7,Dominant seventh
51.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,1.0,D,True,VIIdim7,Diminished seventh
51.5,0.016128,0.021482,0.419263,0.0,0.016128,0.0,0.096768,0.145152,0.0,0.182762,0.08064,0.021482,1.0,D,True,I,Major
57.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.5,0.0,0.0,0.333333,0.0,0.0,1.0,D,True,V7,Dominant seventh
57.5,0.0,0.0625,0.125,0.0,0.1875,0.0,0.1875,0.0625,0.0,0.375,0.0,0.0,1.0,D,True,IV,Major
58.5,0.0,0.071429,0.107143,0.0,0.107143,0.0,0.071429,0.321429,0.0,0.285714,0.0,0.035714,1.0,D,True,I,Major
60.5,0.0,0.3125,0.0,0.0,0.125,0.0,0.0,0.25,0.0,0.3125,0.0,0.0,1.0,D,True,VI,Minor
61.5,0.0,0.230769,0.0,0.0,0.230769,0.0,0.0,0.230769,0.0,0.307692,0.0,0.0,1.0,D,True,IV,Major
62.5,0.0,0.157878,0.342122,0.0,0.157878,0.0,0.078939,0.157878,0.0,0.105305,0.0,0.0,1.0,D,True,I,Major
64.5,0.0,0.0,0.3336,0.0,0.0,0.0,0.4664,0.0,0.0,0.2,0.0,0.0,1.0,D,True,V7,Dominant seventh
65.0,0.0,0.0,0.3336,0.0,0.0,0.0,0.3336,0.0,0.0,0.3328,0.0,0.0,1.0,D,True,I,Major
65.5,0.0,0.183353,0.066747,0.0,0.266787,0.0,0.066747,0.133393,0.0,0.266687,0.0,0.016687,1.0,D,True,V7,Dominant seventh
69.5,0.0,0.112436,0.191121,0.0,0.101253,0.0,0.14612,0.033751,0.0,0.348087,0.0,0.067502,1.0,D,True,I,Major
75.5,0.0,0.081239,0.189395,0.0,0.230096,0.0,0.01354,0.0,0.108318,0.148695,0.0,0.230096,1.0,D,True,V7,Dominant seventh
79.5,0.0,0.108735,0.347588,0.0,0.0,0.0,0.152412,0.021773,0.0,0.369752,0.0,0.0,1.0,D,True,I,Major
82.5,0.0,0.0,0.444667,0.0,0.0,0.0,0.0,0.111333,0.0,0.0,0.0,0.444667,1.0,D,True,V,Major
83.0,0.0,0.0,0.294284,0.0,0.0,0.0,0.0,0.294284,0.0,0.0,0.0,0.412138,1.0,D,True,VI,Minor
83.5,0.0,0.0,0.4004,0.0,0.0,0.2004,0.1,0.0,0.2004,0.1,0.0,0.0,1.0,D,True,V,Major
84.5,0.0,0.0,0.461006,0.0,0.077065,0.0,0.231195,0.0,0.0,0.231195,0.0,0.0,1.0,D,True,V7,Dominant seventh
85.0,0.0,0.0,0.428204,0.0,0.0,0.0,0.214745,0.071582,0.0,0.214745,0.0,0.071582,1.0,D,True,V,Major
85.5,0.0,0.033943,0.254268,0.0,0.033943,0.0,0.033943,0.203455,0.0,0.033943,0.0,0.406301,1.0,D,True,V7,Dominant seventh
87.5,0.0,0.081691,0.183698,0.0,0.142945,0.061131,0.147962,0.112349,0.030657,0.229715,0.0,0.010219,1.0,D,True,I,Major
93.5,0.0,0.111333,0.0,0.0,0.278,0.0,0.0,0.278,0.0,0.334,0.0,0.0,1.0,D,True,IV,Major
94.5,0.0,0.057527,0.344586,0.0,0.115053,0.0,0.191411,0.057527,0.0,0.191411,0.0,0.043059,1.0,D,True,I,Major
97.5,0.0,0.0,0.166667,0.0,0.333333,0.0,0.208333,0.041667,0.0,0.166667,0.0,0.083333,1.0,D,True,IV,Major
98.5,0.0,0.104167,0.0,0.0,0.020833,0.0,0.0,0.25,0.0,0.416667,0.0,0.208333,1.0,D,True,I,Major
101.5,0.0,0.055556,0.236111,0.0,0.055556,0.0,0.125,0.013889,0.0,0.277778,0.0,0.236111,1.0,D,True,V7,Dominant seventh
105.5,0.0,0.098684,0.072368,0.0,0.348684,0.0,0.092105,0.039474,0.019737,0.276316,0.0,0.052632,1.0,D,True,I,Major
110.5,0.0,0.0625,0.0625,0.0,0.5,0.0,0.0,0.0,0.0,0.3125,0.0,0.0625,1.0,D,True,V7,Dominant seventh
111.0,0.0,0.083333,0.083333,0.0,0.083333,0.0,0.083333,0.0,0.0,0.666667,0.0,0.0,1.0,D,True,I,Major
111.5,0.033333,0.016667,0.35,0.0,0.15,0.0,0.15,0.033333,0.0,0.25,0.0,0.016667,1.0,D,True,V7,Dominant seventh
114.5,0.0,0.0,0.166667,0.0,0.166667,0.0,0.0,0.166667,0.0,0.0,0.0,0.5,1.0,D,True,VI,Minor
115.0,0.0,0.0,0.166667,0.0,0.166667,0.0,0.0,0.5,0.0,0.0,0.0,0.166667,1.0,D,True,V7,Dominant seventh
115.5,0.021739,0.0,0.347826,0.0,0.043478,0.0,0.130435,0.173913,0.0,0.195652,0.0,0.086957,1.0,D,True,I,Major
119.5,0.0,0.0,0.363636,0.0,0.0,0.0,0.181818,0.090909,0.0,0.272727,0.0,0.090909,1.0,D,True,V,Major
121.5,0.0,0.071429,0.071429,0.0,0.142857,0.0,0.107143,0.107143,0.0,0.5,0.0,0.0,1.0,D,True,V7,Dominant seventh
123.5,0.0,0.09375,0.09375,0.0,0.125,0.0,0.15625,0.03125,0.0,0.4375,0.0,0.0625,1.0,D,True,V,Major
124.5,0.0,0.0625,0.03125,0.0,0.0625,0.0,0.0625,0.1875,0.0,0.53125,0.0,0.0625,1.0,D,True,V7,Dominant seventh
125.5,0.0,0.142857,0.02381,0.0,0.095238,0.0,0.02381,0.190476,0.0,0.5,0.0,0.02381,1.0,D,True,I,Major
