offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
0.0,0.2,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.1,0.0,0.0,1.0,,,,
9.0,0.034783,0.334783,0.0,0.113043,0.173913,0.0,0.013043,0.008696,0.247826,0.017391,0.013043,0.043478,1.0,C#,True,V,Major
45.0,0.06875,0.1125,0.0125,0.19375,0.08125,0.0,0.0875,0.01875,0.35,0.0375,0.01875,0.01875,1.0,C#,True,V7,Dominant seventh
67.0,0.0,0.058824,0.176471,0.0,0.205882,0.0,0.323529,0.029412,0.058824,0.147059,0.0,0.0,1.0,C#,True,bII,Major
75.0,0.056604,0.264151,0.113208,0.037736,0.245283,0.0,0.056604,0.0,0.226415,0.0,0.0,0.0,1.0,C#,True,V,Major
85.0,0.133333,0.155556,0.0,0.111111,0.133333,0.0,0.111111,0.0,0.288889,0.066667,0.0,0.0,1.0,C#,True,V7,Dominant seventh
97.0,0.111111,0.222222,0.0,0.111111,0.111111,0.0,0.111111,0.0,0.333333,0.0,0.0,0.0,1.0,C#,True,V,Major
101.0,0.133333,0.222222,0.0,0.088889,0.166667,0.0,0.111111,0.0,0.211111,0.066667,0.0,0.0,1.0,C#,True,V7,Dominant seventh
113.0,0.54902,0.176471,0.0,0.0,0.0,0.0,0.039216,0.0,0.078431,0.156863,0.0,0.0,1.0,C#,True,V,Major
121.0,0.350877,0.333333,0.0,0.105263,0.070175,0.0,0.035088,0.0,0.035088,0.070175,0.0,0.0,1.0,C#,True,V7,Dominant seventh
143.0,0.1875,0.125,0.0,0.1875,0.21875,0.0,0.125,0.0,0.15625,0.0,0.0,0.0,1.0,C#,True,V,Major
152.0,0.0,0.166667,0.0,0.083333,0.25,0.0,0.166667,0.0,0.25,0.083333,0.0,0.0,1.0,C#,True,V7,Dominant seventh
155.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,1.0,C#,True,V,Major
156.0,0.028777,0.230216,0.0,0.115108,0.194245,0.0,0.093525,0.0,0.28777,0.014388,0.007194,0.028777,1.0,C#,True,V7,Dominant seventh
181.0,0.0,0.148148,0.0,0.222222,0.0,0.0,0.0,0.074074,0.148148,0.0,0.074074,0.333333,1.0,C#,True,V,Major
185.0,0.057692,0.141026,0.0,0.147436,0.096154,0.0,0.115385,0.019231,0.326923,0.038462,0.019231,0.038462,1.0,C#,True,V7,Dominant seventh
213.0,0.0,0.114286,0.0,0.142857,0.114286,0.0,0.114286,0.0,0.114286,0.028571,0.0,0.371429,1.0,C#,True,V,Major
219.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.083333,0.0,0.333333,0.041667,0.0,0.375,1.0,C#,True,III,Minor
220.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C#,True,V7,Dominant seventh
221.0,0.0,0.013333,0.0,0.026667,0.24,0.0,0.066667,0.0,0.186667,0.053333,0.0,0.413333,1.0,C#,True,I,Major
229.0,0.0,0.0,0.0,0.011765,0.047059,0.0,0.152941,0.0,0.094118,0.152941,0.0,0.541176,1.0,C#,True,V7,Dominant seventh
237.0,0.0,0.013514,0.0,0.027027,0.297297,0.0,0.067568,0.0,0.22973,0.054054,0.0,0.310811,1.0,C#,True,I,Major
245.0,0.0,0.0,0.0,0.058824,0.047059,0.0,0.2,0.0,0.047059,0.152941,0.0,0.494118,1.0,C#,True,V7,Dominant seventh
253.0,0.0,0.013333,0.0,0.026667,0.346667,0.0,0.066667,0.0,0.133333,0.053333,0.0,0.36,1.0,C#,True,I,Major
261.0,0.0,0.0125,0.0,0.075,0.0125,0.0,0.275,0.0,0.0625,0.05,0.0,0.5125,1.0,C#,True,V7,Dominant seventh
269.0,0.0,0.0,0.16,0.0,0.04,0.0,0.0,0.0,0.2,0.0,0.0,0.6,1.0,C#,True,I,Major
271.0,0.035714,0.142857,0.071429,0.035714,0.178571,0.071429,0.035714,0.142857,0.071429,0.035714,0.080357,0.098214,1.0,C#,True,V7,Dominant seventh
285.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.25,1.0,C#,True,VIIdim7,Diminished seventh
287.0,0.0,0.0,0.0,0.0625,0.1875,0.0,0.0625,0.0,0.1875,0.125,0.0,0.375,1.0,C#,True,V,Major
291.0,0.0,0.111111,0.111111,0.055556,0.222222,0.0,0.055556,0.0,0.111111,0.111111,0.0,0.222222,1.0,C#,True,V7,Dominant seventh
295.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1.0,C#,True,IV,Major
297.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.25,1.0,C#,True,V7,Dominant seventh
299.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,1.0,C#,True,I,Major
301.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,1.0,C#,True,V,Major
303.0,0.0,0.30303,0.045455,0.0,0.0,0.212121,0.121212,0.0,0.121212,0.075758,0.0,0.121212,1.0,C#,True,V7,Dominant seventh
313.0,0.008734,0.248908,0.017467,0.0131,0.052402,0.034934,0.336245,0.0,0.091703,0.174672,0.0,0.021834,1.0,C#,True,V,Major
349.0,0.1,0.35,0.05,0.05,0.075,0.075,0.075,0.0,0.225,0.0,0.0,0.0,1.0,C#,True,V7,Dominant seventh
355.0,0.0,0.529412,0.0,0.0,0.0,0.176471,0.0,0.0,0.176471,0.0,0.0,0.117647,1.0,C#,True,V,Major
357.0,0.0,0.528302,0.0,0.0,0.0,0.018868,0.09434,0.0,0.132075,0.113208,0.0,0.113208,1.0,C#,True,V7,Dominant seventh
365.0,0.0,0.5,0.0,0.0,0.0,0.0,0.083333,0.0,0.166667,0.083333,0.0,0.166667,1.0,C#,True,V,Major
367.0,0.0,0.1,0.05,0.0,0.025,0.125,0.25,0.025,0.1875,0.1125,0.0,0.125,1.0,C#,True,V7,Dominant seventh
387.0,0.0,0.148936,0.106383,0.0,0.12766,0.0,0.234043,0.0,0.0,0.0,0.212766,0.170213,1.0,C#,True,VIIdim7,Diminished seventh
397.0,0.0,0.305556,0.194444,0.0,0.0,0.055556,0.111111,0.0,0.0,0.0,0.027778,0.305556,1.0,C#,True,V7,Dominant seventh
405.0,0.0,0.179487,0.076923,0.0,0.0,0.205128,0.205128,0.0,0.128205,0.102564,0.0,0.102564,1.0,C#,True,V,Major
413.0,0.005556,0.116667,0.075,0.033333,0.122222,0.002778,0.205556,0.097222,0.022222,0.061111,0.061111,0.197222,1.0,C#,True,V7,Dominant seventh
469.0,0.0,0.25,0.125,0.0,0.0,0.0,0.25,0.125,0.0,0.0,0.0,0.25,1.0,C#,True,V,Major
477.0,0.0,0.25,0.25,0.0,0.125,0.0,0.0,0.25,0.0,0.125,0.0,0.0,1.0,C#,True,V7,Dominant seventh
481.0,0.0,0.25,0.25,0.0,0.0,0.0,0.125,0.0,0.0,0.25,0.0,0.125,1.0,C#,True,I,Major
485.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C#,True,V,Major
490.0,0.0,0.133333,0.266667,0.0,0.0,0.0,0.066667,0.4,0.0,0.133333,0.0,0.0,1.0,C#,True,V7,Dominant seventh
493.0,0.0,0.125,0.25,0.0,0.125,0.0,0.25,0.0,0.0,0.0,0.0,0.25,1.0,C#,True,I,Major
495.0,0.0,0.1,0.1,0.0,0.2,0.0,0.15,0.25,0.0,0.15,0.0,0.05,1.0,C#,True,VI,Minor
