offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
0.0,0.311475,0.0,0.098361,0.196721,0.016393,0.081967,0.016393,0.213115,0.0,0.0,0.0,0.065574,1.0,,,,
10.0,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.1,1.0,C,True,V7,Dominant seventh
12.0,0.174312,0.036697,0.12844,0.119266,0.027523,0.018349,0.009174,0.348624,0.0,0.009174,0.055046,0.073394,1.0,C,True,V,Major
27.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,1.0,C,True,ItaVI,Italian sixth
28.0,0.074074,0.0,0.111111,0.0,0.074074,0.148148,0.037037,0.277778,0.12963,0.037037,0.111111,0.0,1.0,C,True,V,Major
38.0,0.111111,0.0,0.138889,0.222222,0.0,0.138889,0.0,0.166667,0.166667,0.0,0.055556,0.0,1.0,C,False,V+7,Dominant seventh
44.0,0.066667,0.0,0.2,0.033333,0.0,0.033333,0.066667,0.4,0.0,0.0,0.0,0.2,1.0,C,True,III,Minor
49.0,0.4,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,1.0,C,True,ItaVI,Italian sixth
50.0,0.28,0.0,0.053333,0.133333,0.066667,0.106667,0.026667,0.173333,0.106667,0.0,0.026667,0.026667,1.0,C,True,V,Major
59.5,0.692308,0.0,0.076923,0.0,0.0,0.0,0.0,0.153846,0.0,0.0,0.0,0.076923,1.0,C,True,V7,Dominant seventh
61.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,True,V,Major
63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,True,ItaVI,Italian sixth
64.0,0.135135,0.108108,0.0,0.351351,0.0,0.027027,0.0,0.054054,0.216216,0.0,0.108108,0.0,1.0,C,True,V,Major
74.0,0.1,0.0,0.05,0.3,0.0,0.1,0.0,0.0,0.3,0.0,0.15,0.0,1.0,C,True,I,Major
78.0,0.125,0.125,0.0,0.25,0.0,0.0,0.125,0.125,0.0,0.125,0.125,0.0,1.0,C,True,V7,Dominant seventh
82.0,0.0,0.375,0.0,0.0,0.125,0.125,0.0,0.125,0.0,0.0,0.25,0.0,1.0,C,True,I,Major
86.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,C,True,V,Major
88.0,0.083333,0.25,0.0,0.166667,0.0,0.083333,0.0,0.125,0.125,0.0,0.166667,0.0,1.0,C,True,V7,Dominant seventh
94.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,1.0,C,True,VIIdim7,Diminished seventh
96.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.166667,0.0,0.0,0.5,0.0,1.0,C,True,I,Major
100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C,True,V,Major
101.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.0,1.0,C,True,V7,Dominant seventh
102.0,0.0,0.076923,0.153846,0.076923,0.0,0.153846,0.0,0.230769,0.153846,0.0,0.153846,0.0,1.0,C,True,I,Major
108.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,C,True,V7,Dominant seventh
