offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
0.0,0.326923,0.0,0.076923,0.153846,0.0,0.076923,0.0,0.211538,0.0,0.0,0.153846,0.0,1.0,,,,
4.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,1.0,C,True,V,Major
5.0,0.125,0.0,0.0,0.375,0.0,0.0,0.0,0.125,0.25,0.0,0.125,0.0,1.0,C,True,I,Major
7.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,1.0,C,True,IV,Major
8.0,0.125,0.0,0.0625,0.1875,0.0,0.0625,0.125,0.125,0.0,0.125,0.1875,0.0,1.0,C,True,I,Major
12.0,0.275862,0.0,0.034483,0.034483,0.068966,0.267241,0.0,0.068966,0.215517,0.0,0.034483,0.0,1.0,C,True,V,Major
20.0,0.125,0.0,0.125,0.125,0.0,0.125,0.0,0.375,0.0,0.0,0.0,0.125,1.0,C,False,V+,Major
22.0,0.65625,0.0,0.0,0.125,0.125,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,1.0,C,False,V+7,Dominant seventh
26.0,0.279661,0.033898,0.016949,0.016949,0.118644,0.20339,0.033898,0.076271,0.110169,0.016949,0.09322,0.0,1.0,C,False,V+,Major
43.0,0.068966,0.155172,0.0,0.034483,0.034483,0.413793,0.068966,0.034483,0.155172,0.0,0.034483,0.0,1.0,C,False,V+7,Dominant seventh
52.0,0.091667,0.35,0.0,0.016667,0.016667,0.083333,0.058333,0.05,0.175,0.05,0.075,0.033333,1.0,C,True,I,Major
67.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,1.0,C,False,V+7,Dominant seventh
68.0,0.125,0.375,0.0,0.0,0.0,0.125,0.125,0.0,0.25,0.0,0.0,0.0,1.0,C,True,I,Major
70.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,1.0,C,False,V+7,Dominant seventh
71.0,0.25,0.0,0.125,0.0,0.0,0.25,0.0,0.0,0.125,0.0,0.0,0.25,1.0,C,True,I,Major
73.0,0.5,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C,False,V+7,Dominant seventh
74.0,0.375,0.0,0.0,0.0,0.0,0.25,0.0,0.125,0.0,0.0,0.25,0.0,1.0,C,True,bVI,Major
76.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,C,False,V+7,Dominant seventh
77.0,0.170792,0.0,0.069307,0.19802,0.0,0.029703,0.049505,0.314356,0.059406,0.0,0.039604,0.069307,1.0,C,False,V+,Major
103.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,1.0,C,True,V,Major
104.0,0.125,0.0,0.0,0.25,0.0,0.0,0.125,0.25,0.0,0.125,0.125,0.0,1.0,C,True,I,Major
106.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1.0,C,True,IV,Major
107.0,0.125,0.0625,0.0625,0.0,0.125,0.1875,0.0,0.125,0.0,0.0625,0.25,0.0,1.0,C,True,I,Major
111.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,1.0,C,True,V,Major
112.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,1.0,C,True,bVI,Major
113.0,0.25,0.0,0.125,0.0625,0.0625,0.0,0.125,0.1875,0.0625,0.0625,0.0,0.0625,1.0,C,False,V+7,Dominant seventh
117.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,1.0,C,False,V+,Major
118.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,1.0,C,True,GerVI,German sixth
119.0,0.232143,0.0,0.071429,0.196429,0.035714,0.035714,0.142857,0.142857,0.071429,0.035714,0.0,0.035714,1.0,C,False,V+7,Dominant seventh
126.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,1.0,C,True,I,Major
127.0,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,C,True,GerVI,German sixth
129.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.0,1.0,C,False,V+,Major
130.0,0.0,0.0,0.166667,0.166667,0.0,0.166667,0.0,0.5,0.0,0.0,0.0,0.0,1.0,C,False,V+7,Dominant seventh
132.0,0.142857,0.0,0.178571,0.142857,0.0,0.035714,0.0,0.357143,0.035714,0.0,0.0,0.107143,1.0,C,False,V+,Major
142.0,0.0,0.0,0.0,0.166667,0.0,0.166667,0.0,0.5,0.166667,0.0,0.0,0.0,1.0,C,True,V7,Dominant seventh
144.0,0.095238,0.0,0.142857,0.095238,0.0,0.0,0.0,0.380952,0.142857,0.0,0.0,0.142857,1.0,C,False,V+,Major
