offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,
1.0,0.285714,0.0,0.0,0.0,0.071429,0.285714,0.0,0.0,0.0,0.285714,0.071429,0.0,1.0,F,True,I,Major
5.0,0.428571,0.0,0.0,0.0,0.285714,0.0,0.0,0.285714,0.0,0.0,0.0,0.0,1.0,F,True,V7,Dominant seventh
7.0,0.363636,0.0,0.090909,0.0,0.0,0.454545,0.0,0.090909,0.0,0.0,0.0,0.0,1.0,F,True,V,Major
10.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,1.0,F,True,I,Major
11.0,0.285714,0.0,0.0,0.0,0.285714,0.0,0.0,0.428571,0.0,0.0,0.0,0.0,1.0,F,True,V7,Dominant seventh
13.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,1.0,F,True,V,Major
14.0,0.272727,0.0,0.0,0.0,0.090909,0.181818,0.0,0.0,0.0,0.363636,0.090909,0.0,1.0,F,True,I,Major
17.0,0.428571,0.0,0.0,0.0,0.285714,0.0,0.0,0.285714,0.0,0.0,0.0,0.0,1.0,F,True,V7,Dominant seventh
19.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,1.0,F,True,V,Major
20.0,0.125,0.0,0.125,0.0,0.25,0.25,0.0,0.125,0.0,0.125,0.0,0.0,1.0,F,True,VI,Minor
22.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0,1.0,F,True,V,Major
23.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0,0.0,0.0,0.333333,0.0,0.0,1.0,F,True,I,Major
24.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,F,True,VI,Minor
25.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,1.0,F,True,V,Major
26.0,0.272727,0.0,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.363636,0.090909,0.0,1.0,F,True,I,Major
29.0,0.363636,0.0,0.090909,0.0,0.090909,0.0,0.0,0.272727,0.0,0.090909,0.090909,0.0,1.0,F,True,V7,Dominant seventh
32.0,0.428571,0.0,0.0,0.0,0.0,0.285714,0.0,0.0,0.0,0.285714,0.0,0.0,1.0,F,True,VI,Minor
34.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,1.0,F,True,I,Major
