offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.4375,0.0,0.0625,0.0,0.375,1.0,G,True,I,Major
5.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.3,1.0,G,True,V7,Dominant seventh
9.0,0.0,0.0,0.129032,0.0,0.112903,0.0,0.096774,0.354839,0.0,0.129032,0.0,0.177419,1.0,G,True,I,Major
13.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,1.0,G,True,V,Major
14.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,G,True,V7,Dominant seventh
15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,G,True,I,Major
17.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.3125,0.0,0.0625,1.0,G,True,V7,Dominant seventh
21.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.166667,0.0,0.0,0.25,0.083333,0.333333,1.0,G,True,I,Major
25.0,0.09375,0.0,0.0,0.1875,0.09375,0.0,0.078125,0.109375,0.0,0.171875,0.0,0.265625,1.0,G,True,V7,Dominant seventh
29.0,0.125,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.25,0.0,0.375,1.0,G,True,VI,Minor
30.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.25,1.0,G,True,V7,Dominant seventh
31.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,1.0,G,True,VI,Minor
33.0,0.333333,0.0,0.212121,0.0,0.151515,0.121212,0.0,0.121212,0.0,0.0,0.0,0.060606,1.0,G,True,V7,Dominant seventh
35.0,0.214286,0.0,0.214286,0.0,0.142857,0.0,0.214286,0.0,0.0,0.214286,0.0,0.0,1.0,G,True,IV,Major
37.0,0.1,0.0,0.3,0.0,0.0,0.0,0.175,0.05,0.0,0.275,0.0,0.1,1.0,G,True,V7,Dominant seventh
40.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,1.0,G,True,I,Major
40.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,1.0,G,True,V7,Dominant seventh
41.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0625,0.40625,0.0,0.09375,0.0,0.375,1.0,G,True,I,Major
