offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,
1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,E,True,I,Major
3.0,0.090909,0.181818,0.0,0.090909,0.090909,0.0,0.272727,0.0,0.090909,0.181818,0.0,0.0,1.0,E,False,V+,Major
9.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.25,1.0,E,True,VIIdim7,Diminished seventh
11.0,0.0,0.125,0.0,0.0,0.125,0.0,0.125,0.0,0.25,0.15625,0.0,0.21875,1.0,E,True,I,Major
13.0,0.0,0.0,0.230769,0.076923,0.076923,0.0,0.076923,0.0,0.076923,0.0,0.076923,0.384615,1.0,E,False,V+,Major
17.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.0,0.0,1.0,E,False,V,Minor
19.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,1.0,E,True,IV,Major
21.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,E,True,V7,Dominant seventh
23.0,0.0,0.133333,0.0,0.116667,0.266667,0.0,0.116667,0.0,0.0,0.116667,0.133333,0.116667,1.0,E,False,V+,Major
27.0,0.0,0.0,0.0,0.05,0.6,0.0,0.0,0.0,0.25,0.05,0.0,0.05,1.0,E,True,V7,Dominant seventh
29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6,1.0,E,True,I,Major
31.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.125,0.125,0.0,0.25,1.0,E,True,V7,Dominant seventh
33.0,0.0,0.0,0.0,0.25,0.25,0.0,0.125,0.0,0.15625,0.09375,0.0,0.125,1.0,E,True,I,Major
35.0,0.055556,0.104167,0.0,0.111111,0.194444,0.0,0.166667,0.0,0.138889,0.180556,0.0,0.048611,1.0,E,True,VIIdim,Diminished
44.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0625,0.0,0.5,0.0,0.0,0.25,1.0,E,True,IV,Major
45.0,0.072727,0.036364,0.0,0.009091,0.027273,0.072727,0.227273,0.0,0.109091,0.145455,0.036364,0.263636,1.0,E,False,V+,Major
53.0,0.25,0.0,0.0,0.0,0.0,0.0,0.28125,0.0,0.375,0.09375,0.0,0.0,1.0,E,True,V7,Dominant seventh
