offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
0.0,0.441176,0.0,0.029412,0.0,0.294118,0.0,0.0,0.235294,0.0,0.0,0.0,0.0,1.0,,,,
5.0,0.272727,0.0,0.032468,0.0,0.201299,0.045455,0.012987,0.246753,0.0,0.071429,0.0,0.116883,1.0,E,True,I,Major
29.0,0.0,0.028571,0.057143,0.057143,0.2,0.085714,0.142857,0.2,0.0,0.114286,0.0,0.114286,1.0,E,False,V+7,Dominant seventh
35.0,0.307692,0.0,0.076923,0.0,0.153846,0.076923,0.0,0.230769,0.0,0.076923,0.0,0.076923,1.0,E,True,V7,Dominant seventh
37.0,0.294444,0.0,0.033333,0.0,0.216667,0.038889,0.011111,0.244444,0.0,0.061111,0.0,0.1,1.0,E,True,I,Major
65.0,0.0,0.057692,0.0,0.038462,0.307692,0.0,0.173077,0.115385,0.0,0.076923,0.038462,0.192308,1.0,E,False,V+7,Dominant seventh
73.0,0.052632,0.223684,0.052632,0.0,0.0,0.0,0.421053,0.0,0.0,0.052632,0.197368,0.0,1.0,E,False,V+,Major
83.0,0.130435,0.0,0.173913,0.0,0.043478,0.173913,0.0,0.304348,0.0,0.0,0.0,0.173913,1.0,E,True,V7,Dominant seventh
89.0,0.410714,0.0,0.040179,0.0,0.165179,0.035714,0.008929,0.15625,0.0,0.0625,0.0,0.120536,1.0,E,True,I,Major
117.0,0.0,0.068966,0.0,0.068966,0.327586,0.0,0.172414,0.12069,0.0,0.068966,0.034483,0.137931,1.0,E,False,V+7,Dominant seventh
125.0,0.052632,0.223684,0.052632,0.0,0.0,0.0,0.421053,0.0,0.0,0.052632,0.197368,0.0,1.0,E,False,V+,Major
135.0,0.130435,0.0,0.173913,0.0,0.043478,0.173913,0.0,0.304348,0.0,0.0,0.0,0.173913,1.0,E,True,V7,Dominant seventh
141.0,0.450237,0.0,0.047393,0.0,0.127962,0.052133,0.0,0.21327,0.0,0.075829,0.0,0.033175,1.0,E,True,I,Major
164.5,0.116667,0.0,0.0,0.05,0.2,0.0,0.05,0.133333,0.0,0.183333,0.0,0.266667,1.0,E,True,VIIdim,Diminished
174.5,0.058824,0.0,0.0,0.058824,0.313725,0.0,0.098039,0.078431,0.039216,0.156863,0.0,0.196078,1.0,E,False,V+7,Dominant seventh
183.0,0.017241,0.0,0.0,0.086207,0.206897,0.0,0.12069,0.172414,0.017241,0.12069,0.0,0.258621,1.0,E,False,V+,Major
193.0,0.097222,0.0,0.027778,0.069444,0.208333,0.0,0.111111,0.083333,0.027778,0.180556,0.0,0.194444,1.0,E,False,V+7,Dominant seventh
206.5,0.0,0.0,0.0,0.066667,0.2,0.0,0.2,0.066667,0.0,0.133333,0.0,0.333333,1.0,E,False,V+,Major
209.0,0.0,0.043478,0.0,0.173913,0.304348,0.0,0.217391,0.130435,0.0,0.0,0.0,0.130435,1.0,E,False,V+7,Dominant seventh
214.5,0.0,0.0,0.0,0.066667,0.2,0.0,0.2,0.066667,0.0,0.133333,0.0,0.333333,1.0,E,False,V+,Major
217.0,0.071429,0.035714,0.035714,0.035714,0.178571,0.0,0.142857,0.25,0.0,0.107143,0.0,0.142857,1.0,E,False,V+7,Dominant seventh
225.0,0.217391,0.0,0.130435,0.0,0.217391,0.0,0.217391,0.173913,0.0,0.0,0.0,0.043478,1.0,E,False,VI,Major
229.0,0.15,0.0,0.183333,0.0,0.166667,0.0,0.083333,0.066667,0.0,0.166667,0.0,0.183333,1.0,E,False,V,Minor
245.0,0.166667,0.0,0.166667,0.0,0.055556,0.0,0.055556,0.222222,0.0,0.055556,0.0,0.277778,1.0,E,True,III,Minor
250.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,False,V+7,Dominant seventh
251.0,0.0,0.153846,0.153846,0.0,0.0,0.0,0.153846,0.230769,0.0,0.0,0.153846,0.153846,1.0,E,True,III,Minor
253.0,0.0,0.25,0.083333,0.0,0.166667,0.0,0.333333,0.0,0.0,0.0,0.083333,0.083333,1.0,E,False,V+,Major
255.0,0.0,0.333333,0.0,0.0,0.333333,0.0,0.166667,0.166667,0.0,0.0,0.0,0.0,1.0,E,False,V+7,Dominant seventh
257.0,0.0,0.055556,0.166667,0.0,0.0,0.111111,0.222222,0.111111,0.0,0.0,0.055556,0.277778,1.0,E,False,V,Minor
260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.333333,0.0,1.0,E,True,GerVI,German sixth
