offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
0.0,0.0,0.0,0.142857,0.0,0.0,0.285714,0.0,0.0,0.0,0.0,0.571429,0.0,1.0,,,,
1.0,0.125,0.0,0.125,0.125,0.0,0.25,0.0,0.0,0.0,0.125,0.25,0.0,1.0,B-,True,I,Major
2.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,1.0,B-,True,V7,Dominant seventh
2.5,0.125,0.0,0.0,0.25,0.0,0.375,0.0,0.0,0.0,0.25,0.0,0.0,1.0,B-,True,I,Major
3.0,0.0625,0.0,0.09375,0.0625,0.0,0.46875,0.0,0.0,0.0625,0.0625,0.125,0.0625,1.0,B-,True,V7,Dominant seventh
5.0,0.0,0.125,0.125,0.125,0.0,0.25,0.0,0.125,0.0,0.0,0.25,0.0,1.0,B-,True,I,Major
6.0,0.25,0.0,0.0,0.0,0.125,0.125,0.0,0.25,0.0,0.0,0.25,0.0,1.0,B-,True,#IIdim7,Diminished seventh
6.5,0.5,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,1.0,B-,True,I,Major
7.0,0.037037,0.0,0.111111,0.074074,0.0,0.407407,0.0,0.037037,0.0,0.037037,0.296296,0.0,1.0,B-,True,V7,Dominant seventh
9.0,0.125,0.0,0.125,0.125,0.0,0.25,0.0,0.0,0.0,0.125,0.25,0.0,1.0,B-,True,I,Major
10.0,0.25,0.0,0.0,0.125,0.0,0.375,0.0,0.0,0.0,0.25,0.0,0.0,1.0,B-,True,V7,Dominant seventh
10.5,0.125,0.0,0.125,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,1.0,B-,True,I,Major
11.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.25,1.0,B-,True,V,Major
