offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,D,True,I,Major
5.0,0.0,0.0,0.25,0.0,0.0,0.0,0.375,0.125,0.0,0.25,0.0,0.0,1.0,D,True,V7,Dominant seventh
9.0,0.0,0.160714,0.160714,0.0,0.160714,0.0,0.125,0.142857,0.0,0.25,0.0,0.0,1.0,D,True,I,Major
13.0,0.0,0.0,0.125,0.0,0.125,0.0,0.25,0.0,0.0,0.5,0.0,0.0,1.0,D,True,V7,Dominant seventh
17.0,0.0,0.017857,0.196429,0.0,0.017857,0.0,0.125,0.285714,0.0,0.214286,0.0,0.142857,1.0,D,True,I,Major
21.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,1.0,D,True,IV,Major
25.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.041667,0.0,0.416667,0.0,0.041667,1.0,D,True,V,Major
31.0,0.0,0.25,0.2,0.0,0.05,0.2,0.025,0.025,0.0,0.25,0.0,0.0,1.0,D,True,V7,Dominant seventh
33.0,0.0,0.0,0.25,0.0,0.0,0.0,0.125,0.0,0.0,0.625,0.0,0.0,1.0,D,True,I,Major
41.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.071429,0.642857,0.0,0.142857,0.0,0.0,1.0,D,True,V7,Dominant seventh
49.0,0.0,0.214286,0.214286,0.0,0.214286,0.0,0.02381,0.190476,0.0,0.142857,0.0,0.0,1.0,D,True,I,Major
53.0,0.0,0.0,0.25,0.0,0.0,0.0,0.375,0.125,0.0,0.25,0.0,0.0,1.0,D,True,V7,Dominant seventh
