offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
1.0,0.0,0.064815,0.0,0.25,0.0,0.0,0.0,0.064815,0.37037,0.0,0.064815,0.185185,1.0,,,,
7.0,0.0,0.126214,0.0,0.203883,0.116505,0.0,0.0,0.038835,0.23301,0.0,0.058252,0.223301,1.0,G#,True,V7,Dominant seventh
14.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,1.0,G#,True,V,Major
15.0,0.0,0.093023,0.0,0.215116,0.069767,0.0,0.0,0.063953,0.255814,0.005814,0.069767,0.226744,1.0,G#,True,V7,Dominant seventh
25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G#,True,bII,Major
26.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,1.0,G#,True,V,Major
27.0,0.0,0.083333,0.0,0.083333,0.0,0.0,0.166667,0.0,0.416667,0.0,0.083333,0.166667,1.0,G#,True,V7,Dominant seventh
30.0,0.0,0.0,0.0,0.125,0.375,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,G#,True,V,Major
31.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,1.0,G#,True,V7,Dominant seventh
33.0,0.0,0.041667,0.0,0.291667,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.5,1.0,G#,True,III,Minor
36.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.125,1.0,G#,True,V,Major
37.0,0.0,0.12,0.0,0.177143,0.045714,0.0,0.0,0.085714,0.228571,0.028571,0.102857,0.211429,1.0,G#,True,V7,Dominant seventh
49.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,1.0,G#,True,bII,Major
50.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,1.0,G#,True,V,Major
51.0,0.0,0.166667,0.0,0.083333,0.0,0.0,0.083333,0.0,0.416667,0.0,0.083333,0.166667,1.0,G#,True,V7,Dominant seventh
54.0,0.0,0.5,0.0,0.0625,0.1875,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,G#,True,V,Major
55.0,0.0,0.333333,0.0,0.0,0.166667,0.0,0.166667,0.0,0.0,0.0,0.166667,0.166667,1.0,G#,True,V7,Dominant seventh
57.0,0.0,0.041667,0.0,0.291667,0.0,0.0,0.0,0.166667,0.0,0.0,0.166667,0.333333,1.0,G#,True,III,Minor
60.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.083333,1.0,G#,True,V,Major
61.0,0.0,0.122449,0.0,0.190476,0.027211,0.0,0.027211,0.07483,0.231293,0.0,0.14966,0.176871,1.0,G#,True,V7,Dominant seventh
71.0,0.0,0.125,0.0,0.0,0.375,0.0,0.0,0.0,0.125,0.15625,0.0,0.21875,1.0,G#,True,III,Minor
73.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,1.0,G#,True,bII,Major
74.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,1.0,G#,True,V,Major
75.0,0.166667,0.083333,0.0,0.083333,0.104167,0.0,0.145833,0.0,0.354167,0.0625,0.0,0.0,1.0,G#,True,V7,Dominant seventh
78.0,0.1875,0.0625,0.0,0.1875,0.0625,0.0,0.1875,0.0,0.25,0.0,0.0625,0.0,1.0,G#,True,V,Major
79.0,0.076923,0.269231,0.0,0.076923,0.153846,0.0,0.076923,0.038462,0.192308,0.115385,0.0,0.0,1.0,G#,True,V7,Dominant seventh
82.0,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,G#,True,GerVI,German sixth
82.5,0.105263,0.289474,0.0,0.184211,0.157895,0.0,0.052632,0.0,0.210526,0.0,0.0,0.0,1.0,G#,True,V,Major
