offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
0.0,0.432099,0.0,0.061728,0.148148,0.0,0.098765,0.024691,0.135802,0.037037,0.037037,0.0,0.024691,1.0,,,,
11.5,0.120301,0.112782,0.082707,0.037594,0.0,0.0,0.007519,0.300752,0.240602,0.007519,0.007519,0.082707,1.0,C,True,V,Major
40.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C,False,VI,Major
41.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C,True,V,Major
43.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C,False,VI,Major
44.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C,True,V,Major
46.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C,False,VI,Major
47.5,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,C,True,V,Major
49.0,0.076923,0.230769,0.0,0.076923,0.0,0.307692,0.0,0.0,0.307692,0.0,0.0,0.0,1.0,C,False,VI,Major
50.5,0.0,0.181818,0.0,0.0,0.0,0.409091,0.0,0.0,0.409091,0.0,0.0,0.0,1.0,C,True,V,Major
53.5,0.0,0.025,0.0,0.1,0.0,0.175,0.125,0.0,0.15,0.0,0.425,0.0,1.0,C,True,I,Major
59.5,0.170732,0.04878,0.0,0.292683,0.0,0.04878,0.219512,0.0,0.121951,0.0,0.097561,0.0,1.0,C,True,IV,Major
65.5,0.054054,0.27027,0.0,0.108108,0.0,0.216216,0.108108,0.0,0.243243,0.0,0.0,0.0,1.0,C,True,V7,Dominant seventh
71.5,0.046875,0.25,0.0,0.0,0.015625,0.203125,0.0,0.125,0.195312,0.0,0.164062,0.0,1.0,C,True,I,Major
89.5,0.151603,0.005831,0.093294,0.058309,0.008746,0.16035,0.026239,0.329446,0.043732,0.043732,0.046647,0.03207,1.0,C,True,V7,Dominant seventh
149.5,0.614286,0.0,0.028571,0.042857,0.028571,0.014286,0.0,0.071429,0.028571,0.028571,0.085714,0.057143,1.0,C,True,V,Major
158.5,0.48913,0.0,0.021739,0.065217,0.021739,0.043478,0.0,0.173913,0.086957,0.0,0.054348,0.043478,1.0,C,True,V7,Dominant seventh
172.5,0.125,0.0,0.125,0.0,0.0,0.25,0.0,0.0,0.3125,0.0,0.1875,0.0,1.0,C,True,V,Major
174.5,0.083333,0.0,0.083333,0.166667,0.0,0.083333,0.0,0.208333,0.166667,0.0,0.208333,0.0,1.0,C,True,V7,Dominant seventh
177.5,0.125,0.0,0.125,0.125,0.0,0.25,0.0,0.0625,0.3125,0.0,0.0,0.0,1.0,C,False,VI,Major
179.5,0.0,0.0,0.25,0.0,0.0,0.125,0.0,0.375,0.0,0.0,0.0,0.25,1.0,C,True,III,Minor
180.5,0.166667,0.0,0.083333,0.180556,0.0,0.097222,0.0,0.194444,0.125,0.0,0.125,0.027778,1.0,C,True,V7,Dominant seventh
189.5,0.125,0.0,0.125,0.125,0.0,0.25,0.0,0.0625,0.3125,0.0,0.0,0.0,1.0,C,False,VI,Major
191.5,0.0,0.0,0.25,0.0,0.0,0.125,0.0,0.375,0.0,0.0,0.0,0.25,1.0,C,True,III,Minor
192.5,0.21875,0.0,0.125,0.15625,0.0,0.0625,0.0,0.28125,0.0625,0.0,0.0,0.09375,1.0,C,True,V7,Dominant seventh
200.5,0.3125,0.0,0.125,0.0625,0.0,0.0625,0.0,0.25,0.125,0.0,0.0,0.0625,1.0,C,True,V,Major
204.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,1.0,C,True,V7,Dominant seventh
206.5,0.191176,0.0,0.132353,0.102941,0.029412,0.044118,0.0,0.367647,0.029412,0.014706,0.0,0.088235,1.0,C,True,V,Major
236.5,0.272727,0.0,0.090909,0.0,0.121212,0.151515,0.0,0.151515,0.0,0.121212,0.0,0.090909,1.0,C,True,I,Major
263.5,0.111111,0.0,0.444444,0.0,0.222222,0.0,0.055556,0.0,0.0,0.055556,0.0,0.111111,1.0,C,True,IV,Major
272.5,0.0,0.0,0.0,0.0,0.166667,0.0,0.166667,0.166667,0.0,0.0,0.0,0.5,1.0,C,True,VI,Minor
275.5,0.166667,0.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,1.0,C,True,V,Major
278.5,0.166667,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.166667,0.0,0.166667,1.0,C,True,I,Major
281.5,0.347826,0.0,0.391304,0.0,0.086957,0.0,0.043478,0.043478,0.0,0.0,0.0,0.086957,1.0,C,True,V,Major
293.5,0.0,0.0,0.333333,0.0,0.222222,0.111111,0.0,0.111111,0.0,0.055556,0.0,0.166667,1.0,C,True,I,Major
299.5,0.444444,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.111111,0.0,0.111111,1.0,C,True,V7,Dominant seventh
302.5,0.0,0.0,0.0,0.0,0.333333,0.333333,0.0,0.111111,0.0,0.111111,0.0,0.111111,1.0,C,True,III,Minor
305.5,0.0,0.0,0.444444,0.0,0.111111,0.444444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C,True,VI,Minor
308.5,0.333333,0.0,0.047619,0.0,0.095238,0.142857,0.0,0.190476,0.0,0.190476,0.0,0.0,1.0,C,True,IV,Major
314.5,0.5,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.25,0.0,0.0,1.0,C,True,V7,Dominant seventh
316.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,C,True,I,Major
