offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
0.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.333333,0.0,1.0,,,,
1.0,0.011765,0.0,0.352941,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.435294,0.0,1.0,B-,True,I,Major
4.875,0.333333,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,1.0,B-,False,V+,Major
5.0,0.004695,0.0,0.29108,0.075117,0.0,0.230047,0.0,0.075117,0.0,0.0,0.323944,0.0,1.0,B-,True,I,Major
12.875,0.333333,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,1.0,B-,False,V+,Major
13.0,0.0,0.0,0.285714,0.0,0.0,0.285714,0.0,0.142857,0.0,0.142857,0.142857,0.0,1.0,B-,True,I,Major
15.0,0.055556,0.055556,0.222222,0.0,0.055556,0.222222,0.0,0.055556,0.111111,0.055556,0.0,0.166667,1.0,B-,False,V+,Major
19.0,0.03125,0.0,0.0,0.03125,0.0,0.21875,0.0,0.28125,0.21875,0.0,0.0,0.21875,1.0,B-,False,V+7,Dominant seventh
20.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,1.0,B-,True,V7,Dominant seventh
20.875,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,B-,False,V+,Major
21.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,1.0,B-,False,V+7,Dominant seventh
21.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B-,False,V+,Major
22.0,0.121212,0.032197,0.090909,0.119318,0.032197,0.030303,0.166667,0.060606,0.032197,0.149621,0.060606,0.104167,1.0,B-,False,V+7,Dominant seventh
36.0,0.0,0.0,0.0,0.234375,0.03125,0.0,0.34375,0.0,0.015625,0.125,0.0,0.25,1.0,B-,True,V7,Dominant seventh
37.875,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.066667,0.1,0.133333,0.066667,0.233333,1.0,B-,True,I,Major
42.0,0.043478,0.130435,0.086957,0.173913,0.043478,0.086957,0.043478,0.043478,0.152174,0.043478,0.065217,0.086957,1.0,B-,True,V,Major
50.0,0.125,0.0,0.0,0.125,0.0,0.25,0.25,0.0,0.0,0.125,0.125,0.0,1.0,B-,True,I,Major
52.0,0.25,0.25,0.0,0.0,0.125,0.125,0.0,0.125,0.0,0.0,0.125,0.0,1.0,B-,True,V,Major
54.0,0.4,0.0,0.0,0.1,0.05,0.1,0.05,0.15,0.05,0.05,0.05,0.0,1.0,B-,True,II,Minor
58.0,0.25,0.25,0.0,0.25,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.0,1.0,B-,False,VIIdim7,Diminished seventh
59.0,0.15,0.1,0.1,0.15,0.0,0.2,0.05,0.05,0.05,0.05,0.05,0.05,1.0,B-,False,I,Minor
60.5,0.05,0.05,0.166667,0.1,0.066667,0.133333,0.033333,0.183333,0.033333,0.066667,0.083333,0.033333,1.0,B-,False,VIIdim7,Diminished seventh
64.5,0.0,0.222222,0.0,0.0,0.222222,0.0,0.0,0.0,0.0,0.555556,0.0,0.0,1.0,B-,False,V+7,Dominant seventh
66.0,0.083333,0.0,0.125,0.0,0.291667,0.083333,0.0,0.0,0.083333,0.25,0.0,0.083333,1.0,B-,False,V+,Major
69.0,0.125,0.0,0.25,0.125,0.0,0.125,0.125,0.0,0.0,0.0,0.25,0.0,1.0,B-,False,I,Minor
71.0,0.166667,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.0,0.0,0.166667,0.0,0.0,1.0,B-,False,VIIdim7,Diminished seventh
73.0,0.166667,0.0,0.0,0.0,0.333333,0.166667,0.0,0.166667,0.0,0.166667,0.0,0.0,1.0,B-,False,I,Minor
75.0,0.166667,0.0,0.0,0.166667,0.0,0.041667,0.125,0.166667,0.083333,0.166667,0.083333,0.0,1.0,B-,False,GerVI,German sixth
83.0,0.1,0.1,0.0,0.2,0.0,0.1,0.1,0.0,0.1,0.2,0.1,0.0,1.0,B-,False,VIIdim7,Diminished seventh
85.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,1.0,B-,False,I,Minor
86.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,1.0,B-,False,IIhdim7,Half-diminished seventh
87.0,0.157895,0.0,0.140351,0.087719,0.0,0.350877,0.0,0.0,0.0,0.070175,0.175439,0.017544,1.0,B-,False,V+,Major
90.5,0.272727,0.0,0.090909,0.136364,0.0,0.181818,0.0,0.090909,0.0,0.090909,0.090909,0.045455,1.0,B-,False,I+,Major
92.0,0.111111,0.0,0.166667,0.166667,0.0,0.166667,0.0,0.0,0.0,0.111111,0.277778,0.0,1.0,B-,False,V+7,Dominant seventh
93.5,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0,0.0,0.166667,0.0,0.166667,0.0,1.0,B-,False,V+,Major
94.0,0.166667,0.0,0.0,0.166667,0.0,0.0,0.083333,0.333333,0.083333,0.166667,0.0,0.0,1.0,B-,False,V+7,Dominant seventh
95.0,0.166667,0.0,0.166667,0.25,0.0,0.166667,0.0,0.083333,0.0,0.0,0.0,0.166667,1.0,B-,False,I+,Major
96.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0,0.0,1.0,B-,False,V+7,Dominant seventh
96.5,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0,1.0,B-,False,IV+,Major
97.0,0.222222,0.0,0.055556,0.388889,0.0,0.055556,0.0,0.277778,0.0,0.0,0.0,0.0,1.0,B-,False,VIIdim,Diminished
98.5,0.164384,0.0,0.109589,0.068493,0.0,0.424658,0.0,0.013699,0.0,0.054795,0.150685,0.013699,1.0,B-,False,V+,Major
102.5,0.25,0.0,0.083333,0.125,0.0,0.25,0.0,0.083333,0.0,0.083333,0.083333,0.041667,1.0,B-,False,I+,Major
104.0,0.090909,0.0,0.136364,0.136364,0.0,0.136364,0.0,0.0,0.0,0.090909,0.409091,0.0,1.0,B-,False,V+7,Dominant seventh
105.5,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.125,0.0,0.375,0.0,1.0,B-,False,V+,Major
106.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0625,0.375,0.0625,0.125,0.125,0.0,1.0,B-,False,V+7,Dominant seventh
107.0,0.125,0.0,0.25,0.0625,0.0,0.375,0.0,0.0625,0.0,0.0,0.0,0.125,1.0,B-,False,I+,Major
108.0,0.25,0.0,0.125,0.375,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,B-,False,V+7,Dominant seventh
108.5,0.1875,0.0,0.1875,0.1875,0.0,0.0,0.0,0.3125,0.0,0.0,0.125,0.0,1.0,B-,False,IV+,Major
109.5,0.1875,0.0,0.0625,0.3125,0.0,0.1875,0.0,0.125,0.0,0.125,0.0,0.0,1.0,B-,False,VIIdim,Diminished
110.5,0.105263,0.0,0.315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.578947,0.0,1.0,B-,False,VIIdim7,Diminished seventh
112.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,B-,False,V+7,Dominant seventh
113.0,0.28,0.0,0.04,0.0,0.28,0.2,0.0,0.2,0.0,0.0,0.0,0.0,1.0,B-,False,I+,Major
116.0,0.296296,0.0,0.111111,0.0,0.111111,0.148148,0.0,0.111111,0.0,0.148148,0.074074,0.0,1.0,B-,False,V+,Major
119.0,0.16129,0.0,0.16129,0.0,0.0,0.064516,0.0,0.354839,0.0,0.032258,0.0,0.225806,1.0,B-,True,I,Major
122.0,0.2,0.0,0.08,0.0,0.06,0.06,0.04,0.42,0.0,0.02,0.0,0.12,1.0,B-,False,V+,Major
126.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,B-,False,V+7,Dominant seventh
126.5,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.5,0.0,0.0,0.0,0.0,1.0,B-,False,V+,Major
127.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,B-,False,V+7,Dominant seventh
128.0,0.235294,0.0,0.117647,0.0,0.058824,0.058824,0.029412,0.382353,0.0,0.0,0.0,0.117647,1.0,B-,False,V+,Major
130.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,B-,False,V+7,Dominant seventh
131.0,0.25,0.0,0.1875,0.0,0.0625,0.0625,0.0,0.3125,0.0,0.0,0.0,0.125,1.0,B-,False,V+,Major
132.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,B-,False,V+7,Dominant seventh
132.5,0.0,0.0,0.166667,0.0,0.333333,0.333333,0.0,0.166667,0.0,0.0,0.0,0.0,1.0,B-,False,V+,Major
133.5,0.25,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,B-,False,V+7,Dominant seventh
134.0,0.1875,0.03125,0.0625,0.0,0.21875,0.09375,0.0,0.125,0.0,0.15625,0.125,0.0,1.0,B-,False,V+,Major
137.0,0.261905,0.02381,0.047619,0.0,0.166667,0.190476,0.0,0.02381,0.0,0.142857,0.071429,0.071429,1.0,B-,False,V+7,Dominant seventh
140.0,0.208333,0.0,0.0,0.0,0.083333,0.333333,0.0,0.041667,0.0,0.208333,0.041667,0.083333,1.0,B-,True,I,Major
141.5,0.333333,0.055556,0.111111,0.0,0.277778,0.0,0.0,0.0,0.0,0.055556,0.111111,0.055556,1.0,B-,False,V+7,Dominant seventh
143.0,0.333333,0.0,0.0,0.0,0.111111,0.277778,0.0,0.055556,0.0,0.166667,0.055556,0.0,1.0,B-,True,I,Major
144.5,0.277778,0.0,0.166667,0.0,0.0,0.111111,0.0,0.055556,0.0,0.166667,0.222222,0.0,1.0,B-,False,V+7,Dominant seventh
146.0,0.166667,0.0,0.0,0.0,0.055556,0.277778,0.0,0.166667,0.0,0.166667,0.166667,0.0,1.0,B-,True,I,Major
147.5,0.3,0.2,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,B-,False,V+,Major
148.5,0.5,0.0,0.166667,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,1.0,B-,False,V+7,Dominant seventh
149.0,0.25,0.0,0.0,0.0,0.125,0.25,0.0,0.0625,0.0,0.1875,0.0625,0.0625,1.0,B-,True,I,Major
150.0,0.291667,0.041667,0.083333,0.0,0.125,0.166667,0.0,0.0,0.0,0.125,0.083333,0.083333,1.0,B-,False,V+7,Dominant seventh
