offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,
1.0,0.375,0.0,0.0625,0.0,0.21875,0.0625,0.0,0.28125,0.0,0.0,0.0,0.0,1.0,C,True,I,Major
5.0,0.25,0.0,0.125,0.0,0.125,0.125,0.0,0.25,0.0,0.0,0.0,0.125,1.0,C,True,V7,Dominant seventh
7.0,0.25,0.0,0.0,0.0,0.25,0.0,0.125,0.375,0.0,0.0,0.0,0.0,1.0,C,True,I,Major
8.0,0.0,0.0,0.210526,0.0,0.0,0.210526,0.0,0.368421,0.0,0.0,0.0,0.210526,1.0,C,True,V,Major
11.0,0.111111,0.0,0.222222,0.0,0.055556,0.222222,0.0,0.055556,0.055556,0.166667,0.0,0.111111,1.0,C,True,V7,Dominant seventh
13.5,0.012658,0.0,0.21519,0.0,0.012658,0.316456,0.0,0.113924,0.0,0.227848,0.0,0.101266,1.0,C,True,VI,Minor
16.0,0.25,0.0,0.25,0.0,0.0,0.21875,0.0,0.03125,0.0,0.0,0.0,0.25,1.0,C,True,V7,Dominant seventh
17.0,0.344595,0.0,0.074324,0.0,0.304054,0.013514,0.006757,0.216216,0.0,0.006757,0.0,0.033784,1.0,C,True,I,Major
24.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,C,True,V,Major
25.0,0.260563,0.056338,0.126761,0.0,0.260563,0.014085,0.014085,0.204225,0.0,0.0,0.0,0.06338,1.0,C,True,I,Major
30.5,0.222222,0.0,0.25,0.0,0.0,0.0,0.222222,0.111111,0.0,0.194444,0.0,0.0,1.0,C,True,V,Major
32.0,0.0,0.0,0.15625,0.0,0.09375,0.0,0.0,0.25,0.0,0.0,0.0,0.5,1.0,C,True,V7,Dominant seventh
33.0,0.2,0.0,0.275,0.0,0.0,0.0,0.2,0.075,0.0,0.175,0.0,0.075,1.0,C,True,V,Major
35.0,0.0,0.0,0.28125,0.0,0.09375,0.0,0.0,0.25,0.0,0.0,0.0,0.375,1.0,C,True,V7,Dominant seventh
36.0,0.109375,0.03125,0.09375,0.078125,0.140625,0.0,0.015625,0.234375,0.03125,0.046875,0.03125,0.1875,1.0,C,True,I,Major
38.0,0.0,0.0,0.375,0.0,0.125,0.0,0.0,0.25,0.0,0.0,0.0,0.25,1.0,C,True,IV,Major
