offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
0.0,0.0,0.0,0.0,0.0,0.142857,0.142857,0.0,0.0,0.285714,0.285714,0.0,0.142857,1.0,,,,
7.0,0.2125,0.0,0.05,0.0875,0.125,0.0625,0.05,0.0,0.15,0.1375,0.0,0.125,1.0,A,True,V,Major
29.0,0.125,0.0,0.0,0.125,0.125,0.0,0.125,0.0,0.25,0.125,0.0,0.125,1.0,A,True,GerVI,German sixth
31.0,0.071272,0.0,0.153035,0.012579,0.264132,0.062895,0.0,0.0,0.169841,0.088053,0.0,0.178193,1.0,A,True,V,Major
48.0,0.111111,0.0,0.0,0.111111,0.0,0.333333,0.0,0.0,0.0,0.305556,0.0,0.138889,1.0,A,True,V7,Dominant seventh
51.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.0,0.0,0.0,0.208333,0.0,0.291667,1.0,A,True,GerVI,German sixth
53.0,0.0,0.0,0.071429,0.0,0.375,0.053571,0.0,0.0,0.214286,0.0,0.0,0.285714,1.0,A,True,V,Major
57.0,0.177778,0.022222,0.105556,0.005556,0.233333,0.055556,0.0,0.0,0.077778,0.15,0.038889,0.133333,1.0,A,True,V7,Dominant seventh
68.0,0.0,0.0,0.40625,0.0,0.03125,0.21875,0.0,0.25,0.0,0.09375,0.0,0.0,1.0,A,True,V,Major
71.0,0.0,0.047619,0.22619,0.0,0.047619,0.178571,0.0,0.095238,0.095238,0.071429,0.238095,0.0,1.0,A,True,bII,Major
78.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,1.0,A,True,V7,Dominant seventh
79.0,0.0,0.0,0.0,0.166667,0.0,0.333333,0.0,0.0,0.0,0.416667,0.0,0.083333,1.0,A,True,IV,Major
80.0,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,A,True,GerVI,German sixth
81.0,0.184211,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.065789,0.223684,0.0,0.026316,1.0,A,True,V,Major
