offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,C,True,I,Major
3.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.0,1.0,C,True,V,Major
5.0,0.0,0.0,0.428571,0.0,0.142857,0.285714,0.0,0.142857,0.0,0.0,0.0,0.0,1.0,C,False,V+7,Dominant seventh
9.0,0.285714,0.0,0.0,0.0,0.142857,0.142857,0.0,0.285714,0.0,0.142857,0.0,0.0,1.0,C,True,I,Major
13.0,0.0,0.0,0.375,0.0,0.25,0.25,0.0,0.125,0.0,0.0,0.0,0.0,1.0,C,False,V+7,Dominant seventh
17.0,0.125,0.0,0.125,0.0,0.25,0.125,0.0,0.25,0.0,0.125,0.0,0.0,1.0,C,True,I,Major
21.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.25,1.0,C,True,IV,Major
23.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,1.0,C,True,V,Major
25.0,0.125,0.0,0.0,0.0,0.25,0.125,0.0,0.375,0.0,0.125,0.0,0.0,1.0,C,True,I,Major
29.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.25,1.0,C,True,IV,Major
31.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,1.0,C,True,V,Major
33.0,0.125,0.0,0.125,0.0,0.0,0.0,0.25,0.0,0.0,0.375,0.0,0.125,1.0,C,True,I,Major
37.0,0.0,0.0,0.6,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.0,0.0,1.0,C,False,V+7,Dominant seventh
41.0,0.0625,0.0,0.3125,0.0,0.125,0.0,0.125,0.1875,0.0625,0.0625,0.0,0.0625,1.0,C,True,I,Major
45.0,0.133333,0.0,0.2,0.0,0.133333,0.0,0.2,0.066667,0.0,0.2,0.0,0.066667,1.0,C,False,V+7,Dominant seventh
49.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.5,0.0,0.0,0.0,0.0,1.0,C,True,I,Major
50.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,1.0,C,True,IV,Major
51.0,0.125,0.0,0.125,0.0,0.125,0.0,0.0,0.25,0.125,0.125,0.0,0.125,1.0,C,True,I,Major
53.0,0.1875,0.0,0.125,0.0,0.0625,0.0,0.0625,0.125,0.0,0.25,0.0,0.1875,1.0,C,True,V7,Dominant seventh
