offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total,tonic,is_major,numeral,chord_tonality
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,
1.0,0.0,0.0,0.230769,0.0,0.0,0.0,0.307692,0.153846,0.0,0.153846,0.076923,0.076923,1.0,D,True,I,Major
5.0,0.0,0.0,0.083333,0.0,0.166667,0.0,0.0,0.5,0.0,0.083333,0.0,0.166667,1.0,D,True,IV,Major
8.0,0.0,0.125,0.1875,0.0,0.125,0.0,0.1875,0.125,0.0,0.25,0.0,0.0,1.0,D,True,V7,Dominant seventh
10.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,1.0,D,True,I,Major
11.0,0.0,0.090909,0.363636,0.0,0.090909,0.0,0.272727,0.0,0.0,0.181818,0.0,0.0,1.0,D,True,V,Major
14.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.25,0.0,0.125,0.0,0.25,1.0,D,True,I,Major
17.0,0.0,0.0,0.25,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.5,1.0,D,True,VI,Minor
19.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,1.0,D,False,VIIdim7,Diminished seventh
20.0,0.0,0.25,0.0,0.0,0.0,0.125,0.25,0.0,0.0625,0.1875,0.0,0.125,1.0,D,False,I,Minor
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.333333,0.0,0.0,1.0,D,False,V+7,Dominant seventh
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.2,1.0,D,False,I,Minor
26.0,0.0,0.0,0.0,0.066667,0.133333,0.0,0.2,0.2,0.0,0.2,0.0,0.2,1.0,D,True,V7,Dominant seventh
30.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.25,1.0,D,True,V,Major
31.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1.0,D,True,V7,Dominant seventh
32.0,0.266667,0.0,0.333333,0.0,0.066667,0.0,0.133333,0.0,0.0,0.133333,0.0,0.066667,1.0,D,True,VI,Minor
35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,True,V7,Dominant seventh
36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,D,True,V,Major
37.0,0.153846,0.0,0.153846,0.076923,0.076923,0.0,0.0,0.230769,0.0,0.0,0.0,0.307692,1.0,D,True,V7,Dominant seventh
41.0,0.5,0.0,0.083333,0.0,0.166667,0.0,0.0,0.083333,0.0,0.166667,0.0,0.0,1.0,D,True,I,Major
44.0,0.083333,0.0,0.333333,0.0,0.0,0.0,0.083333,0.208333,0.0,0.083333,0.0,0.208333,1.0,D,True,IV,Major
47.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.2,0.0,1.0,D,True,V7,Dominant seventh
49.0,0.333333,0.0,0.333333,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,1.0,D,True,I,Major
50.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.2,1.0,D,True,V,Major
52.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.5,0.0,0.0,1.0,D,True,Vaug,Augmented
53.0,0.0,0.2,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,D,True,I,Major
55.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,1.0,D,True,V7,Dominant seventh
56.0,0.0,0.0,0.166667,0.0,0.166667,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,1.0,D,True,V,Major
58.0,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,1.0,D,True,V7,Dominant seventh
59.0,0.0,0.0,0.196078,0.0,0.0,0.117647,0.137255,0.098039,0.117647,0.078431,0.156863,0.098039,1.0,D,True,I,Major
74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0,1.0,D,True,IV,Major
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,D,True,GerVI,German sixth
80.0,0.0,0.090909,0.272727,0.0,0.090909,0.0,0.0,0.272727,0.0,0.181818,0.0,0.090909,1.0,D,True,V,Major
89.0,0.0,0.0,0.133333,0.0,0.133333,0.0,0.333333,0.2,0.0,0.066667,0.066667,0.066667,1.0,D,True,V7,Dominant seventh
94.0,0.0,0.142857,0.214286,0.0,0.071429,0.0,0.071429,0.357143,0.0,0.142857,0.0,0.0,1.0,D,True,I,Major
98.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,D,True,V7,Dominant seventh
101.0,0.0,0.375,0.125,0.0,0.125,0.0,0.0,0.125,0.0,0.25,0.0,0.0,1.0,D,True,I,Major
107.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,1.0,D,True,V,Major
109.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,1.0,D,True,V7,Dominant seventh
111.0,0.083333,0.0,0.5,0.0,0.083333,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,D,True,I,Major
115.0,0.333333,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,D,True,V7,Dominant seventh
116.0,0.0,0.0,0.0,0.272727,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.454545,1.0,D,True,I,Major
119.0,0.038462,0.0,0.038462,0.115385,0.076923,0.038462,0.192308,0.153846,0.038462,0.115385,0.0,0.192308,1.0,D,True,V,Major
127.0,0.0,0.142857,0.142857,0.0,0.142857,0.0,0.071429,0.0,0.0,0.428571,0.0,0.071429,1.0,D,True,VIIdim7,Diminished seventh
131.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,1.0,D,True,V,Major
132.0,0.0,0.125,0.125,0.0,0.0,0.0,0.125,0.125,0.0,0.375,0.0,0.125,1.0,D,True,I,Major
134.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,1.0,D,True,V,Major
135.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.25,1.0,D,True,VI,Minor
136.0,0.0,0.071429,0.142857,0.0,0.071429,0.0,0.142857,0.142857,0.0,0.214286,0.071429,0.142857,1.0,D,True,IV,Major
140.0,0.0,0.0,0.3,0.0,0.1,0.0,0.2,0.0,0.1,0.0,0.1,0.2,1.0,D,True,I,Major
143.0,0.0,0.0,0.25,0.0,0.166667,0.0,0.166667,0.0,0.083333,0.166667,0.0,0.166667,1.0,D,True,VI,Minor
146.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.083333,0.166667,0.0,0.583333,0.0,0.083333,1.0,D,True,V7,Dominant seventh
149.0,0.0,0.083333,0.25,0.0,0.083333,0.0,0.083333,0.0,0.0,0.166667,0.166667,0.166667,1.0,D,True,I,Major
152.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,D,True,V7,Dominant seventh
153.0,0.0,0.0,0.444444,0.0,0.111111,0.0,0.0,0.0,0.222222,0.0,0.0,0.222222,1.0,D,True,I,Major
155.0,0.0,0.0,0.4,0.0,0.133333,0.0,0.2,0.0,0.133333,0.133333,0.0,0.0,1.0,D,True,VI,Minor
158.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.083333,0.166667,0.0,0.583333,0.0,0.083333,1.0,D,True,V7,Dominant seventh
161.0,0.0,0.090909,0.181818,0.0,0.090909,0.0,0.181818,0.090909,0.0,0.363636,0.0,0.0,1.0,D,True,I,Major
164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.666667,0.0,0.166667,1.0,D,True,V7,Dominant seventh
167.0,0.0,0.111111,0.222222,0.0,0.111111,0.0,0.222222,0.111111,0.0,0.222222,0.0,0.0,1.0,D,True,I,Major
170.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.166667,0.333333,0.0,0.166667,0.0,0.166667,1.0,D,True,V7,Dominant seventh
173.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0,0.0,1.0,D,True,I,Major
174.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,1.0,D,True,IV,Major
175.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1.0,D,True,I,Major
176.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,1.0,D,True,V7,Dominant seventh
177.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,D,True,I,Major
178.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,1.0,D,True,V7,Dominant seventh
179.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,1.0,D,True,I,Major
180.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,1.0,D,True,VI,Minor
181.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,1.0,D,True,V,Major
182.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.2,0.0,0.0,1.0,D,True,IV,Major
183.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.4,0.0,0.0,1.0,D,True,I,Major
184.0,0.0,0.0,0.6,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,1.0,D,True,V7,Dominant seventh
185.0,0.060606,0.030303,0.212121,0.0,0.151515,0.363636,0.0,0.030303,0.030303,0.121212,0.0,0.0,1.0,D,True,I,Major
191.0,0.1,0.025,0.325,0.0,0.2,0.0,0.0,0.0,0.075,0.1,0.175,0.0,1.0,D,False,I,Minor
196.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,D,False,GerVI,German sixth
