offset,tonic,key,numeral
1,A,M,I
5,A,M,V
8,A,M,I
11,A,M,V
12,A,M,V
14,A,M,I
19,A,M,VI
20,A,M,?
23,A,M,V
25,A,M,V7
26,A,M,V
28,A,M,V
30,A,M,IV
31,A,M,V
32,A,M,?
33,A,M,?
34,A,M,V
35,A,M,I
38,A,M,I
41,A,M,V
44,A,M,I
46,A,M,I
47,A,M,V
50,A,M,I
55,A,M,VI
56,A,M,?
59,A,M,V
60,A,M,V
61,A,M,V7
62,A,M,V
66,A,M,VI
67,A,M,V
68,A,M,?
69,A,M,?
70,A,M,V7
71,A,M,I
74,A,M,VIIdim
77,A,M,I
80,A,M,V7
86,A,M,VIIdim
89,A,M,I
92,A,M,V7
98,A,M,?
101,A,M,VI
104,A,M,?
107,A,m,GerVI
110,A,m,V+
113,A,m,V+
116,A,m,I
119,A,m,I
122,A,m,VIIdim7
124,A,m,V+
125,A,m,V+7
128,A,m,I
131,A,m,I
132,A,m,I
140,A,M,I
143,A,M,V
146,A,M,I
149,A,M,V
150,A,M,V
152,A,M,I
155,A,M,I
157,A,M,VI
158,A,M,?
161,A,M,V
163,A,M,V7
164,A,M,?
168,A,M,?
169,A,M,?
170,A,M,V
173,A,M,I
173.5,A,M,V
176,A,M,V
179,A,M,I
181,A,M,I
182,A,M,V
184,A,M,V7
185,A,M,I
188,A,M,V
189,A,M,V
190,A,M,V
191,A,M,I
193,A,M,V
194,A,M,V
195,A,M,V7
196,A,M,V7
197,A,M,I
199,A,M,I
203,A,M,VI
206,A,M,V7
208,A,M,V7
209,A,M,I
213,A,M,IV
214,A,M,VI
215,A,M,IV
216,A,M,?
217,A,M,V7
218,A,M,I
221,A,M,V7
224,A,M,I
227,A,M,V7
228.5,A,M,V7
229.5,A,M,V7
230,A,M,I
233,A,M,V7
236,A,M,I
239,A,M,?
240.5,A,M,?
241,A,M,V7
242,A,M,I
251,A,M,I
253,A,M,I
254,A,M,V7
256,A,M,V7
257,A,M,V7
258,A,M,I
259,A,M,?
259,A,M,V7
260,A,M,I
261,A,M,I
262,A,M,?
263,A,M,I
264,A,M,V
265,A,M,V
266,A,M,V
269,A,M,V7
271,A,M,V7
272,A,M,I
273,A,M,V
274,A,M,I
276,A,M,VI
277,A,M,V
278,A,M,I
279,A,M,V
280,A,M,?
281,A,M,V7
284,A,M,I
287,A,M,V
290,A,M,I
291,A,M,V
292,A,M,I
293,A,M,V7
294,A,M,VI
295,A,M,V
296,A,M,I
297,A,M,V
298,A,M,VI
299,A,M,V
301,A,M,V7
302,A,M,I
304,A,M,I
305,A,M,V7
306,A,M,V7
307,A,M,V7
308,A,M,V7
310.5,A,M,V7
311,A,M,I
312,A,M,I
313,A,M,I
316,A,M,V7
317,A,M,IV
318,A,M,IV
319,A,M,?
320,A,M,V7
321,A,M,V
322,A,M,V7
323,A,M,I
