offset,tonic,key,numeral
1,b,M,?
3,b,M,?
5,b,M,?
7,b,M,?
9,b,M,?
11,b,M,?
13,b,M,V
17,b,M,?
19,b,M,?
21,b,M,?
23,b,M,?
25,b,M,?
26,b,M,?
27,b,M,V7
28,b,M,V
29,b,M,?
33,b,M,I
35,b,M,V7
37,b,M,I
39,b,M,V7
41,b,M,I
43,b,M,V7
45,b,M,I
47,b,M,V7
49,b,M,?
51,b,M,bII
53,b,M,?
55,b,M,?
57,b,M,?
59,b,M,bII
61,b,M,V
62,b,M,V
63,b,M,?
65,b,M,I
68,b,M,I
69.5,b,M,V7
70.5,b,M,I
71,b,M,V
74,b,M,V
75,b,M,V7
76,b,M,V
77,b,M,I
81,b,M,V
82,b,M,VI
83,b,M,V
86,b,M,V
88,b,M,V
89,b,M,I
92,b,M,I
93,b,M,V7
94,b,M,I
95,b,M,V
98,b,M,V
99,b,M,V7
100,b,M,V
107,b,M,I
110,b,M,I
111,b,M,V7
112,b,M,I
113,b,M,I
116,b,M,V
119,b,M,I
125,b,M,V
128,b,M,V
130,b,M,V
131,b,M,V
134,b,M,V
136,b,M,V
137,b,M,V
149,b,M,?
152,b,M,V
158,b,M,V7
161,b,M,?
167,b,M,?
173,b,M,?
179,b,M,?
182,b,M,V7
185,b,M,?
191,b,M,V
197,b,M,I
203,b,M,V
206,b,M,V7
209,b,M,I
215,b,M,V
221,b,M,I
227,b,M,V
233,b,M,I
239,b,M,V
251,b,M,I
254,b,M,V
257,b,M,I
260,b,M,V7
269,b,M,I
275,b,M,?
311,b,M,V
313,b,M,bVI
319,b,M,?
331,b,M,V
333,b,M,bVI
339,b,M,?
351,b,M,?
353,b,M,?
355,b,M,?
357,b,M,?
359,b,M,?
361,b,M,?
363,b,M,V
365,b,M,V7
367,b,M,?
369,b,M,?
371,b,M,?
373,b,M,?
375,b,M,?
376,b,M,?
377,b,M,V7
378,b,M,V
379,b,M,?
380,b,M,?
383,b,M,?
385,b,M,?
387,b,M,?
389,b,M,III
391,b,M,?
393,b,M,?
395,b,M,V
399,b,M,?
401,b,M,?
403,b,M,?
405,b,M,III
407,b,M,?
409,b,M,V7
410,b,M,V
411,b,M,?
415,b,M,I
417,b,M,V7
419,b,M,I
421,b,M,V7
423,b,M,I
425,b,M,V7
427,b,M,I
429,b,M,V7
430,b,M,V7
431,b,M,?
433,b,M,bII
435,b,M,?
437,b,M,?
439,b,M,?
441,b,M,bII
443,b,M,V
444,b,M,V
445,b,M,?
447,b,M,I
449,b,M,VIIdim
451,b,M,I
453,b,M,VIIdim
455,b,M,I
457,b,M,VIIdim
459,b,M,I
461,b,M,VIIdim
463,b,M,?
465,b,M,bII
467,b,M,?
469,b,M,?
471,b,M,?
473,b,M,bII
475,b,M,V
476,b,M,V
477,b,M,?
479,b,M,?
482,b,M,?
483,b,M,?
486,b,M,III
487,b,M,?
489,b,m,?
490,b,M,?
491,b,M,V
495,b,M,?
497,b,m,?
499,b,M,V
503,b,M,?
505,b,m,?
507,b,M,V
511,b,M,?
513,b,m,?
514,b,M,V
515,b,M,?
