offset,tonic,key,numeral
1,D,M,I
4,D,M,I
7,D,M,IV
8.5,D,M,IV
14.5,D,M,I
19,D,M,IV
20.5,D,M,IV
25,D,M,I
31,D,M,IV
32.5,D,M,IV
34,D,M,IV
37,D,M,VI
38,D,M,I
43,D,M,IV
44,D,M,IV
44.5,D,M,IV
46,D,M,IV
47.5,D,M,IV
49,D,M,VI
50.5,D,M,I
52,D,M,?
53.5,D,M,?
54.5,D,M,VIIdim7
55,D,M,V7
56.5,D,M,?
58,D,M,V7
59,D,M,I
59.5,D,M,V
60.5,D,M,V7
61,D,M,VIIhdim7
62.5,D,M,VI
64,D,m,?
65.5,D,M,I
67,D,M,?
68.5,D,m,?
70,D,M,V7
71,D,M,V
71.5,D,M,V7
73,D,M,I
74.5,D,M,V7
76,D,m,I+
77,D,m,I+
77.5,D,m,I+
78.5,D,m,I+
79,D,M,V
80,D,M,V
80.5,D,M,V7
82,D,M,V7
83.5,D,M,V7
85,D,m,I+
86.5,D,m,I+
87.5,D,m,?
88,D,M,?
89,D,M,?
89.5,D,M,V
91,D,m,I+
92.5,D,m,I+
94,D,m,I+
95.5,D,m,I+
97,D,M,V
98.5,D,M,V
100,D,M,V
101.5,D,M,V7
103,D,m,I+
106,D,m,I+
107.5,D,m,I+
109,D,M,V7
110.5,D,M,V7
112,D,M,V7
113.5,D,M,V7
115,D,m,I+
116.5,D,M,V7
118,D,m,?
119.5,D,M,?
121,D,M,V
122.5,D,M,GerVI
124,D,M,III
125.5,D,M,V7
127,D,M,VI
128.5,D,M,V
130,D,M,V7
131.5,D,M,V
133,D,M,V
146.5,D,m,I+
148,D,m,I+
151,D,M,IV
152.5,D,M,IV
155.5,D,M,IV
157,D,m,I+
158,D,m,I+
158.5,D,m,I+
160,D,m,I+
161.5,D,M,?
162.5,D,M,?
163,D,M,IV
164.5,D,m,IV+
166,D,m,IV+
169,D,m,I+
170.5,D,m,I+
171.5,D,M,V7
174.5,D,m,IV+
175,D,m,IV+
176.5,D,m,?
177.5,D,M,?
178,D,M,V7
181,D,m,I+
182.5,D,M,V
184,D,M,V
185.5,D,M,V
186.5,D,M,V7
187,D,m,I+
188,D,m,?
188.5,D,M,VIIdim7
189.5,D,m,?
190,D,M,V7
191.5,D,M,VIIdim7
193,D,m,?
194,D,m,I+
194.5,D,M,VIIhdim7
195.5,D,m,I+
196,D,M,V7
197.5,D,M,V
198.5,D,M,V7
199,D,m,I+
200.5,D,m,I+
203.5,D,M,V
206.5,D,m,?
209.5,D,M,V
211,D,M,V7
214,D,m,I+
217,D,M,V7
220,D,M,V7
221,D,M,V7
221.5,D,m,I+
223,D,M,V
226,D,m,I+
227,D,m,I+
229,D,M,V7
230,D,M,V7
230.5,D,m,I+
231.5,D,M,V
232,D,m,I+
233,D,m,IV+
233.5,D,M,V
234.5,D,M,V7
235,D,m,I+
238,D,m,I+
239,D,m,I+
241,D,M,V7
244,D,M,V7
245.5,D,m,IV
248,D,m,IV+
248.5,D,M,?
251.5,D,m,I+
252.5,D,m,I+
253,D,m,I+
257.5,D,m,I+
259,D,m,IV+
260.5,D,m,IV+
265,D,m,I+
266.5,D,m,I+
271,D,m,IV+
277,D,m,I+
280,D,m,I+
281.5,D,m,I+
283,D,m,IV+
284.5,D,m,IV+
289,D,m,I+
290.5,D,m,I+
292,D,M,VI
293.5,D,M,?
295,D,M,V7
296.5,D,M,?
298,D,M,V7
299.5,D,M,V
301,D,m,IV+
302.5,D,m,I+
304,D,m,I+
305.5,D,M,V7
307,D,M,VI
308.5,D,M,?
310,D,M,V
311,D,M,V
311.5,D,M,V7
312.5,D,M,V7
313,D,m,I+
316,D,m,I
319,D,m,V+
320.5,D,m,V+7
322,D,m,V+
323,D,m,I
323.5,D,m,V+7
324.5,D,m,V+
325,D,m,I
326,D,m,I
326.5,D,m,I
327.5,D,m,I
328,D,m,I
329,D,m,?
329.5,D,m,V+7
330.5,D,m,?
331,D,m,?
332,D,m,I
332.5,D,m,I
333.5,D,m,?
335,D,m,I
336.5,D,m,V+7
338.5,D,m,IV
341.5,D,m,GerVI
343,D,m,V+
344.5,D,m,IIdim
346,D,m,I
347.5,D,m,IIdim
349,D,m,I
350.5,D,m,IIdim
352,D,m,?
353.5,D,m,I
355,D,m,V+
356.5,D,m,V+7
358,D,m,VI
359.5,D,m,?
361,D,m,V+
362.5,D,m,V+
364,D,m,I
365.5,D,m,VIIdim7
367,D,m,V+
380.5,D,m,I
382,D,m,V+
385,D,m,IV
386.5,D,m,?
388,D,m,IV
389.5,D,M,V7
391,D,M,V7
394,D,M,V7
397,D,M,V7
400,D,m,I+
401.5,D,M,V
403,D,M,V
404.5,D,M,V
405.5,D,M,V7
406,D,m,I+
407,D,m,?
407.5,D,M,VIIdim7
408.5,D,m,?
409,D,M,VIIdim7
410.5,D,M,VIIdim7
411.5,D,M,VIIdim
412,D,m,?
413,D,m,I+
413.5,D,M,V
414.5,D,m,I+
415,D,M,V
416.5,D,M,V7
418,D,m,I+
419.5,D,m,I+
422.5,D,M,V
425,D,M,V
425.5,D,m,?
428,D,m,?
428.5,D,M,V
430,D,M,V7
431.5,D,M,V7
433,D,m,I+
434,D,M,V7
434.5,D,m,I+
436,D,M,V
437,D,m,I+
437.5,D,M,V
438.5,D,M,V7
439,D,m,I+
442,D,M,V
445,D,m,I+
446,D,m,I+
448,D,M,V
449.5,D,M,V
450.5,D,M,V
451,D,M,V
452,D,m,IV+
452.5,D,M,V
453.5,D,M,V7
454,D,M,V
457,D,m,I+
458.5,D,m,I+
460,D,M,V7
464.5,D,m,IV
467.5,D,m,IV+
469,D,M,?
470.5,D,M,?
472,D,m,I+
478,D,m,IV+
479.5,D,m,IV+
484,D,m,I+
485.5,D,M,V
487,D,M,V
488.5,D,m,I+
490,D,m,IV+
491.5,D,m,IV+
493,D,m,IV+
494.5,D,m,IV+
496,D,m,I+
497,D,M,I
497.5,D,M,I
498.5,D,M,I
499,D,M,I
500.5,D,M,I
502,D,m,IV+
503.5,D,m,IV+
506.5,D,M,IVaug
507.5,D,M,ItaVI
508,D,M,V
511,D,M,VI
512.5,D,M,V7
514,D,M,VI
515.5,D,M,VI
517,D,M,VI
518.5,D,M,VI
520,D,M,V
521.5,D,M,I
524.5,D,M,I
526,D,M,I
533.5,D,M,V7
535,D,M,I
536.5,D,M,V
545.5,D,M,I
548.5,D,M,VIIdim7
550,D,M,VIIdim7
551.5,D,M,VIIdim7
553,D,M,VIIdim7
554.5,D,M,V7
555.5,D,M,V7
556,D,M,I
557,D,M,V7
