offset,tonic,key,numeral
1,A,M,I
5,A,M,IV
8,A,M,V
11,A,M,V
13,A,M,I
15,A,M,I
15.5,A,M,I
16,A,M,III
17,A,M,IV
19,A,M,?
21,A,M,?
22,A,M,?
23,A,M,V
25,A,M,?
27,A,M,?
28,A,M,?
29,A,M,VI
31,A,M,?
32,A,M,V7
35,A,M,V
39,A,M,V
40,A,M,Vaug
41,A,M,I
43,A,M,?
45,A,M,?
46,A,M,?
47,A,M,V
49,A,M,I
51,A,M,I
52,A,M,Vaug
53,A,M,IV
54,A,M,V
55,A,M,V7
56,A,M,?
57,A,M,V
58,A,M,V7
59,A,M,I
61,A,M,V
62,A,M,V7
65,A,M,I
68,A,M,V
69,A,m,V+
74,A,m,I+
77,A,m,V+
80,A,m,I+
82,A,m,IV+
83,A,m,V+7
84,A,m,?
85,A,m,I+
86,A,m,I+
87,A,m,I+
88,A,m,IV+
89,A,M,VIIhdim7
90.5,A,m,?
91,A,m,I+
92,A,m,I+
93,A,m,I+
94,A,m,I+
95,A,M,VIIhdim7
96,A,m,V+
96.5,A,m,?
97,A,m,V+
99,A,m,V+
100,A,m,?
101,A,m,I+
103,A,m,?
106,A,m,?
107,A,m,V+
108,A,m,V+7
108.5,A,m,V+
109,A,m,I+
111,A,m,I+
111.5,A,m,I+
112,A,m,IV+
113,A,m,IV+
114,A,m,?
115,A,m,?
118,A,m,I+
119,A,m,I+
120,A,m,?
121,A,m,?
122,A,m,?
123,A,m,V+
124,A,m,V+7
125,A,m,?
126,A,m,V+7
127,A,m,I+
128,A,m,V+7
129,A,m,?
130,A,m,V+7
131,A,m,?
132,A,m,V+7
133,A,m,V+
134,A,m,IV+
135,A,m,V+7
145,A,m,V+
148,A,m,V+7
151,A,m,I+
154,A,m,I+
157,A,m,?
158,A,m,IV+
159,A,m,?
160,A,m,V+7
161,A,m,?
163,A,m,V+7
164,A,m,I+
165,A,m,?
165.5,A,m,?
166,A,m,V+7
167,A,m,I+
168,A,M,VIIhdim7
168.5,A,m,I+
169,A,m,V+7
170,A,m,I+
171,A,m,V+7
172,A,m,V+7
173,A,m,?
174,A,m,V+
174.5,A,m,V+
175,A,m,V+7
176,A,m,I
177,A,m,I
178,A,m,V+
179,A,m,VI
181,A,m,V+
182,A,m,VI
183,A,m,I
184,A,m,V+
185,A,m,VI
186,A,m,V+
187,A,m,V+7
188,A,m,IV
189,A,m,I
190,A,m,VIIdim
191,A,m,IV
192,A,m,VI
193,A,m,VIIdim
194,A,m,IV
196,A,m,I
197,A,m,VIIdim
200,A,m,I
202,A,m,VIIdim
203,A,m,I
204,A,M,I
205,A,M,VIIdim
206,A,M,I
208,A,M,VIIdim
209,A,M,I
210,A,M,?
211,A,M,V
212,A,M,V7
213,A,M,I
216,A,M,I
216.5,A,M,I
217,A,M,III
217.5,A,M,III
218,A,M,IV
219,A,M,IV
220,A,M,?
221,A,M,?
222,A,M,?
222.5,A,M,?
223,A,M,V7
224,A,M,V
225,A,M,V
226,A,M,I
227,A,M,I
228,A,M,I
229,A,M,VI
230,A,M,VI
232,A,M,V
234,A,M,V
235,A,M,V
236,A,M,V
238,A,M,VI
240,A,M,VI
241,A,M,?
242,A,M,?
243,A,M,?
244,A,M,?
245,A,M,V
246,A,M,V
247,A,M,VIIdim
248,A,M,I
249,A,M,I
250,A,M,I
252,A,M,VIIdim
253,A,M,III
254,A,M,IV
255,A,M,IV
256,A,M,?
257,A,M,V
258,A,M,V
259,A,M,VIIdim
260,A,M,I
261,A,M,I
262,A,M,I
264,A,M,I
264.5,A,M,I
265,A,M,Vaug
266,A,M,IV
267,A,M,IV
268,A,M,?
269,A,M,?
270,A,M,?
270.5,A,M,?
271,A,M,V
