offset,tonic,key,numeral
1,D,M,I
7,D,M,V
9,D,M,I
10,D,M,V7
13,D,M,?
14.5,D,M,VIIdim
15,D,M,?
16,D,M,I
18,D,M,VIIdim
18.5,D,M,I
19,D,M,V7
20,D,M,?
20.5,D,M,V7
21,D,M,I
22,D,M,?
24,D,M,V
25,D,M,V
26,D,M,V
27,D,M,I
28,D,M,I
28.5,D,M,I
29,D,M,V7
30,D,M,I
31,D,M,V
33,D,M,V7
35,D,M,I
36,D,M,V7
37,D,M,V7
38,D,M,?
39,D,M,V7
40,D,M,V7
42,D,M,I
43,D,M,IV
43.5,D,M,?
44,D,M,V
45,D,M,I
46,D,M,I
47,D,M,?
48,D,M,I
50,D,M,I
50.5,D,M,IV
51,D,M,V
52,D,M,V
53,D,M,I
54,D,M,I
55,D,M,?
56,D,M,I
58,D,M,I
58.5,D,M,IV
59,D,M,V
60,D,M,V7
61,D,M,I
61.5,D,M,I
62.5,D,M,IV
63,D,m,?
63.5,D,M,I
64,D,M,V
65,D,M,I
66,D,M,VIIdim7
67,D,M,I
69,D,M,I
71,D,M,?
76,D,M,V
76.5,D,M,V7
78,D,M,?
79,D,M,?
80,D,M,VIIdim
81,D,M,I
82,D,M,?
84,D,M,?
85,D,M,VIIdim7
85.5,D,M,V
86,D,M,VIIdim
86.5,D,M,V7
87,D,M,I
88,D,M,VIIdim
89,D,M,?
90,D,M,V7
91,D,M,?
93,D,M,bII
93.5,D,M,?
94,D,M,VIIdim7
94.5,D,M,V7
95,D,M,?
96,D,M,?
96.5,D,M,?
97,D,M,V
98,D,M,V7
99,D,M,I
99.5,D,M,bVI
101.5,D,M,?
102,D,M,?
103,D,M,V
103.5,D,M,?
104,D,M,V
104.5,D,M,V7
105,D,M,?
105.5,D,M,?
106,D,M,?
107,D,M,V
107.5,D,M,?
108,D,M,?
108.25,D,M,I
108.5,D,M,?
109,D,M,V7
109.5,D,M,?
110,D,M,I
110.5,D,M,I
111,D,M,?
111.5,D,M,?
112,D,M,V7
113,D,M,?
114,D,M,V7
115,D,M,?
116,D,M,?
116.5,D,M,?
117,D,M,?
118,D,m,V+7
118.5,D,m,I+
119,D,m,I
120.5,D,m,V+
121,D,m,?
122.5,D,m,I
123,D,m,#IVdim
124.5,D,m,?
125,D,m,?
126,D,m,V+7
128,D,m,I+
129,D,m,I+
131,D,m,?
132,D,m,?
133,D,m,IV+
134,D,m,#IVdim
135,D,m,V+7
136,D,m,?
137,D,m,I+
139,D,m,?
