offset,tonic,key,numeral
1,E,M,I
3,E,m,V+
5,E,M,?
7,E,m,?
9,E,M,VIIdim7
11,E,M,I
12,E,M,?
12.75,E,M,?
13,E,m,V+
15,E,m,V+
17,E,m,V
19,E,M,IV
21,E,M,V7
23,E,m,V+
25,E,M,?
27,E,M,V7
29,E,M,I
31,E,M,V7
32,E,M,V7
33,E,M,I
35,E,M,VIIdim
37,E,M,VIIdim
39,E,m,?
41,E,M,?
41.75,E,M,?
42,E,M,?
42.75,E,M,?
43,E,m,?
44,E,M,IV
44.75,E,M,IV
45,E,m,V+
47,E,m,V+
48,E,m,V+
49,E,M,?
51,E,M,?
52,E,M,?
53,E,M,V7
54,E,M,V7
55,E,m,V+
57,E,m,?
58,E,M,VI
59,E,M,V7
61,E,M,I
65,E,M,V7
69,E,M,I
71,E,M,I
73,E,m,V+
75,E,M,V7
77,E,M,I
79,E,m,?
81,E,M,V7
83,E,M,V7
85,E,m,?
87,E,M,?
89,E,M,V7
91,E,M,I
91.75,E,M,V7
93,E,m,V+
95,E,m,V+
96,E,M,V7
97,E,m,V+
99,E,M,?
100,E,M,?
101,E,m,V+
102,E,M,V7
103,E,m,V+
104,E,M,V7
105,E,M,I
107,E,M,I
109,E,M,I
111,E,M,I
113,E,M,IV
115,E,m,V+
116,E,M,V7
117,E,M,I
119,E,M,I
121,E,M,I
122.75,E,M,V7
123,E,M,I
124,E,M,I
125,E,M,?
126,E,M,?
126.5,E,M,?
127,E,m,V+
128,E,M,?
131,E,m,?
133,E,M,VIIdim7
135,E,M,I
137,E,M,?
139,E,m,?
141,E,M,VIIdim7
143,E,M,I
144,E,M,VIIdim
145,E,M,I
147,E,m,V+
149,E,m,?
151,E,M,I
153,E,M,IV
155,E,M,I
157,E,M,VIIdim
159,E,M,V7
160,E,M,VIIdim
161,E,M,?
162,E,M,?
163,E,M,VIIdim
164,E,M,V7
165,E,M,I
166,E,M,?
167,E,m,V+
177,E,M,V7
189,E,M,I
193,E,m,V+
197,E,M,I
201,E,M,V7
205,E,M,I
207,E,M,V7
209,E,M,VIIdim7
211,E,M,I
213,E,M,?
215,E,m,?
216,E,M,?
217,E,m,V+
219,E,m,V+
221,E,m,?
223,E,m,?
225,E,m,V+7
227,E,m,I+
229,E,m,V+
231,E,m,V+7
233,E,m,I+
237,E,m,I
239,E,m,I
241,E,m,?
245,E,m,V+7
247,E,m,V+7
249,E,m,I+
251,E,m,V+
252,E,m,?
253,E,m,?
254.333,E,m,VIIdim7
255.333,E,m,V+
256,E,m,?
257,E,m,?
258.333,E,m,?
259.333,E,m,V+
260,E,M,?
261.333,E,M,?
263,E,m,V+
264.333,E,M,?
265,E,M,?
267,E,m,V+
268.333,E,M,?
269,E,M,?
273,E,M,?
277,E,M,?
279,E,M,V7
281,E,M,?
285,E,M,?
287,E,m,V+
289,E,M,?
291,E,m,V+
293,E,M,V7
301,E,M,?
305,E,M,V7
308.833,E,M,V7
309,E,M,?
309.167,E,M,?
313,E,m,V+
315,E,M,VIIdim7
317,E,M,?
319,E,M,VIIdim7
321,E,M,?
323,E,M,VIIdim7
325,E,M,?
327,E,M,?
329,E,m,V+
331,E,m,V+
333,E,m,V+
335,E,m,V+
337,E,M,I
339,E,m,V+
340,E,M,V7
341,E,M,V7
343,E,m,?
344,E,M,IV
345,E,M,?
346,E,M,?
347,E,M,I
348,E,m,?
348.75,E,M,?
349,E,m,V+
351,E,m,V+
352,E,M,?
353,E,M,V7
355,E,M,?
357,E,M,V7
359,E,m,?
360,E,m,?
361,E,m,?
362,E,M,?
363,E,M,V7
365,E,M,I
367,E,M,I
369,E,M,V7
373,E,M,I
377,E,M,V7
381,E,M,I
384,E,M,V7
389,E,M,V7
391,E,M,V7
393,E,M,?
395,E,M,?
397,E,m,V+
398,E,m,V+
399,E,m,?
399.75,E,M,?
400,E,M,?
400.75,E,M,?
401,E,m,V+
402,E,m,V+
403,E,m,?
403.75,E,M,?
404,E,M,?
404.75,E,M,VIIdim7
405,E,M,V7
406,E,M,V7
407,E,M,I
407.75,E,m,V+
408,E,M,V7
408.75,E,m,V+
409,E,m,V+
411,E,m,V+
413,E,m,V+
415,E,m,V+
416,E,m,VIIdim7
417,E,M,V7
421,E,M,I
427,E,M,I
429,E,M,IV
431,E,m,V+
432,E,m,V+
433,E,M,I
434.75,E,M,V7
435,E,M,I
435.875,E,M,V7
436,E,M,I
436.875,E,M,V7
437,E,M,I
438.75,E,M,V7
439,E,m,V+7
441,E,M,?
442.5,E,M,?
443,E,m,V+
444,E,M,?
447,E,M,?
449,E,M,V7
451,E,M,I
453,E,M,?
455,E,m,V+7
457,E,M,V7
458,E,m,V+
459,E,M,I
460,E,m,V+
461,E,M,I
463,E,m,V+7
465,E,m,?
467,E,M,?
469,E,M,IV
471,E,M,I
473,E,m,V+7
477,E,m,V+7
482,E,M,I
483,E,M,IV
484,E,m,V+
485,E,M,I
486,E,M,?
487,E,m,V+
499,E,m,V+7
513,E,m,V+7
517,E,M,?
519,E,M,VIIdim
521,E,m,V+7
525,E,M,?
527,E,m,V+
529,E,M,I
531,E,m,V+7
533,E,M,I
535,E,M,VIIdim
536,E,M,VIIdim
537,E,M,I
539,E,M,I
541,E,M,IV
543,E,M,VIIdim7
544,E,M,I
545,E,M,VIIdim
546,E,M,I
547,E,M,?
548,E,M,?
549,E,m,V+
551,E,M,VIIdim7
555,E,m,?
557,E,M,IV
559,E,M,?
563,E,M,VIIdim
565,E,m,V+7
567,E,M,?
571,E,m,V+
575,E,m,V+7
577,E,M,I
579,E,m,V+7
581,E,M,?
582,E,M,IV
583,E,m,V+7
585,E,M,I
587,E,m,V+7
589,E,M,?
591,E,m,V+7
593,E,M,I
595,E,m,V+7
597,E,M,I
599,E,m,V+7
601,E,M,I
605,E,M,I
613,E,M,I
617,E,M,I
625,E,M,I
