offset,tonic,key,numeral
1,FALSE,M,?
3,FALSE,M,?
7,FALSE,M,?
10,FALSE,M,?
10.5,FALSE,M,?
11,FALSE,M,?
13,FALSE,M,?
15,FALSE,M,?
19,FALSE,M,?
23,FALSE,M,IV
31,FALSE,M,?
37,FALSE,M,?
39,FALSE,M,?
43,FALSE,M,V
45,FALSE,M,?
51,FALSE,M,?
55,FALSE,M,V
57,FALSE,M,V7
61,FALSE,M,V
63,FALSE,M,V7
67,FALSE,M,V
73,FALSE,M,V
75,FALSE,M,V
77,FALSE,M,V
80,FALSE,M,V
81,FALSE,M,I
83,FALSE,M,I
87,FALSE,M,I
89,FALSE,M,I
91,FALSE,M,VIIdim
97,FALSE,M,IV
99,FALSE,M,IV
100,FALSE,M,V7
101,FALSE,M,IV
102,FALSE,M,I
103,FALSE,M,IV
105,FALSE,M,?
109,FALSE,M,I
110,FALSE,M,IV
111,FALSE,M,I
112,FALSE,M,?
113,FALSE,M,I
114,FALSE,M,?
115,FALSE,M,V7
117,FALSE,M,I
119,FALSE,M,I
121,FALSE,M,I
123,FALSE,M,V7
125,FALSE,M,I
127,FALSE,M,VIIdim
129,FALSE,M,V7
131,FALSE,M,VIIdim
133,FALSE,M,IV
135,FALSE,M,IV
137,FALSE,M,IV
139,FALSE,M,IV
141,FALSE,M,?
143,FALSE,M,?
144,FALSE,M,?
145,FALSE,M,?
146,FALSE,M,?
147,FALSE,M,V7
149,FALSE,M,I
151,FALSE,M,I
153,FALSE,M,I
157,FALSE,M,V
161,FALSE,M,VI
165,FALSE,M,IV
167,FALSE,M,I
169,FALSE,M,IV
173,FALSE,M,VIIdim
177,FALSE,M,I
181,FALSE,M,IV
183,FALSE,M,V
185,FALSE,M,I
186,FALSE,M,VI
187,FALSE,M,V
201,FALSE,M,I
206,FALSE,M,?
207,FALSE,M,VIIdim
210,FALSE,M,I
211,FALSE,M,IV
213,FALSE,M,?
214,FALSE,M,VIIdim
215,FALSE,M,IV
217,FALSE,M,?
218,FALSE,M,I
219,FALSE,M,IV
220,FALSE,M,IV
