offset,tonic,key,numeral
1,Eb,M,I
2,Eb,M,V7
3,Eb,m,?
3.75,Eb,M,V
4,Eb,M,I
5,Eb,M,V7
6,Eb,M,I
7,Eb,m,?
9.5,Eb,M,?
10,Eb,M,V
11,Eb,M,I
12,Eb,M,V7
13,Eb,M,I
14,Eb,M,V7
15,Eb,M,I
16,Eb,M,V
17,Eb,M,?
18,Eb,M,VI
18.5,Eb,M,VI
19,Eb,m,?
19.5,Eb,m,?
20,Eb,M,V
21,Eb,m,?
21.5,Eb,M,I
22,Eb,M,V
23,Eb,m,?
24,Eb,M,V
25,Eb,M,I
26,Eb,m,?
27,Eb,M,V
28,Eb,M,I
28.5,Eb,M,I
29,Eb,M,VIIhdim7
29.5,Eb,M,I
30,Eb,M,V7
30.75,Eb,M,V
31,Eb,M,I
32,Eb,M,V7
32.5,Eb,M,V7
33,Eb,M,I
34,Eb,M,V7
35,Eb,M,V7
36,Eb,m,I
37,Eb,m,IIhdim7
37.5,Eb,m,IIhdim7
38,Eb,m,V+7
40,Eb,m,IV
41,Eb,m,IV+
42,Eb,m,ItaVI
43,Eb,m,V+
44,Eb,m,IV
46,Eb,m,V+
47,Eb,m,IV
49,Eb,m,V+
50,Eb,m,V+7
52,Eb,m,V+
54,Eb,m,V+7
55,Eb,m,IV
55.5,Eb,m,IV+
57,Eb,M,V7
58,Eb,M,V
59,Eb,M,V
60,Eb,M,V7
61,Eb,M,V7
62,Eb,M,V7
63,Eb,M,V7
64,Eb,M,V7
66,Eb,M,?
66.5,Eb,M,V
67,Eb,M,I
68,Eb,M,VI
69,Eb,M,IV
70,Eb,M,V
71,Eb,M,V
72,Eb,M,V7
73,Eb,M,I
74,Eb,M,VI
75,Eb,M,IV
76,Eb,M,V
77,Eb,M,V
78,Eb,M,V7
79,Eb,M,I
81,Eb,M,VI
82,Eb,M,IV
85,Eb,M,?
86,Eb,M,V
87,Eb,M,V7
88,Eb,M,I
89,Eb,M,I
90,Eb,M,V7
91,Eb,M,I
92,Eb,M,I
93,Eb,M,V7
94,Eb,M,I
95,Eb,M,VI
96,Eb,m,?
97,Eb,M,V
98,Eb,M,V
99,Eb,M,V7
100,Eb,M,I
101,Eb,M,VI
102,Eb,M,IV
103,Eb,M,V
104,Eb,M,V7
105,Eb,M,V7
106,Eb,M,I
107,Eb,M,I
108,Eb,M,VI
109,Eb,M,IV
110,Eb,M,V7
111,Eb,M,VI
111.5,Eb,M,VI
112,Eb,M,V7
113,Eb,M,V
114,Eb,M,V7
115,Eb,M,I
116,Eb,M,I
117,Eb,M,V7
118,Eb,M,I
121,Eb,M,V7
122,Eb,M,?
124,Eb,m,I+
127,Eb,m,?
130,Eb,m,V+
133,Eb,m,V+7
135,Eb,m,?
136,Eb,m,V+
138,Eb,m,?
139,Eb,m,I
139.5,Eb,m,I
140,Eb,m,IV
142,Eb,m,V+
143,Eb,m,IV
145,Eb,m,V+
146,Eb,M,I
147,Eb,M,V7
148,Eb,M,I
149,Eb,M,V
149.5,Eb,M,V7
150,Eb,M,I
151,Eb,m,?
153,Eb,M,?
154,Eb,M,V
155,Eb,M,I
156,Eb,M,V7
156.5,Eb,M,V7
157,Eb,M,I
158,Eb,M,V7
159,Eb,M,I
160,Eb,M,V
161,Eb,M,?
162,Eb,M,VI
162.5,Eb,M,VI
163,Eb,m,?
164,Eb,M,V7
165,Eb,m,?
165.5,Eb,M,I
166,Eb,M,V
167,Eb,m,?
168,Eb,M,V
169,Eb,M,I
170,Eb,m,?
171,Eb,M,V
172,Eb,M,I
174,Eb,M,V7
175,Eb,M,I
177,Eb,M,V7
178,Eb,M,IV
179,Eb,m,?
180,Eb,M,V
180.5,Eb,M,V7
181,Eb,M,I
183,Eb,M,V7
184,Eb,M,I
184.5,Eb,M,I
186,Eb,M,V7
187,Eb,M,V7
188,Eb,M,IV
188.5,Eb,M,?
189,Eb,M,V
189.333,Eb,M,V7
190,Eb,M,V
191,Eb,M,I
192,Eb,M,V7
193,Eb,M,V7
193.5,Eb,M,I
195,Eb,M,I
196,Eb,M,I
197,Eb,M,I
