offset,tonic,key,numeral
1,Eb,M,I
3,Eb,m,V+7
4,Eb,m,V+7
5,Eb,M,I
6,Eb,M,V
7,Eb,M,I
7.5,Eb,M,?
8,Eb,m,V+7
9,Eb,M,I
10.5,Eb,M,I
11.25,Eb,m,V+7
11.75,Eb,m,V+7
12.5,Eb,m,V+7
12.75,Eb,m,V+7
13,Eb,M,I
14,Eb,M,?
15,Eb,M,V
15.5,Eb,m,V+7
16,Eb,M,I
17,Eb,m,V+7
18,Eb,m,V+7
18.75,Eb,M,?
19,Eb,m,V+7
19.75,Eb,M,VIIdim
20,Eb,M,V
21,Eb,m,V+7
21.5,Eb,m,V+7
22,Eb,m,V+7
23,Eb,M,I
23.5,Eb,m,?
24,Eb,M,V
24.375,Eb,M,V
25,Eb,M,I
26,Eb,M,I
27,Eb,m,V+7
28.75,Eb,m,V+7
29,Eb,M,I
30,Eb,M,IV
30.875,Eb,M,?
31,Eb,M,V
31.5,Eb,m,V+7
32,Eb,M,I
33,Eb,m,V+
33.75,Eb,m,V+
34,Eb,m,I
34.75,Eb,m,V+
35,Eb,m,I
36,Eb,m,I
37,Eb,m,V+
37.5,Eb,m,I
37.75,Eb,m,V+7
38,Eb,m,I
38.25,Eb,m,V+7
38.5,Eb,m,VI
38.75,Eb,m,IV
39,Eb,m,V+
39.5,Eb,m,V+
40,Eb,m,I
41,Eb,m,IV
41.5,Eb,m,VI
41.75,Eb,m,V+
42,Eb,m,IV
42.5,Eb,m,V+
42.75,Eb,m,V+7
43,Eb,m,IV
43.25,Eb,m,?
43.5,Eb,m,IV
43.75,Eb,m,V+7
44,Eb,m,I
44.5,Eb,m,I
44.75,Eb,m,V+7
45,Eb,m,V+
45.5,Eb,m,I
45.75,Eb,m,V+7
46,Eb,m,I
46.25,Eb,m,V+
46.5,Eb,m,VI
46.75,Eb,m,IV
47,Eb,m,V+
47.5,Eb,m,V+7
48,Eb,m,I
49,Eb,m,I
49.5,Eb,m,I
49.75,Eb,m,III
50,Eb,m,VI
50.25,Eb,m,III
50.5,Eb,m,VI
50.75,Eb,m,III
51,Eb,m,I
51.5,Eb,m,I
51.75,Eb,m,V+
52,Eb,m,I
52.25,Eb,m,V+
52.5,Eb,m,I
52.75,Eb,m,V+7
53,Eb,m,IV
53.25,Eb,m,V+7
53.5,Eb,m,IV
53.75,Eb,m,V+7
54,Eb,m,bII
54.25,Eb,m,V+7
54.5,Eb,m,I
54.75,Eb,m,I
55,Eb,m,bII
55.5,Eb,m,V+7
56,Eb,m,I
57,Eb,m,I
57.5,Eb,m,I
57.75,Eb,m,?
58,Eb,m,VI
58.25,Eb,m,III
58.5,Eb,m,VI
58.75,Eb,m,III
59,Eb,m,I
59.5,Eb,m,I
59.75,Eb,m,V+
60,Eb,m,I
60.25,Eb,m,V+
60.5,Eb,m,I
60.75,Eb,m,V+7
61,Eb,m,IV
61.25,Eb,m,V+7
61.5,Eb,m,IV
61.75,Eb,m,V+
62,Eb,m,bII
62.25,Eb,m,V+7
62.5,Eb,m,I
62.75,Eb,m,I
63,Eb,m,bII
63.5,Eb,m,V+7
64,Eb,m,VI
65,Eb,m,IV
65.25,Eb,m,V+7
65.5,Eb,m,IV
65.75,Eb,m,V+
66,Eb,m,bII
66.25,Eb,m,V+7
66.5,Eb,m,I
66.75,Eb,m,I
67,Eb,m,bII
68,Eb,m,VIIdim7
69,Eb,m,V+
70,Eb,m,I
71,Eb,m,V+
72,Eb,m,I
73,Eb,M,V
73.75,Eb,M,IV
74.25,Eb,M,?
74.75,Eb,M,?
75,Eb,M,I
75.25,Eb,M,VIIdim
75.5,Eb,m,?
75.75,Eb,M,V
76,Eb,M,IV
76.25,Eb,M,?
76.5,Eb,M,?
76.75,Eb,M,I
77,Eb,M,VIIdim
77.5,Eb,M,?
78,Eb,M,?
78.5,Eb,M,I
78.75,Eb,M,?
79,Eb,M,VIIdim
79.5,Eb,M,?
80,Eb,M,?
80.5,Eb,M,I
80.75,Eb,M,?
81,Eb,M,VIIdim
82,Eb,m,V+7
89,Eb,M,I
91,Eb,M,V
92,Eb,m,V+7
93,Eb,M,I
94,Eb,M,V
95,Eb,M,I
95.5,Eb,M,?
96,Eb,M,V
97,Eb,M,I
98.25,Eb,M,I
99,Eb,m,V+7
99.25,Eb,m,V+7
99.75,Eb,m,V+7
100.25,Eb,m,V+7
100.75,Eb,m,V+7
101,Eb,M,I
102,Eb,M,?
103,Eb,M,V
103.5,Eb,m,V+7
104,Eb,M,I
105,Eb,M,VIIdim
105.375,Eb,M,I
105.5,Eb,M,V
105.75,Eb,m,?
106,Eb,m,V+7
106.75,Eb,M,?
107,Eb,m,V+7
107.5,Eb,M,I
107.75,Eb,M,?
108,Eb,M,V
109,Eb,m,V+7
109.5,Eb,m,V+7
109.75,Eb,M,I
110,Eb,m,V+7
111,Eb,M,I
111.5,Eb,m,?
112,Eb,M,V
112.375,Eb,M,V
113,Eb,M,I
115,Eb,m,V+7
116,Eb,m,V+7
117,Eb,M,I
118,Eb,M,?
119,Eb,M,V
119.5,Eb,m,V+7
120,Eb,M,I
121,Eb,m,V+7
123,Eb,m,?
123.5,Eb,M,IV
124,Eb,M,V
125,Eb,M,IV
125.375,Eb,M,?
125.5,Eb,M,?
125.75,Eb,M,I
126,Eb,M,VIIdim
126.75,Eb,M,?
127,Eb,m,V+7
127.25,Eb,M,?
127.5,Eb,m,V+7
127.75,Eb,M,?
128,Eb,m,V+7
129,Eb,m,?
130,Eb,M,IV
131,Eb,M,V
131.5,Eb,m,V+7
132,Eb,M,I
133,Eb,m,V+
134,Eb,m,I
136,Eb,m,V+
137,Eb,M,V
141,Eb,M,?
141.25,Eb,m,V+7
141.5,Eb,M,?
141.75,Eb,m,V+7
142,Eb,M,V
142.25,Eb,m,V+7
142.5,Eb,m,V+
142.75,Eb,m,V+7
143,Eb,M,I
144,Eb,M,IV
145,Eb,m,V+
145.5,Eb,m,V+7
146,Eb,M,I
147,Eb,m,V+7
148,Eb,M,I
149,Eb,m,V+7
150,Eb,M,I
151,Eb,m,V+7
152,Eb,M,I
153,Eb,m,V+7
154,Eb,M,I
155,Eb,M,I
156,Eb,M,I
157,Eb,M,I
157.5,Eb,m,V+7
158,Eb,M,I
