offset,tonic,key,numeral
1,FALSE,m,I+
3,FALSE,M,V7
4,FALSE,M,V7
5,FALSE,M,V
7,FALSE,m,I+
8,FALSE,m,I+
9,FALSE,M,V
9.5,FALSE,M,V7
10,FALSE,m,I+
11,FALSE,M,V
11.5,FALSE,M,V7
12,FALSE,m,I+
13,FALSE,M,V
13.5,FALSE,M,V7
14,FALSE,M,IV
14.5,FALSE,M,V7
15,FALSE,M,V
15.5,FALSE,M,V7
16,FALSE,m,I+
17,FALSE,m,I+
19,FALSE,M,V7
20,FALSE,M,V7
21,FALSE,M,V
23,FALSE,m,I+
24,FALSE,m,I+
25,FALSE,M,V
25.5,FALSE,M,V7
26,FALSE,m,I+
27,FALSE,M,V
27.5,FALSE,M,V7
28,FALSE,m,I+
29,FALSE,M,V
29.5,FALSE,M,V7
30,FALSE,m,I+
30.5,FALSE,M,?
31,FALSE,M,?
31.5,FALSE,M,?
32,FALSE,M,VI
32.5,FALSE,M,V7
33,FALSE,M,V
34,FALSE,M,V7
35,FALSE,m,I+
37,FALSE,m,I+
39,FALSE,M,V
42.5,FALSE,M,V7
43,FALSE,m,I+
49,FALSE,M,V
51,FALSE,m,I+
52,FALSE,m,I+
53,FALSE,M,V
55,FALSE,M,VI
57,FALSE,M,V
59,FALSE,M,VI
66,FALSE,M,V
67,FALSE,M,VI
69,FALSE,M,V
71,FALSE,M,V
73,FALSE,M,VI
77,FALSE,M,V7
79,FALSE,M,V
80,FALSE,M,V
81,FALSE,M,?
82,FALSE,M,V7
83,FALSE,M,V
84,FALSE,M,V
85,FALSE,m,I+
87,FALSE,M,V7
88,FALSE,m,I+
89,FALSE,m,I+
91,FALSE,M,V7
92.5,FALSE,M,V7
93,FALSE,m,I+
93.5,FALSE,M,V
94.5,FALSE,m,I+
95,FALSE,M,V7
97,FALSE,m,I+
98,FALSE,M,V7
99,FALSE,M,V7
101,FALSE,m,I+
103,FALSE,M,V7
105,FALSE,m,I+
107,FALSE,M,V7
107.5,FALSE,M,V
108.5,FALSE,M,V
109,FALSE,m,I+
110.5,FALSE,m,I+
111,FALSE,M,V7
113,FALSE,m,I+
115,FALSE,M,V7
115.5,FALSE,M,V
116.5,FALSE,M,V
117,FALSE,m,I+
118.5,FALSE,M,V7
119,FALSE,m,I+
120.5,FALSE,M,V7
